,Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,match_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
198,2051,2051,,,6408 RIVER RD E,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,MISS BS SMOKE SHACK,"6408 River Rd E, Puyallup, WA, 98371",47.214985,-122.34451000000001,POINT (-122.34451 47.214985),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3512212.0,6408 RIVER RD E,PUYALLUP,WA,98371,,PIERCE,,603002274,WILLY'S TAVERN LLC,WILLIAM  MANZANARES,6408 RIVER ROAD E  ,PUYALLUP,WA,98371
199,2053,2053,,,5984 N DARRK LN,,BOW,WA,98232,,,,,,,,,,,,Active,USIT TOBACCO SHOP,"5984 N Darrk Ln, Bow, WA, 98232",48.557990000000004,-122.34608999999999,POINT (-122.34609 48.55799),Yes,,Upper Skagit,Upper Skagit Off-Reservation Trust Land,,,New Retailer,Independent,,,N,1728062.0,5984 N DARRK LN,BOW,WA,98232,,SKAGIT,,,,,,,,
200,2061,2061,,,8924 QUIL CEDA BLVD,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,WALMART SUPERCENTER,"8924 Quil Ceda Blvd, Marysville, WA, 98271",48.079117499999995,-122.1884787,POINT (-122.1884787 48.0791175),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Walmart Supercenter,Bentonville,AR,N,1524452.0,8924 QUIL CEDA BLVD,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,,
201,2065,2065,,,1000 TOWN CTR NE STE 190,,TACOMA,WA,98422,,,,,,,,,,,,Active,LIGHTHOUSE IGA,"1000 Town Ctr NE Ste 190, Tacoma, WA, 98422",47.301365999999994,-122.43554259999999,POINT (-122.4355426 47.301366),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,The Myers Group/HQ,Clinton,WA,Y,7297934.0,1000 TOWN CTR NE STE 190,TACOMA,WA,98422,,PIERCE,,603022810,M. MARNAY INC,MARTIN  RIEMER,1000 TOWN CENTER STE 180  ,TACOMA,WA,98422
202,2091,2091,,,3 LAKE ST,,NESPELEM,WA,99155,,,,,,,,,,,,Active,TRADING POST STORE,"3 Lake St, Nespelem, WA, 99155",48.131331,-118.9770443,POINT (-118.9770443 48.131331),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,133326.0,3 LAKE ST,NESPELEM,WA,99155,,OKANOGAN,,,,,,,,
203,2102,2102,,,4101 49TH AVE NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,QUALITY FOOD CENTER,"4101 49th Ave NE, Tacoma, WA, 98422",47.293777,-122.38216000000001,POINT (-122.38216 47.293777),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Quality Food Centers Inc,Bellevue,WA,N,507350.0,4101 49TH AVE NE,TACOMA,WA,98422,,PIERCE,,,,,,,,
204,2152,2152,,,2401 E 70TH AVE,,TACOMA,WA,98424,,,,,,,,,,,,Active,APP,"2401 E 70th Ave, Tacoma, WA, 98424",47.235115,-122.33637,POINT (-122.33637 47.235115),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3940582.0,2401 E 70TH AVE,TACOMA,WA,98424,,PIERCE,,,,,,,,
205,2160,2160,,,19 E 2ND AVE,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,BLEYHL FARM SERVICE,"19 E 2nd Ave, Toppenish, WA, 98948",46.374092,-120.3081041,POINT (-120.3081041 46.374092),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,3935983.0,19 E 2ND AVE,TOPPENISH,WA,98948,,YAKIMA,,,,,,,,
206,2175,2175,,,4101 49TH AVE NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,QUALITY FOODS FUEL CENTER,"4101 49th Ave NE, Tacoma, WA, 98422",47.293777,-122.38216000000001,POINT (-122.38216 47.293777),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Quality Foods Fuel Centers Inc,Bellevue,WA,N,7067031.0,4101 49TH AVE NE,TACOMA,WA,98422,,PIERCE,,,,,,,,
207,2262,2262,,,618 E TOPPENISH AVE,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,VALLEY VIEW MARKET,"618 E Toppenish Ave, Toppenish, WA, 98948",46.3767654,-120.3009227,POINT (-120.3009227 46.3767654),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,1477049.0,618 E  AVE,TOPPENISH,WA,98948,,YAKIMA,,601927386,"VALLEY VIEW MARKET, INC.",HYUNG  LEE,618 E TOPPENISH AVE  ,TOPPENISH,WA,98948
208,2263,2263,,,3323 MARINE DR NE,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,76,"3323 Marine Dr NE, Marysville, WA, 98271",48.0524062,-122.1862243,POINT (-122.1862243 48.0524062),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,Y,1526030.0,3323 MARINE DR NE,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,,
209,2264,2264,,,631 W 1ST ST,,WAPATO,WA,98951,,,,,,,,,,,,Active,WAPATO EXPRESS,"631 W 1st St, Wapato, WA, 98951",46.447520399999995,-120.427186,POINT (-120.427186 46.4475204),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,2561230.0,631 W 1ST ST,WAPATO,WA,98951,,YAKIMA,,603111349,"K & W JOHNS, LLC",KENTON  JOHNS,6806 DUNDEE CT  ,YAKIMA,WA,98908
210,2266,2266,,,1440 PUYALLUP AVE,,TACOMA,WA,98421,,,,,,,,,,,,Active,PILOT EXPRESS,"1440 Puyallup Ave, Tacoma, WA, 98421",47.242290000000004,-122.4136,POINT (-122.4136 47.24229),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Pilot Flying J HQ,Knoxville,TN,N,537918.0,1440 PUYALLUP AVE,TACOMA,WA,98421,,PIERCE,,603412370,"Y&T ENTERPRISES, LLC",HATEM  SHALABI,1440 PUYALLUP AVE  ,TACOMA,WA,98421
211,2267,2267,,,29078 HWY 97,,OMAK,WA,98841,,,,,,,,,,,,Active,TRIBAL TRAILS,"29078 Hwy 97, Omak, WA, 98841",48.397865,-119.52601000000001,POINT (-119.52601 48.397865),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,3903905.0,29078 HWY 97,OMAK,WA,98841,,OKANOGAN,,,,,,,,
212,2268,2268,,,19705 OLD HIGHWAY 99 SW,,ROCHESTER,WA,98579,,,,,,,,,,,,Active,AMPM,"19705 Old Highway 99 SW, Rochester, WA, 98579",46.80196779999999,-123.01290900000001,POINT (-123.012909 46.80196779999999),Yes,,Chehalis,Chehalis Off-Reservation Trust Land,,,New Retailer,Independent,,,Y,330188.0,19705 OLD HIGHWAY 99 SW,ROCHESTER,WA,98579,,THURSTON,,,,,,,,
213,2269,2269,,,129 MARINE DR,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,PRIEST POINT GROCERY,"129 Marine Dr, Marysville, WA, 98271",48.0392217,-122.23508819999999,POINT (-122.2350882 48.0392217),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,N,744349.0,129 MARINE DR,MARYSVILLE,WA,98271,,SNOHOMISH,,603304945,JAE JIN CORPORATION,DAE SOOK  KWON,  ,,,
214,2272,2272,,,401 S ELM ST,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,WESTERN GAS,"401 S Elm St, Toppenish, WA, 98948",46.3747474,-120.32087800000001,POINT (-120.320878 46.3747474),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,962022.0,401 S ELM ST,TOPPENISH,WA,98948,,YAKIMA,,,,,,,,
215,2275,2275,,,3506 88TH ST NE,,MARYSVILLE,WA,98270,,,,,,,,,,,,Active,SHELL,"3506 88th St NE, Marysville, WA, 98270",48.075726,-122.18388,POINT (-122.18388 48.075726),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,Y,1542696.0,3506 88TH ST NE,MARYSVILLE,WA,98270,,SNOHOMISH,,601949790,SMW INC.,HYEJEONG  LEE-KIM,3506 88TH ST NE  ,MARYSVILLE,WA,98270
216,2276,2276,,,3251 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,SHELL,"3251 Pacific Hwy E, Tacoma, WA, 98424",47.243168,-122.386154,POINT (-122.386154 47.243168),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Emanuel Inc,Tacoma,WA,Y,314593.0,3251 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
217,2278,2278,,,1501 33RD AVE E,,TACOMA,WA,98424,,,,,,,,,,,,Active,LOVES TRAVEL STOP,"1501 33rd Ave E, Tacoma, WA, 98424",47.199958,-122.3852453,POINT (-122.3852453 47.199958),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Loves Country Stores Inc,Oklahoma City,OK,N,416499.0,1501 33RD AVE E,TACOMA,WA,98424,,PIERCE,,,,,,,,
218,2280,2280,,,2502 E PIONEER WAY,,TACOMA,WA,98404,,,,,,,,,,,,Active,TRIBAL ONE STOP,"2502 E Pioneer Way, Tacoma, WA, 98404",47.23406,-122.39568999999999,POINT (-122.39569 47.23406),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Marine View Ventures,Tacoma,WA,N,1612312.0,2502 E PIONEER WAY,TACOMA,WA,98404,,PIERCE,,,,,,,,
219,2281,2281,,,105 TULALIP RD,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,TOTEM GROCERY,"105 Tulalip Rd, Marysville, WA, 98271",48.0393829,-122.2315612,POINT (-122.2315612 48.0393829),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,N,1441401.0,105 TULALIP RD,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,,
220,2283,2283,,,810 W 1ST AVE,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,MY BROTHERS PLACE,"810 W 1st Ave, Toppenish, WA, 98948",46.3747102,-120.3246564,POINT (-120.3246564 46.3747102),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,1726284.0,810 W 1ST AVE,TOPPENISH,WA,98948,,YAKIMA,,600242519,"CHANDLER ENTERPRISES, INC.",MICHAEL W CHANDLER,8714 ROBILLARD ROAD  ,MOXEE,WA,98936
221,2285,2285,,,8820 34TH AVE NE,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,USA GAS,"8820 34th Ave NE, Marysville, WA, 98271",48.0770575,-122.1875025,POINT (-122.1875025 48.0770575),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,S & S Petroleum Inc,Mukilteo,WA,Y,1633143.0,8820 34TH AVE NE,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,,
222,2286,2286,,,2790 AUBURN WAY S,,AUBURN,WA,98002,,,,,,,,,,,,Active,AMPM,"2790 Auburn Way S, Auburn, WA, 98002",47.288437,-122.19308500000001,POINT (-122.193085 47.288437),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Independent,,,Y,330334.0,2790  WAY S,AUBURN,WA,98002,,KING,,603435843,AM/PM DELIVERY LLC,ANDREY  SHCHERBINA,  ,,,
223,2290,2290,,,3535 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,P & J DELI MART,"3535 E Portland Ave, Tacoma, WA, 98404",47.228844,-122.40819499999999,POINT (-122.408195 47.228844),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1512809.0,3535 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,602599127,"5218 & 20, L.L.C.",TIMOTHY  REDING,10120  22ND AVE E  ,TACOMA,WA,98445
224,2291,2291,,,180 BIRCH AVE,,WHITE SWAN,WA,98952,,,,,,,,,,,,Active,WHITE SWAN TRADING POST,"180 Birch Ave, White Swan, WA, 98952",46.382624799999995,-120.7323442,POINT (-120.7323442 46.3826248),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,450744.0,180 BIRCH AVE,WHITE SWAN,WA,98952,,YAKIMA,,,,,,,,
225,2293,2293,,,1720 RIVER RD,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,RIVER ROAD FOOD MART,"1720 River Rd, Puyallup, WA, 98371",47.205154,-122.31578,POINT (-122.31578 47.205154),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1607611.0,1720 RIVER RD,PUYALLUP,WA,98371,,PIERCE,,,,,,,,
226,2296,2296,,,2421 W WAPATO RD,,WAPATO,WA,98951,,,,,,,,,,,,Active,KYLES KORNER,"2421 W Wapato Rd, Wapato, WA, 98951",46.448105,-120.48206,POINT (-120.48206 46.448105),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,442556.0,2421 W  RD,WAPATO,WA,98951,,YAKIMA,,,,,,,,
227,2297,2297,,,4715 GAY RD E,,TACOMA,WA,98443,,,,,,,,,,,,Active,TWO BEARS TRADING POST,"4715 Gay Rd E, Tacoma, WA, 98443",47.2248687,-122.365504,POINT (-122.365504 47.2248687),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1938243.0,4715 GAY RD E,TACOMA,WA,98443,,PIERCE,,,,,,,,
228,2298,2298,,,2802 AUBURN WAY S,,AUBURN,WA,98092,,,,,,,,,,,,Active,MUCKLESHOOT MARKET & DELI,"2802 Auburn Way S, Auburn, WA, 98092",47.288357,-122.192314,POINT (-122.192314 47.288357),Yes,,Muckleshoot,Muckleshoot Reservation,,,New Retailer,Independent,,,N,206005.0,2802  WAY S,AUBURN,WA,98092,,KING,,603499226,HIGHER 8  LLC,WILLIE  HUGHES,1402 AUBURN WAY N #116  ,AUBURN,WA,98002
229,2299,2299,,,20330 OLD HIGHWAY 99 SW,,CENTRALIA,WA,98531,,,,,,,,,,,,Active,END OF TRAILS,"20330 Old Highway 99 SW, Centralia, WA, 98531",46.7922874,-123.010572,POINT (-123.010572 46.7922874),Yes,,Chehalis,Chehalis Off-Reservation Trust Land,,,New Retailer,Independent,,,N,3527600.0,20330 OLD HIGHWAY 99 SW,CENTRALIA,WA,98531,,THURSTON,,,,,,,,
230,2300,2300,,,3124 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,MINS FOOD STORE,"3124 E Portland Ave, Tacoma, WA, 98404",47.235434999999995,-122.40966999999999,POINT (-122.40967 47.235435),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1630342.0,3124 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,602138595,"DK LEE, INC.",DONG  LEE,  ,,,
231,2301,2301,,,5308 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,7 ELEVEN,"5308 Pacific Hwy E, Tacoma, WA, 98424",47.243053,-122.3581,POINT (-122.3581 47.243053),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,7 Eleven/North Pacific Div,Irving,TX,N,7081435.0,5308 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
232,2303,2303,,,5501 20TH ST E,,TACOMA,WA,98424,,,,,,,,,,,,Active,SHELL,"5501 20th St E, Tacoma, WA, 98424",47.23896,-122.35576,POINT (-122.35576 47.23896),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Emanuel Inc,Tacoma,WA,Y,633260.0,5501 20TH ST E,TACOMA,WA,98424,,PIERCE,,,,,,,,
233,2307,2307,,,4310 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,PACIFIC EXPRESS TRUCK STOP,"4310 Pacific Hwy E, Tacoma, WA, 98424",47.2431,-122.37141399999999,POINT (-122.371414 47.2431),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1431449.0,4310 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,602543441,"1015 PACIFIC, LLC",GWEN  INGELS,PO BOX 2171  ,TACOMA,WA,98401
234,2308,2308,,,455 WAPATO LAKE RD,,MANSON,WA,98831,,,,,,,,,,,,Active,COLVILLE FUELS DEEP WATER,"455 Wapato Lake Rd, Manson, WA, 98831",47.885403000000004,-120.12965,POINT (-120.12965 47.885403),Yes,,Colville,Colville Off-Reservation Trust Land,,,New Retailer,Independent,,,N,4032251.0,455 WAPATO LAKE RD,MANSON,WA,98831,,CHELAN,,,,,,,,
235,2309,2309,,,620 SIGNAL PEAK RD,,WHITE SWAN,WA,98952,,,,,,,,,,,,Active,COUGAR DEN,"620 Signal Peak Rd, White Swan, WA, 98952",46.373591999999995,-120.73263,POINT (-120.73263 46.373592),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,1529236.0,620 SIGNAL PEAK RD,WHITE SWAN,WA,98952,,YAKIMA,,602356163,COUGAR DEN INC.,LYNDIA  RAMSEY,620 SIGNAL PEAK RD  ,WHITE SWAN,WA,98952
236,2310,2310,,,118 S WAPATO AVE,,WAPATO,WA,98951,,,,,,,,,,,,Active,LA MAZORCA,"118 S Wapato Ave, Wapato, WA, 98951",46.44708,-120.420272,POINT (-120.420272 46.44708),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,7385161.0,118 S  AVE,WAPATO,WA,98951,,YAKIMA,,,,,,,,
237,2311,2311,,,12939 CASINO DR,,ANACORTES,WA,98221,,,,,,,,,,,,Active,SWINOMISH CHEVRON,"12939 Casino Dr, Anacortes, WA, 98221",48.456734000000004,-122.52071000000001,POINT (-122.52071 48.456734),Yes,,Swinomish,Swinomish Reservation,,,New Retailer,Independent,,,Y,1795956.0,12939 CASINO DR,ANACORTES,WA,98221,,SKAGIT,,,,,,,,
238,2312,2312,,,702 OMAK AVE,,OMAK,WA,98841,,,,,,,,,,,,Active,OMAK CONOCO,"702 Omak Ave, Omak, WA, 98841",48.4066889,-119.5181797,POINT (-119.5181797 48.4066889),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,Y,496325.0,702  AVE,OMAK,WA,98841,,OKANOGAN,,603581404,OMAK FOREST PRODUCTS LLC,nan nan nan,,,,
239,2315,2315,,,208 E MAIN ST,,GLENWOOD,WA,98619,,,,,,,,,,,,Active,GLENWOOD GENERAL STORE,"208 E Main St, Glenwood, WA, 98619",46.018516999999996,-121.29066,POINT (-121.29066 46.018517),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,757861.0,208 E MAIN ST,GLENWOOD,WA,98619,,KLICKITAT,,603446514,GLENWOOD STATION INC,COLBY  MASDEN,  ,,,
240,2317,2317,,,50 W WAPATO RD,,WAPATO,WA,98951,,,,,,,,,,,,Active,4 DIRECTIONS,"50 W Wapato Rd, Wapato, WA, 98951",46.432514000000005,-120.417786,POINT (-120.417786 46.43251400000001),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,685877.0,50 W  RD,WAPATO,WA,98951,,YAKIMA,,,,,,,,
241,2318,2318,,,220 S HAYFORD RD,,AIRWAY HEIGHTS,WA,99001,,,,,,,,,,,,Active,LEGACY LANDING CHEVRON,"220 S Hayford Rd, Airway Heights, WA, 99001",47.65509,-117.56093999999999,POINT (-117.56094 47.65509),Yes,,Kalispel,Kalispel Off-Reservation Trust Land,,,New Retailer,Independent,,,Y,3830763.0,220 S HAYFORD RD,AIRWAY HEIGHTS,WA,99001,,SPOKANE,,,,,,,,
242,2319,2319,,,3922 PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,7 ELEVEN,"3922 Portland Ave, Tacoma, WA, 98404",47.221196500000005,-122.4082097,POINT (-122.4082097 47.22119650000001),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,7 Eleven/North Pacific Div,Irving,TX,Y,3980752.0,3922 PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,,,,,,,
243,2320,2320,,,7453 SUNNYSIDE MABTON RD,,MABTON,WA,98935,,,,,,,,,,,,Active,WHEELERS SMOKE N GAS,"7453 Sunnyside Mabton Rd, Mabton, WA, 98935",46.222878,-119.999596,POINT (-119.999596 46.222878),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,7380485.0,7453 SUNNYSIDE  RD,MABTON,WA,98935,,YAKIMA,,,,,,,,
244,2321,2321,,,4314 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,TIENDA TAQUERIA MINI MART,"4314 E Portland Ave, Tacoma, WA, 98404",47.218227,-122.40768,POINT (-122.40768 47.218227),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,757819.0,4314 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,602314243,SADA INVESTMENT INC.,BONG S HAN,5420 24TH AVE NE  ,TACOMA,WA,98422
245,2322,2322,,,4002 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,JY MARKET,"4002 E Portland Ave, Tacoma, WA, 98404",47.22071,-122.40771000000001,POINT (-122.40771 47.22071),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1627133.0,4002 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,602660459,"SOUND WIRELESS, LLC",LEE  TYROUM,9317 WALLER ROAD EAST  ,TACOMA,WA,98446
246,2325,2325,,,1302 PUYALLUP AVE,,TACOMA,WA,98421,,,,,,,,,,,,Active,MAJOR 76,"1302 Puyallup Ave, Tacoma, WA, 98421",47.242104,-122.41573999999999,POINT (-122.41574 47.242104),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,Y,653295.0,1302 PUYALLUP AVE,TACOMA,WA,98421,,PIERCE,,,,,,,,
247,2326,2326,,,3301 49TH AVE NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,SUNBOW FOOD MART,"3301 49th Ave NE, Tacoma, WA, 98422",47.286507,-122.382225,POINT (-122.382225 47.286507),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,689334.0,3301 49TH AVE NE,TACOMA,WA,98422,,PIERCE,,603444515,GOCHU LLC,SEONG  KIM,4540 NW INVERNESS CT  ,BREMERTON,WA,98312
248,2327,2327,,,67831 US HIGHWAY 97,,WAPATO,WA,98951,,,,,,,,,,,,Active,BIG WOLF MINI MARKET,"67831 Us Highway 97, Wapato, WA, 98951",46.432865,-120.41776999999999,POINT (-120.41777 46.432865),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,617963.0,67831 US HIGHWAY 97,WAPATO,WA,98951,,YAKIMA,,603043118,"BIG WOLF, LLC",NAZIR  KARMALI,67831 HWY 97  ,WAPATO,WA,98951
249,2330,2330,,,3104 116TH ST NE,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,DONNAS TRUCK STOP,"3104 116th St NE, Marysville, WA, 98271",48.099681700000005,-122.18820290000001,POINT (-122.1882029 48.09968170000001),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,N,1433596.0,3104 116TH ST NE,MARYSVILLE,WA,98271,,SNOHOMISH,,,,,,,,
250,2331,2331,,,271020 HIGHWAY 101,,SEQUIM,WA,98382,,,,,,,,,,,,Active,LONGHOUSE MARKET & DELI,"271020 Highway 101, Sequim, WA, 98382",48.020515,-123.00416000000001,POINT (-123.00416 48.020515),Yes,,Jamestown S'Klallam,Jamestown S'Klallam Off-Reservation Trust Land,,,New Retailer,Independent,,,N,5615680.0,271020 HIGHWAY 101,SEQUIM,WA,98382,,CLALLAM,,,,,,,,
251,2332,2332,,,5319 20TH ST E,,TACOMA,WA,98424,,,,,,,,,,,,Active,HIGH FIVE CHEVRON,"5319 20th St E, Tacoma, WA, 98424",47.238964,-122.35838999999999,POINT (-122.35839 47.238964),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,Y,634155.0,5319 20TH ST E,TACOMA,WA,98424,,PIERCE,,603609058,HIGH FIVE LLC,"*  CANNAR, INC.",3408 52ND AVE NE  ,TACOMA,WA,98422
252,2341,2341,,,4440 HWY 155,,NESPELEM,WA,99155,,,,,,,,,,,,Active,JACKSONS SERVICE,"4440 Hwy 155, Nespelem, WA, 99155",48.16697,-118.98156999999999,POINT (-118.98157 48.16697),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,2120693.0,4440 HWY 155,NESPELEM,WA,99155,,OKANOGAN,,,,,,,,
253,2350,2350,,,6144 FORD WELLPINIT RD,,WELLPINIT,WA,99040,,,,,,,,,,,,Active,SPOKO FUEL,"6144 Ford Wellpinit Rd, Wellpinit, WA, 99040",47.887440000000005,-117.9895,POINT (-117.9895 47.88744000000001),Yes,,Spokane,Spokane Reservation,,,New Retailer,Independent,,,N,757927.0,6144 FORD  RD,WELLPINIT,WA,99040,,STEVENS,,,,,,,,
254,2359,2359,,,5451 FORD WELLPINIT RD,,WELLPINIT,WA,99040,,,,,,,,,,,,Active,KURTS CORNER,"5451 Ford Wellpinit Rd, Wellpinit, WA, 99040",47.9124943,-117.85975790000002,POINT (-117.8597579 47.9124943),Yes,,Spokane,Spokane Reservation,,,New Retailer,Independent,,,N,1937867.0,5451 FORD  RD,WELLPINIT,WA,99040,,STEVENS,,,,,,,,
255,2371,2371,,,4442 HWY 155,,NESPELEM,WA,99155,,,,,,,,,,,,Active,VIDEOQUEST MINI MART,"4442 Hwy 155, Nespelem, WA, 99155",48.166973,-118.98158000000001,POINT (-118.98158 48.166973),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,1930530.0,4442 HWY 155,NESPELEM,WA,99155,,OKANOGAN,,,,,,,,
256,2373,2373,,,370 QLISPE RIVER WAY,,CUSICK,WA,99119,,,,,,,,,,,,Active,KALISPEL MARKET & FUEL STOP,"370 Qlispe River Way, Cusick, WA, 99119",48.3475715,-117.303249,POINT (-117.303249 48.3475715),Yes,,Kalispel,Kalispel Reservation,,,New Retailer,Independent,,,N,7598986.0,370 QLISPE RIVER WAY,CUSICK,WA,99119,,PEND OREILLE,,,,,,,,
257,2376,2376,,,300 W 1ST AVE,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,DOLLAR TREE,"300 W 1st Ave, Toppenish, WA, 98948",46.375114,-120.305626,POINT (-120.305626 46.375114),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Dollar Tree/HQ,Chesapeake,VA,N,7062842.0,300 W 1ST AVE,TOPPENISH,WA,98948,,YAKIMA,,,,,,,,
258,2450,2450,,,7320 PACIFIC HWY E,,MILTON,WA,98354,,,,,,,,,,,,Active,MILTON LODGE BAR & GRILL,"7320 Pacific Hwy E, Milton, WA, 98354",47.2510761,-122.33504099999999,POINT (-122.335041 47.2510761),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5621397.0,7320 PACIFIC HWY E,MILTON,WA,98354,,PIERCE,,603614892,MILTON BAR & GRILL INC,HELEN  FRAYCHINEAUD,524 N K ST #100  ,TACOMA,WA,98403
259,2451,2451,,,5700 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,PALISADES BAR,"5700 Pacific Hwy E, Tacoma, WA, 98424",47.243041999999996,-122.35336000000001,POINT (-122.35336 47.243042),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3946782.0,5700 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
