IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
547,KEWADIN CASINO - CHRISTMAS       ,N7761 CANDY CANE LANE,,CHRISTMAS,MI,49862,46.435685,-86.704736,"N7761 CANDY CANE LANE  CHRISTMAS, MI 49862",Original,547,0.0,,Correct,Correct,Correct,Correct,Active,KEWADIN CASINO - CHRISTMAS       ,"N7761 CANDY CANE LANE  CHRISTMAS, MI 49862",46.435685,-86.704736,POINT (-86.704736 46.435685),Within 1 mile,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
548,KEWADIN CASINO - HESSEL       ,3 MILE RD.,,HESSEL,MI,49745,46.06998,-84.42562,"3 MILE RD.  HESSEL, MI 49745",Original,548,,,Correct,"N 3 Mile Rd, Hessel, MI 49745, USA",46.0554578,-84.42652120000001,Active,KEWADIN CASINO - HESSEL       ,"N 3 Mile Rd, Hessel, MI 49745, USA",46.0554578,-84.42652120000002,POINT (-84.42652120000002 46.0554578),Yes,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
549,KEWADIN CASINO - MANISTIQUE       ,5630W US HWY 2,,MANISTIQUE,MI,49854,45.96877,-86.15749,"5630W US HWY 2  MANISTIQUE, MI 49854",Original,549,,,Correct,"5630W US-2, Manistique, MI 49854, USA",45.9696959,-86.15954690000001,Active,KEWADIN CASINO - MANISTIQUE       ,"5630W US-2, Manistique, MI 49854, USA",45.9696959,-86.15954690000002,POINT (-86.15954690000002 45.9696959),Yes,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
550,KEWADIN CASINO - SAULT STE. MARIE       ,2186 SHUNK RD.,,SAULT STE. MARIE,MI,49783,46.474973,-84.321867,"2186 SHUNK RD.  SAULT STE. MARIE, MI 49783",Original,550,1.0,yes,Correct,Correct,Correct,Correct,Active,KEWADIN CASINO - SAULT STE. MARIE       ,"2186 SHUNK RD.  SAULT STE. MARIE, MI 49783",46.474973,-84.321867,POINT (-84.321867 46.474973),Yes,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
551,KEWADIN CASINO - ST. IGNACE,3015 MACKINAC TRAIL,,ST. IGNACE,MI,49781,45.916418,-84.737831,"3015 MACKINAC TRAIL  ST. IGNACE, MI 49781",Original,551,0.0,,Correct,"3015 Mackinac Trail, St Ignace, MI 49781, USA",45.9291316,-84.7329512,Active,KEWADIN CASINO - ST. IGNACE,"3015 Mackinac Trail, St Ignace, MI 49781, USA",45.9291316,-84.7329512,POINT (-84.7329512 45.9291316),Within 1 mile,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
552,MID JIM CONVENIENCE STORE,3045 MACKINAC TRL.,,ST. IGNACE,MI,49781,45.929048,-84.73839,"3045 MACKINAC TRL.  ST. IGNACE, MI 49781",Original,552,1.0,yes,Correct,Correct,Correct,Correct,Active,MID JIM CONVENIENCE STORE,"3045 MACKINAC TRL.  ST. IGNACE, MI 49781",45.929048,-84.73839,POINT (-84.73839 45.929048),Within 1 mile,Sault Ste. Marie,Sault Ste. Marie Off-Reservation Trust Land
553,ISLAND RESORT CASINO,W 399 HWY. 2 & 41,,HARRIS,MI,49845,45.70292,-87.33993000000002,"W 399 HWY. 2 & 41  HARRIS, MI 49845",Original,553,0.0,,Correct,Correct,Correct,Correct,Active,ISLAND RESORT CASINO,"W 399 HWY. 2 & 41  HARRIS, MI 49845",45.70292,-87.33993000000002,POINT (-87.33993000000002 45.70292),Yes,Hannahville,Hannahville Off-Reservation Trust Land
554,OJIBWA CASINO-BARAGA,16449 MI AVE.,,BARAGA,MI,49908,46.779328,-88.508431,"16449 MI AVE.  BARAGA, MI 49908",Original,554,,,Correct,"16449 Michigan Ave, Baraga, MI 49908, USA",46.7807153,-88.50785570000001,Active,OJIBWA CASINO-BARAGA,"16449 Michigan Ave, Baraga, MI 49908, USA",46.7807153,-88.50785570000002,POINT (-88.50785570000002 46.7807153),Yes,L'Anse,L'Anse Reservation
555,OJIBWA CASINO-MARQUETTE,105 ACRE TRL.,,MARQUETTE,MI,49855,46.479727000000004,-87.242651,"105 ACRE TRL.  MARQUETTE, MI 49855",Original,555,1.0,yes,Correct,Correct,Correct,Correct,Active,OJIBWA CASINO-MARQUETTE,"105 ACRE TRL.  MARQUETTE, MI 49855",46.479727000000004,-87.242651,POINT (-87.242651 46.479727),Yes,L'Anse,L'Anse Off-Reservation Trust Land
556,PINES CONVENIENCE CENTER AND SMOKE SHOP,15851 US HWY. 41 N,,BARAGA,MI,49908,46.791441999999996,-88.473933,"15851 US HWY. 41 N  BARAGA, MI 49908",Original,556,,,Correct,"N 9672, 501 US-41, Baraga, MI 49908, USA",46.7962257,-88.47308029999998,Active,PINES CONVENIENCE CENTER AND SMOKE SHOP,"N 9672, 501 US-41, Baraga, MI 49908, USA",46.7962257,-88.47308029999998,POINT (-88.47308029999998 46.7962257),Yes,L'Anse,L'Anse Reservation
557,LAC VIEUX DESERT BP MART,5382 US 45,,WATERSMEET,MI,49969,46.288959999999996,-89.17841999999996,"5382 US 45  WATERSMEET, MI 49969",Original,557,,,Correct,"5382 US-45, Watersmeet, MI 49969, USA",46.28896349999999,-89.17841920000001,Active,LAC VIEUX DESERT BP MART,"5382 US-45, Watersmeet, MI 49969, USA",46.28896349999999,-89.17841920000002,POINT (-89.17841920000002 46.28896349999999),Yes,Lac Vieux Desert,Lac Vieux Desert Reservation
558,LAC VIEUX DESERT GOLF COURSE,N 5384 US 45,,WATERSMEET,MI,49969,46.290328,-89.178475,"N 5384 US 45  WATERSMEET, MI 49969",Original,558,,,Correct,"N5384 US-45, Watersmeet, MI 49969, USA",46.28457539999999,-89.17415919999998,Active,LAC VIEUX DESERT GOLF COURSE,"N5384 US-45, Watersmeet, MI 49969, USA",46.28457539999999,-89.17415919999998,POINT (-89.17415919999998 46.28457539999999),Yes,Lac Vieux Desert,Lac Vieux Desert Reservation
559,LAC VIEUX DESERT RESORT CASINO,N5384 US 45,,WATERSMEET,MI,49969,46.290328,-89.178475,"N5384 US 45  WATERSMEET, MI 49969",Original,559,0.0,,NORTHERN WATERS CASINO RESORT,"N5384 US-45, Watersmeet, MI 49969, USA",46.28964499999999,-89.17702799999998,Active,NORTHERN WATERS CASINO RESORT,"N5384 US-45, Watersmeet, MI 49969, USA",46.28964499999999,-89.17702799999998,POINT (-89.17702799999998 46.28964499999999),Yes,Lac Vieux Desert,Lac Vieux Desert Reservation
560,LITTLE RIVER CASINO RESORT,2700 ORCHARD HWY.,,MANISTEE,MI,49660,44.284994,-86.242867,"2700 ORCHARD HWY.  MANISTEE, MI 49660",Original,560,,,LITTLE RIVER CASINO RESORT AND HOTEL,Correct,Correct,Correct,Active,LITTLE RIVER CASINO RESORT AND HOTEL,"2700 ORCHARD HWY.  MANISTEE, MI 49660",44.284994,-86.242867,POINT (-86.242867 44.284994),Within 1 mile,Little River,Little River Reservation
561,LITTLE RIVER TRADING POST,2596 LOON DR.,,MANISTEE,MI,49660,44.284447,-86.242351,"2596 LOON DR.  MANISTEE, MI 49660",Original,561,1.0,yes,Correct,"2700 Orchard Hwy, Manistee, MI 49660, USA",44.285911600000006,-86.24724090000001,Active,LITTLE RIVER TRADING POST,"2700 Orchard Hwy, Manistee, MI 49660, USA",44.28591160000001,-86.24724090000002,POINT (-86.24724090000002 44.28591160000001),Yes,Little River,Little River Reservation
562,MILLER'S NORTHWOOD MARKET,12467 NORTHWOOD HWY.,,ONEKAMA,MI,49675,44.42243,-86.2223,"12467 NORTHWOOD HWY.  ONEKAMA, MI 49675",Original,562,,,Correct,"12467 Northwood Hwy, Bear Lake, MI 49614, USA",44.423899600000006,-86.22231110000001,Active,MILLER'S NORTHWOOD MARKET,"12467 Northwood Hwy, Bear Lake, MI 49614, USA",44.42389960000001,-86.22231110000001,POINT (-86.22231110000001 44.42389960000001),No,,
563,LTBB BIIDINGEN,2169 N US HWY. 31,,PETOSKEY,MI,49770,45.40099,-84.881054,"2169 N US HWY. 31  PETOSKEY, MI 49770",Original,563,1.0,yes,LTBB BIINDIGEN,"2169 US-31, Petoskey, MI 49770, USA",45.40156760000001,-84.88137890000002,Active,LTBB BIINDIGEN,"2169 US-31, Petoskey, MI 49770, USA",45.40156760000001,-84.88137890000002,POINT (-84.88137890000002 45.40156760000001),Yes,Little Traverse Bay,Little Traverse Bay Reservation
564,ODAWA CASINO RESORT,1760 LEARS RD.,,PETOSKEY,MI,49770,45.353322,-84.977655,"1760 LEARS RD.  PETOSKEY, MI 49770",Original,564,,,Correct,Correct,Correct,Correct,Active,ODAWA CASINO RESORT,"1760 LEARS RD.  PETOSKEY, MI 49770",45.353322,-84.977655,POINT (-84.977655 45.353322),Yes,Little Traverse Bay,Little Traverse Bay Reservation
565,GUN LAKE CASINO,1123 129TH AVE.,,WAYLAND,MI,49348,42.630406,-85.657703,"1123 129TH AVE.  WAYLAND, MI 49348",Original,565,,,Correct,Correct,Correct,Correct,Active,GUN LAKE CASINO,"1123 129TH AVE.  WAYLAND, MI 49348",42.630406,-85.657703,POINT (-85.657703 42.630406),Yes,Match-e-be-nash-she-wish Band of Pottawatomi,Match-e-be-nash-she-wish Band of Pottawatomi Reservation
566,BOK HOMA CASINO,1 CHOCTAW RD.,,HEIDELBERG,MI,39439,31.76786,-89.01699599999998,"1 CHOCTAW RD.  HEIDELBERG, MI 39439",Original,566,,,Correct,Correct,Correct,Correct,Active,BOK HOMA CASINO,"1 CHOCTAW RD.  HEIDELBERG, MI 39439",31.76786,-89.01699599999998,POINT (-89.01699599999998 31.76786),Yes,Mississippi Choctaw,Mississippi Choctaw Off-Reservation Trust Land
567,EXXON,109 INDUSTRIAL DR.,,PHILADELPHIA,MI,39350,32.770005,-89.190411,"109 INDUSTRIAL DR.  PHILADELPHIA, MI 39350",Original,567,,,Correct,Correct,Correct,Correct,Active,EXXON,"109 INDUSTRIAL DR.  PHILADELPHIA, MI 39350",32.770005,-89.190411,POINT (-89.190411 32.770005),Yes,Mississippi Choctaw,Mississippi Choctaw Reservation
568,PEARL RIVER RESORT,HWY. 16 W.,,CHOCTAW,MI,39350,32.7748213,-89.2125067,"HWY. 16 W.  CHOCTAW, MI 39350",Google,568,,,Correct,Correct,Correct,Correct,Active,PEARL RIVER RESORT,"HWY. 16 W.  CHOCTAW, MI 39350",32.7748213,-89.2125067,POINT (-89.21250670000001 32.7748213),Within 1 mile,Mississippi Choctaw,Mississippi Choctaw Reservation
569,SILVER STAR CASINO,MS. 16 W.,,PHILADELPHIA,MI,39350,32.771623999999996,-89.11672990000002,"MS. 16 W.  PHILADELPHIA, MI 39350",Google,569,1.0,yes,Correct,"13541 MS-16, Philadelphia, MS 39350, USA",32.771128999999995,-89.2060812,Active,SILVER STAR CASINO,"13541 MS-16, Philadelphia, MS 39350, USA",32.771128999999995,-89.2060812,POINT (-89.2060812 32.77112899999999),Yes,Mississippi Choctaw,Mississippi Choctaw Reservation
570,BKEDE O MSHIKE,2221 1-1/2 MILE RD.,,FULTON,MI,49052,42.104816,-85.260706,"2221 1-1/2 MILE RD.  FULTON, MI 49052",Original,570,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BKEDE O MSHIKE,"2221 1-1/2 MILE RD.  FULTON, MI 49052",42.104816,-85.260706,POINT (-85.260706 42.104816),Yes,Huron Potawatomi,Huron Potawatomi Reservation
571,FIREKEEPERS CASINO,11177 E. MI AVE.,,BATTLE CREEK,MI,49014,42.29632700000001,-85.07466,"11177 E. MI AVE.  BATTLE CREEK, MI 49014",Original,571,,,FIREKEEPERS CASINO HOTEL,"11177 E Michigan Ave, Battle Creek, MI 49014, USA",42.297124,-85.07469920000001,Active,FIREKEEPERS CASINO HOTEL,"11177 E Michigan Ave, Battle Creek, MI 49014, USA",42.297124,-85.07469920000003,POINT (-85.07469920000003 42.297124),Yes,Huron Potawatomi,Huron Potawatomi Off-Reservation Trust Land
572,BENT TREE MARKET,58878 M-51 SOUTH,,DOWAGIAC,MI,49047,41.943543,-86.161057,"58878 M-51 SOUTH  DOWAGIAC, MI 49047",Original,572,0.0,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BENT TREE MARKET,"58878 M-51 SOUTH  DOWAGIAC, MI 49047",41.943543,-86.161057,POINT (-86.161057 41.943543),Within 1 mile,Pokagon,Pokagon Off-Reservation Trust Land
573,FOUR WINDS CASINO RESORT - DOWAGIAC,58700 M-51 SOUTH,,DOWAGIAC,MI,49047,41.945783,-86.159172,"58700 M-51 SOUTH  DOWAGIAC, MI 49047",Original,573,,,Correct,"58700 M-51, Dowagiac, MI 49047, USA",41.9457129,-86.16230689999998,Active,FOUR WINDS CASINO RESORT - DOWAGIAC,"58700 M-51, Dowagiac, MI 49047, USA",41.9457129,-86.16230689999998,POINT (-86.16230689999998 41.9457129),Yes,Pokagon,Pokagon Off-Reservation Trust Land
574,FOUR WINDS CASINO RESORT - HARTFORD,68600 RED ARROW HIGHWAY,,HARTFORD,MI,49057,42.198879999999996,-86.211189,"68600 RED ARROW HIGHWAY  HARTFORD, MI 49057",Original,574,,,Correct,Correct,Correct,Correct,Active,FOUR WINDS CASINO RESORT - HARTFORD,"68600 RED ARROW HIGHWAY  HARTFORD, MI 49057",42.198879999999996,-86.211189,POINT (-86.211189 42.19888),Within 1 mile,Pokagon,Pokagon Off-Reservation Trust Land
575,FOUR WINDS CASINO RESORT - NEW BUFFALO,11111 WILSON RD.,,NEW BUFFALO,MI,49117,41.77036500000001,-86.723454,"11111 WILSON RD.  NEW BUFFALO, MI 49117",Original,575,1.0,yes,Correct,Correct,Correct,Correct,Active,FOUR WINDS CASINO RESORT - NEW BUFFALO,"11111 WILSON RD.  NEW BUFFALO, MI 49117",41.77036500000001,-86.723454,POINT (-86.723454 41.77036500000001),Yes,Pokagon,Pokagon Reservation
576,BLUE IN THE FACE INC,217 S MAIN ST,,MOUNT PLEASANT,MI,48858,43.603312,-84.776593,"217 S MAIN ST  MOUNT PLEASANT, MI 48858",Original,576,,,Correct,"217 S Main St, Mt Pleasant, MI 48858, USA",43.6031495,-84.77633159999998,Active,BLUE IN THE FACE INC,"217 S Main St, Mt Pleasant, MI 48858, USA",43.6031495,-84.77633159999998,POINT (-84.77633159999998 43.6031495),Yes,Isabella,Isabella Reservation
577,FREE ROLL TOBACCO,2200 S MISSION ST,,MOUNT PLEASANT,MI,48858,43.579066,-84.767449,"2200 S MISSION ST  MOUNT PLEASANT, MI 48858",Original,577,1.0,yes,Correct,"1506 W High St, Mt Pleasant, MI 48858, USA",43.597390600000004,-84.7942897,Active,FREE ROLL TOBACCO,"1506 W High St, Mt Pleasant, MI 48858, USA",43.5973906,-84.7942897,POINT (-84.79428969999999 43.5973906),Yes,Isabella,Isabella Reservation
578,J MURRAY & COMPANY,706 E BROADWAY ST,,MOUNT PLEASANT,MI,48858,43.60442000000001,-84.768633,"706 E BROADWAY ST  MOUNT PLEASANT, MI 48858",Original,578,,,Correct,"706 E Broadway St, Mt Pleasant, MI 48858, USA",43.6041064,-84.7686885,Active,J MURRAY & COMPANY,"706 E Broadway St, Mt Pleasant, MI 48858, USA",43.6041064,-84.7686885,POINT (-84.7686885 43.6041064),Yes,Isabella,Isabella Reservation
579,THE CORONA SMOKE SHOP L L C,275 COLUMBIA AVE W,,BATTLE CREEK,MI,49015,42.298553999999996,-85.202963,"275 COLUMBIA AVE W  BATTLE CREEK, MI 49015",Original,579,,,Correct,Correct,Correct,Correct,Active,THE CORONA SMOKE SHOP L L C,"275 COLUMBIA AVE W  BATTLE CREEK, MI 49015",42.298553999999996,-85.202963,POINT (-85.202963 42.298554),No,,
580,TOBY EIMERMAN INC,320 LAKE ST,,MANISTIQUE,MI,49854,45.954415999999995,-86.242788,"320 LAKE ST  MANISTIQUE, MI 49854",Original,580,1.0,maybe,Correct,Correct,Correct,Correct,Active,TOBY EIMERMAN INC,"320 LAKE ST  MANISTIQUE, MI 49854",45.954415999999995,-86.242788,POINT (-86.242788 45.95441599999999),No,,
581,WACKO''S TOBACCO,317 DEER ST,,MANISTIQUE,MI,49854,45.963328999999995,-86.25448100000001,"317 DEER ST  MANISTIQUE, MI 49854",Original,581,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,WACKO''S TOBACCO,"317 DEER ST  MANISTIQUE, MI 49854",45.963328999999995,-86.25448100000001,POINT (-86.25448100000001 45.96332899999999),No,,
582,BEJOU CENEX,218 HWY. 59 N.,,BEJOU,MN,56516,47.44414174,-95.97599526,"218 HWY. 59 N.  BEJOU, MN 56516",Original,582,1.0,yes,Correct,Correct,Correct,Correct,Active,BEJOU CENEX,"218 HWY. 59 N.  BEJOU, MN 56516",47.44414174,-95.97599526,POINT (-95.97599526 47.44414174),Yes,White Earth,White Earth Reservation
583,LEAN TO TAVERN,524 MAIN ST.,,BEJOU,MN,56516,47.44224418,-95.97453836,"524 MAIN ST.  BEJOU, MN 56516",Original,583,,,Correct,"523 Main St, Bejou, MN 56516, USA",47.4425969,-95.9749766,Active,LEAN TO TAVERN,"523 Main St, Bejou, MN 56516, USA",47.4425969,-95.97497659999999,POINT (-95.97497659999999 47.4425969),Yes,White Earth,White Earth Reservation
584,STUMPS,500 MAIN ST.,,BEJOU,MN,56516,47.44224418,-95.97608519,"500 MAIN ST.  BEJOU, MN 56516",Original,584,1.0,yes,STUMPS BAR AND GRILL,"523 Main St, Bejou, MN 56516, USA",47.44206810000001,-95.9756408,Active,STUMPS BAR AND GRILL,"523 Main St, Bejou, MN 56516, USA",47.44206810000001,-95.9756408,POINT (-95.97564079999999 47.44206810000001),Yes,White Earth,White Earth Reservation
585,WINNIBIGOSHISH HISTORICAL CENTER,1510 US 2 N.E.,,BENA,MN,56626,47.23103,-94.37419,"1510 US 2 N.E.  BENA, MN 56626",Original,585,,,Correct,"1510 US-2, Bena, MN 56626, USA",47.346293,-94.208881,Active,WINNIBIGOSHISH HISTORICAL CENTER,"1510 US-2, Bena, MN 56626, USA",47.346293,-94.208881,POINT (-94.20888100000001 47.346293),Yes,Leech Lake,Leech Lake Reservation
586,BROOK SALOON,8780 MCCAMUS ROAD,,BROOKSTON,MN,55711,46.86767821,-92.60523702,"8780 MCCAMUS ROAD  BROOKSTON, MN 55711",Original,586,,,Correct,Correct,Correct,Correct,Closed,BROOK SALOON,"8780 MCCAMUS ROAD  BROOKSTON, MN 55711",46.86767821,-92.60523702,POINT (-92.60523702 46.86767821),Yes,Fond du Lac,Fond du Lac Reservation
587,COUNTRY CORNER,9497 HIGHWAY 2,,BROOKSTON,MN,55771,46.85563629999999,-92.67998864,"9497 HIGHWAY 2  BROOKSTON, MN 55771",Original,587,,,Correct,"9497 US-2, Brookston, MN 55711, USA",46.85592929999999,-92.6801715,Active,COUNTRY CORNER,"9497 US-2, Brookston, MN 55711, USA",46.85592929999999,-92.6801715,POINT (-92.6801715 46.85592929999999),Yes,Fond du Lac,Fond du Lac Reservation
588,PALACE JUNCTION C-STORE,6864 U.S. HWY. 2,,CASS LAKE,MN,56633,47.38231533,-94.64909855,"6864 U.S. HWY. 2  CASS LAKE, MN 56633",Original,588,,,Correct,"6864 US-2, Cass Lake, MN 56633, USA",47.382371500000005,-94.64904200000001,Active,PALACE JUNCTION C-STORE,"6864 US-2, Cass Lake, MN 56633, USA",47.38237150000001,-94.649042,POINT (-94.64904199999999 47.38237150000001),Yes,Leech Lake,Leech Lake Reservation
589,BIG LAKE GOLF CLUB,789 CARY RD.,,CLOQUET,MN,55720,46.7157108,-92.61807036,"789 CARY RD.  CLOQUET, MN 55720",Original,589,,,Correct,"780 Cary Rd, Cloquet, MN 55720, USA",46.7199146,-92.617889,Active,BIG LAKE GOLF CLUB,"780 Cary Rd, Cloquet, MN 55720, USA",46.7199146,-92.617889,POINT (-92.61788900000001 46.7199146),Yes,Fond du Lac,Fond du Lac Reservation
590,SAWYER STORE,3252 HIGHWAY 210,,CLOQUET,MN,55720,46.67028605,-92.61831319,"3252 HIGHWAY 210  CLOQUET, MN 55720",Original,590,,,Correct,"3252 MN-210, Cloquet, MN 55720, USA",46.67117119999999,-92.6347902,Active,SAWYER STORE,"3252 MN-210, Cloquet, MN 55720, USA",46.67117119999999,-92.6347902,POINT (-92.6347902 46.67117119999999),Yes,Fond du Lac,Fond du Lac Reservation
591,HARWOODS,30871 ARTIC RD.,,DEER RIVER,MN,56636,47.32293305,-93.93650296,"30871 ARTIC RD.  DEER RIVER, MN 56636",Original,591,1.0,yes,Correct,Correct,Correct,Correct,Active,HARWOODS,"30871 ARTIC RD.  DEER RIVER, MN 56636",47.32293305,-93.93650296,POINT (-93.93650296 47.32293305),Yes,Leech Lake,Leech Lake Reservation
592,WINNIE ONE STOP,38499 STATE HWY. 46,,DEER RIVER,MN,56636,47.43565406,-94.01442918,"38499 STATE HWY. 46  DEER RIVER, MN 56636",Original,592,,,WINNIE TRADING POST,"38499 MN-46, Deer River, MN 56636, USA",47.433121,-94.012808,Active,WINNIE TRADING POST,"38499 MN-46, Deer River, MN 56636, USA",47.433121,-94.01280799999999,POINT (-94.01280799999999 47.433121),Yes,Leech Lake,Leech Lake Reservation
593,SHARPYS SALOON INC.,28068 COUNTY HIGHWAY 34,,CALLAWAY,MN,56521,46.98204522,-95.80680453,"28068 COUNTY HIGHWAY 34  CALLAWAY, MN 56521",Original,593,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,SHARPYS SALOON INC.,"28068 COUNTY HIGHWAY 34  CALLAWAY, MN 56521",46.98204522,-95.80680453,POINT (-95.80680452999999 46.98204522),Yes,White Earth,White Earth Reservation
594,RYDENS,9301 RYDEN RD,,GRAND PORTAGE,MN,55605,47.9996275,-89.60137625,"9301 RYDEN RD  GRAND PORTAGE, MN 55605",Original,594,,,Correct,Correct,Correct,Correct,Active,RYDENS,"9301 RYDEN RD  GRAND PORTAGE, MN 55605",47.9996275,-89.60137625,POINT (-89.60137625 47.9996275),Yes,Grand Portage,Grand Portage Reservation
595,RYDENS GAS,9293 RYDEN RD.,,GRAND PORTAGE,MN,55605,47.99961851,-89.6011694,"9293 RYDEN RD.  GRAND PORTAGE, MN 55605",Original,595,,,Correct,Correct,Correct,Correct,Active,RYDENS GAS,"9293 RYDEN RD.  GRAND PORTAGE, MN 55605",47.99961851,-89.6011694,POINT (-89.6011694 47.99961851),Yes,Grand Portage,Grand Portage Reservation
596,ISLE MUNICIPAL LIQUOR STORE,105 MAIN ST. W.,,ISLE,MN,56342,46.13791246,-93.4682547,"105 MAIN ST. W.  ISLE, MN 56342",Original,596,,,Correct,Correct,Correct,Correct,Active,ISLE MUNICIPAL LIQUOR STORE,"105 MAIN ST. W.  ISLE, MN 56342",46.13791246,-93.4682547,POINT (-93.4682547 46.13791246),Yes,Mille Lacs,Mille Lacs Reservation
597,RUFFED GROUSE ROADHOUSE,1337 300TH AVE.,,LENGBY,MN,56651,47.4494318,-95.63605922,"1337 300TH AVE.  LENGBY, MN 56651",Original,597,,,THE RUFFED GROUSE ROADHOUSE,Correct,Correct,Correct,Active,THE RUFFED GROUSE ROADHOUSE,"1337 300TH AVE.  LENGBY, MN 56651",47.4494318,-95.63605922,POINT (-95.63605922000001 47.4494318),Yes,White Earth,White Earth Reservation
598,LUCKY 7 LIQUORS,785 US HIGHWAY 59,,MAHNOMEN,MN,56557,47.30899371,-95.95884381,"785 US HIGHWAY 59  MAHNOMEN, MN 56557",Original,598,1.0,yes,LUCKY 7 LIQUOR STORE,"785 US-59, Mahnomen, MN 56557, USA",47.309089799999995,-95.9601017,Active,LUCKY 7 LIQUOR STORE,"785 US-59, Mahnomen, MN 56557, USA",47.3090898,-95.9601017,POINT (-95.9601017 47.3090898),Yes,White Earth,White Earth Reservation
599,CENEX,1452 STATE HIGHWAY 200,,MAHNOMEN,MN,56557,47.325386,-95.95853000000001,"1452 STATE HIGHWAY 200  MAHNOMEN, MN 56557",Census,599,1.0,yes,Correct,"1452 MN-200, Mahnomen, MN 56557, USA",47.32613300000001,-95.9645137,Active,CENEX,"1452 MN-200, Mahnomen, MN 56557, USA",47.32613300000001,-95.9645137,POINT (-95.9645137 47.32613300000001),Yes,White Earth,White Earth Reservation
600,RED APPLE CAFE,116 MAIN DR.E.,,MAHNOMEN,MN,56557,47.31588,-95.96847,"116 MAIN DR.E.  MAHNOMEN, MN 56557",Original,600,,,Correct,Correct,Correct,Correct,Active,RED APPLE CAFE,"116 MAIN DR.E.  MAHNOMEN, MN 56557",47.31588,-95.96847,POINT (-95.96847 47.31588),Yes,White Earth,White Earth Reservation
601,ROY LAKE STORE,3395 STATE HIGHWAY 200,,MAHNOMEN,MN,56557,47.325226,-95.55192,"3395 STATE HIGHWAY 200  MAHNOMEN, MN 56557",Census,601,,,Correct,"3395 MN-200, Mahnomen, MN 56557, USA",47.32520210000001,-95.55204090000001,Active,ROY LAKE STORE,"3395 MN-200, Mahnomen, MN 56557, USA",47.32520210000001,-95.5520409,POINT (-95.55204089999999 47.32520210000001),Yes,White Earth,White Earth Reservation
602,SHOOTING STAR CASINO GIFT SHOP,777 SOUTHEAST CASINO ROAD,,MAHNOMEN,MN,56557,47.30941639,-95.9608493,"777 SOUTHEAST CASINO ROAD  MAHNOMEN, MN 56557",Original,602,,,Correct,Correct,Correct,Correct,Active,SHOOTING STAR CASINO GIFT SHOP,"777 SOUTHEAST CASINO ROAD  MAHNOMEN, MN 56557",47.30941639,-95.9608493,POINT (-95.96084930000001 47.30941639),Yes,White Earth,White Earth Reservation
603,EAST LAKE CONVENIENCE STORE/MARATHON,36040 STATE HWY. 65,,MCGREGOR,MN,55760,46.53598136,-93.28355051,"36040 STATE HWY. 65  MCGREGOR, MN 55760",Original,603,,,Correct,"36040 MN-65, McGregor, MN 55760, USA",46.534533,-93.28263050000001,Active,EAST LAKE CONVENIENCE STORE/MARATHON,"36040 MN-65, McGregor, MN 55760, USA",46.534533,-93.2826305,POINT (-93.2826305 46.534533),Within 1 mile,Mille Lacs,Mille Lacs Reservation
604,DACOTAH RIDGE GOLF CLUB,31042 COUNTY ROAD 2,,MORTON,MN,56270,44.58517935,-95.05473048,"31042 COUNTY ROAD 2  MORTON, MN 56270",Original,604,,,Correct,Correct,Correct,Correct,Active,DACOTAH RIDGE GOLF CLUB,"31042 COUNTY ROAD 2  MORTON, MN 56270",44.58517935,-95.05473048,POINT (-95.05473048 44.58517935),No,,
605,BROKEN ARROW RESORT,2832 CO. ROAD 110,,NAYTAHWAUSH,MN,56566,47.23465574,-95.60684029,"2832 CO. ROAD 110  NAYTAHWAUSH, MN 56566",Original,605,,,Correct,Correct,Correct,Correct,Active,BROKEN ARROW RESORT,"2832 CO. ROAD 110  NAYTAHWAUSH, MN 56566",47.23465574,-95.60684029,POINT (-95.60684028999999 47.23465574),Yes,White Earth,White Earth Reservation
606,VILLAGE STORE,230 SHORE AVENUE,,NAYTAHWAUSH,MN,56566,47.26506181,-95.63143673,"230 SHORE AVENUE  NAYTAHWAUSH, MN 56566",Original,606,,,Correct,Correct,Correct,Correct,Active,VILLAGE STORE,"230 SHORE AVENUE  NAYTAHWAUSH, MN 56566",47.26506181,-95.63143673,POINT (-95.63143673 47.26506181),Yes,White Earth,White Earth Reservation
