,Unnamed: 0,IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,entity,agent_name,agent_address,agent_city,agent_state,agent_zip,SoS_record
46,46,46,BASHA'S #17,BIA RTE. 4 & BIA RTE. 41,,PINON,AZ,86501,36.097988,-110.2168,"BIA RTE. 4 & BIA RTE. 41  PINON, AZ 86501",Original,46.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #17,"BIA RTE. 4 & BIA RTE. 41 PINON, AZ 86501",36.097988,-110.2168,POINT (-110.2168 36.097988),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
47,47,47,BASHA'S #33,HWY. 91 AT RTE. 7,,CHINLE,AZ,86503,36.1600059,-109.5837222,"HWY. 91 AT RTE. 7  CHINLE, AZ 86503",Google,47.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #33,"HWY. 91 AT RTE. 7 CHINLE, AZ 86503",36.1600059,-109.5837222,POINT (-109.5837222 36.1600059),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
48,48,48,BASHA'S #35,HWY. 264 & RTE. 12,,WINDOW ROCK,AZ,86515,35.663395,-109.05714,"HWY. 264 & RTE. 12  WINDOW ROCK, AZ 86515",Original,48.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #35,"HWY. 264 & RTE. 12 WINDOW ROCK, AZ 86515",35.663395,-109.05714,POINT (-109.05714 35.663395),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
49,49,49,BASHA'S #39,HWY. 160 & HWY. 264,,TUBA CITY,AZ,86045,36.119339,-111.22923,"HWY. 160 & HWY. 264  TUBA CITY, AZ 86045",Original,49.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #39,"HWY. 160 & HWY. 264 TUBA CITY, AZ 86045",36.119339,-111.22923,POINT (-111.22923 36.119339),Yes,0.0,Hopi,Hopi Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,COCONINO,,,,,,,
50,50,50,BASHA'S #42,JCT. HWY. 160 & HWY. 163,,KAYENTA,AZ,86033,36.707718,-110.24722,"JCT. HWY. 160 & HWY. 163  KAYENTA, AZ 86033",Original,50.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #42,"JCT. HWY. 160 & HWY. 163 KAYENTA, AZ 86033",36.707718,-110.24722,POINT (-110.24722 36.707718),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
51,51,51,BASHA'S #98,N.E. CORNER RTE. 15 & 60,,DILKON,AZ,86047,35.3899,-110.32995,"N.E. CORNER RTE. 15 & 60  DILKON, AZ 86047",Original,51.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,BASHA'S #98,"N.E. CORNER RTE. 15 & 60 DILKON, AZ 86047",35.3899,-110.32995,POINT (-110.32995 35.3899),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
52,52,52,BASHAS SUPERMARKET,U.S. 70  & S.R. 170,,PERIDOT,AZ,85542,33.299488000000004,-110.45737,"U.S. 70  & S.R. 170  PERIDOT, AZ 85542",Original,52.0,,,Correct,"US-70, Peridot, AZ 85550, USA",33.2996419,-110.4598291,Active,BASHAS SUPERMARKET,"US-70, Peridot, AZ 85550, USA",33.2996419,-110.4598291,POINT (-110.4598291 33.2996419),Yes,0.0,San Carlos,San Carlos Reservation,,,From Original List,,,,,,US-70,PERIDOT,AZ,85550,,GILA,,,,,,,
53,53,53,BASHAS' SUPERMARKET,27 HWY. 86 & RTE. 19,111 MAIN ST.,SELLS,AZ,85634,33.84178543,-111.3050308,"27 HWY. 86 & RTE. 19 111 MAIN ST. SELLS, AZ 85634",Original,53.0,1.0,yes,Correct,Correct,Correct,Correct,Active,BASHAS' SUPERMARKET,"27 HWY. 86 & RTE. 19 SELLS, AZ 85634",33.84178543,-111.3050308,POINT (-111.3050308 33.84178543),No,22.04604893550181,,,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,GILA,,,,,,,
54,54,54,BASHAS' SUPERMARKET,HWY. 73 & MAIN ST.,,WHITERIVER,AZ,85941,33.82422879999999,-109.9790538,"HWY. 73 & MAIN ST.  WHITERIVER, AZ 85941",Google,54.0,1.0,maybe,Correct,"12513 LA-73, Geismar, LA 70734, USA",30.253857,-90.9904114,Active,BASHAS' SUPERMARKET,"12513 LA-73, Geismar, LA 70734, USA",30.253857,-90.9904114,POINT (-90.9904114 30.253857),No,42.30338357935471,,,Chitimacha,Chitimacha Reservation,From Original List,,,,,,12513 -73,GEISMAR,LA,70734,,ASCENSION,,,,,,,
55,55,55,BLACK MESA SHOPPING CENTER,HWY. 160 & HWY. 564,,BLACK MESA,AZ,86503,,,"HWY. 160 & HWY. 564  BLACK MESA, AZ 86503",Original,55.0,,,Correct,Correct,Correct,Correct,Active,BLACK MESA SHOPPING CENTER,"HWY. 160 & HWY. 564 BLACK MESA, AZ 86503",,,POINT (nan nan),Unknown,,Unknown,Unknown,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,,,,,,,,
56,56,56,BLUE WATER RESORT & CASINO,11300 RESORT DR.,,PARKER,AZ,85344,34.165634999999995,-114.265928,"11300 RESORT DR.  PARKER, AZ 85344",Original,56.0,1.0,yes,Correct,Correct,Correct,Correct,Active,BLUE WATER RESORT & CASINO,"11300 RESORT DR. PARKER, AZ 85344",34.165634999999995,-114.265928,POINT (-114.265928 34.16563499999999),Yes,0.0,Colorado River,Colorado River Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,LA PAZ,,,,,,,
57,57,57,BUCKY'S CASINO,1500 E. S.R. 69,,PRESCOTT,AZ,86301,34.550903000000005,-112.447,"1500 E. S.R. 69  PRESCOTT, AZ 86301",Original,57.0,,,Correct,"1500 AZ-69, Prescott, AZ 86301, USA",34.551122,-112.447267,Active,BUCKY'S CASINO,"1500 AZ-69, Prescott, AZ 86301, USA",34.551122,-112.447267,POINT (-112.447267 34.551122),Yes,0.0,Yavapai-Prescott,Yavapai-Prescott Reservation,,,From Original List,,,,,,1500 -69,PRESCOTT,AZ,86301,,YAVAPAI,,,,,,,
58,58,58,BURNSIDE CHEVRON,HWY. 191 & 264,,GANADO,AZ,86505,35.708923,-109.54221,"HWY. 191 & 264  GANADO, AZ 86505",Original,58.0,1.0,no,CHEVRON GANADO,Correct,Correct,Correct,Closed,CHEVRON GANADO,"HWY. 191 & 264 GANADO, AZ 86505",35.708923,-109.54221,POINT (-109.54221 35.708923),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
59,59,59,CAMERON CONOCO,1 HWY. 89,,CAMERON,AZ,86020,36.303493,-111.46016000000002,"1 HWY. 89  CAMERON, AZ 86020",Original,59.0,1.0,yes,CAMERON TRADING POST RV PARK,"466 US-89, Cameron, AZ 86020, USA",35.8747553,-111.4111723,Active,CAMERON TRADING POST RV PARK,"466 US-89, Cameron, AZ 86020, USA",35.8747553,-111.4111723,POINT (-111.4111723 35.8747553),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,466 US-89,CAMERON,AZ,86020,,COCONINO,,,,,,,
60,60,60,CANYON DAY CONVENIENT STORE,S. MIDDLE ST. & HWY. 73,,WHITERIVER,AZ,85941,33.790764,-110.0236,"S. MIDDLE ST. & HWY. 73  WHITERIVER, AZ 85941",Original,60.0,1.0,yes,Correct,"S Middle St & Highway 73, Whiteriver, AZ 85941, USA",33.7907629,-110.0235992,Active,CANYON DAY CONVENIENT STORE,"S Middle St & Highway 73, Whiteriver, AZ 85941, USA",33.7907629,-110.0235992,POINT (-110.0235992 33.7907629),Yes,0.0,Fort Apache,Fort Apache Reservation,,,From Original List,,,,,,S MIDDLE ST & HIGHWAY 73,WHITERIVER,AZ,85941,,GILA,,,,,,,
61,61,61,CASINO ARIZONA,524 N. 92ND ST.,,SCOTTSDALE,AZ,85256,33.453694,-111.883321,"524 N. 92ND ST.  SCOTTSDALE, AZ 85256",Original,61.0,,,Correct,Correct,Correct,Correct,Active,CASINO ARIZONA,"524 N. 92ND ST. SCOTTSDALE, AZ 85256",33.453694,-111.883321,POINT (-111.883321 33.453694),Yes,0.0,Salt River,Salt River Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,MARICOPA,,,,,,,
62,62,62,CHAMBERS TRADING POST,HWY. 191 EXIT 333,,CHAMBERS,AZ,86502,35.19052100000001,-109.43189,"HWY. 191 EXIT 333  CHAMBERS, AZ 86502",Original,62.0,1.0,yes,Correct,"I40 and Hwy 191 Exit 333, Chambers, AZ 86502, USA",35.190667299999994,-109.43256609999999,Active,CHAMBERS TRADING POST,"I40 and Hwy 191 Exit 333, Chambers, AZ 86502, USA",35.19066729999999,-109.43256609999999,POINT (-109.4325661 35.19066729999999),No,0.32312729784937977,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,I40 AND HWY 191 EXIT 333,CHAMBERS,AZ,86502,,APACHE,,,,,,,
63,63,63,CHEVRON,RTE. 7,,CHINLE,AZ,86503,36.123495,-109.4847788,"RTE. 7  CHINLE, AZ 86503",Google,63.0,,,Correct,Correct,Correct,Correct,Active,CHEVRON,"RTE. 7 CHINLE, AZ 86503",36.123495,-109.4847788,POINT (-109.4847788 36.123495),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
64,64,64,CHEVRON,320 CASTLE LANE,,CAMP VERDE,AZ,86322,34.609814,-111.859864,"320 CASTLE LANE  CAMP VERDE, AZ 86322",Original,64.0,,,Correct,Correct,Correct,Correct,Active,CHEVRON,"320 CASTLE LANE CAMP VERDE, AZ 86322",34.609814,-111.859864,POINT (-111.859864 34.609814),No,0.07136622592254907,,,Yavapai-Apache Nation,Yavapai-Apache Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,YAVAPAI,,,,,,,
65,65,65,CHINLE CONOCO,NAVAJO RTE. 7,,CHINLE,AZ,86503,33.51650238,-112.0660629,"NAVAJO RTE. 7  CHINLE, AZ 86503",Original,65.0,,,Correct,"300 E Navajo Rte 7, US-191, Chinle, AZ 86503, USA",36.1593205,-109.5772545,Active,CHINLE CONOCO,"300 E Navajo Rte 7, US-191, Chinle, AZ 86503, USA",36.1593205,-109.5772545,POINT (-109.5772545 36.1593205),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,300 E NAVAJO RTE 7 US-191,CHINLE,AZ,86503,,APACHE,,,,,,,
66,66,66,CIRCLE K,1516 S. CA AVE.,,PARKER,AZ,85344,34.145227,-114.285976,"1516 S. CA AVE.  PARKER, AZ 85344",Original,66.0,,,Correct,"1516 S California Ave, Parker, AZ 85344, USA",34.1445607,-114.28594450000001,Active,CIRCLE K,"1516 S California Ave, Parker, AZ 85344, USA",34.1445607,-114.28594450000001,POINT (-114.2859445 34.1445607),Yes,0.0,Colorado River,Colorado River Indian Reservation,,,From Original List,,,,,,1516 S CALIFORNIA AVE,PARKER,AZ,85344,,LA PAZ,,,,,,,
67,67,67,CIRCLE K,8861 RIVERSIDE DR.,,PARKER,AZ,85344,34.200094,-114.220454,"8861 RIVERSIDE DR.  PARKER, AZ 85344",Original,67.0,,,Correct,Correct,Correct,Correct,Active,CIRCLE K,"8861 RIVERSIDE DR. PARKER, AZ 85344",34.200094,-114.220454,POINT (-114.220454 34.200094),No,0.7531668187591358,,,Colorado River,Colorado River Indian Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,LA PAZ,,,,,,,
68,68,68,CLIFF CASTLE CASINO HOTEL,555 MIDDLE VERDE RD.,,CAMP VERDE,AZ,86322,34.609855,-111.861566,"555 MIDDLE VERDE RD.  CAMP VERDE, AZ 86322",Original,68.0,,,Correct,Correct,Correct,Correct,Active,CLIFF CASTLE CASINO HOTEL,"555 MIDDLE VERDE RD. CAMP VERDE, AZ 86322",34.609855,-111.861566,POINT (-111.861566 34.609855),No,0.011189867771384202,,,Yavapai-Apache Nation,Yavapai-Apache Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,YAVAPAI,,,,,,,
69,69,69,COCOPAH GIFT SHOP,15268 S. AVE. B,,SOMERTON,AZ,85350,32.607733,-114.649854,"15268 S. AVE. B  SOMERTON, AZ 85350",Original,69.0,1.0,yes,Correct,"15268 S Avenue B, Somerton, AZ 85350, USA",32.6077303,-114.65077759999998,Active,COCOPAH GIFT SHOP,"15268 S Avenue B, Somerton, AZ 85350, USA",32.6077303,-114.65077759999998,POINT (-114.6507776 32.6077303),Yes,0.0,Cocopah,Cocopah Reservation,,,From Original List,,,,,,15268 S AVENUE B,SOMERTON,AZ,85350,,YUMA,,,,,,,
70,70,70,CONOCO,U.S. 160,,KAYENTA,AZ,86033,34.51117706,-114.3254395,"U.S. 160  KAYENTA, AZ 86033",Original,70.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CONOCO,"U.S. 160 KAYENTA, AZ 86033",34.51117706,-114.3254395,POINT (-114.3254395 34.51117706),No,4.093818171681471,,,Chemehuevi,Chemehuevi Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MOHAVE,,,,,,,
71,71,71,CONOCO,BIA RTE. 4 & BIA RTE. 41,,PINON,AZ,86510,36.097988,-110.2168,"BIA RTE. 4 & BIA RTE. 41  PINON, AZ 86510",Original,71.0,,,Correct,Correct,Correct,Correct,Active,CONOCO,"BIA RTE. 4 & BIA RTE. 41 PINON, AZ 86510",36.097988,-110.2168,POINT (-110.2168 36.097988),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
72,72,72,CROSSROADS CONVENIENCE STORE #713,HWY. 98 N. 16,,TONALEA,AZ,86044,36.5940509,-110.7913107,"HWY. 98 N. 16  TONALEA, AZ 86044",Google,72.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,CROSSROADS CONVENIENCE STORE #713,"HWY. 98 N. 16 TONALEA, AZ 86044",36.5940509,-110.7913107,POINT (-110.7913107 36.5940509),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,COCONINO,,,,,,,
73,73,73,DEL SOL MARKETPLACE,5405 W. VALENCIA RD,,TUSCON,AZ,85757,32.133403,-111.08061,"5405 W. VALENCIA RD  TUSCON, AZ 85757",Original,73.0,,,Correct,Correct,Correct,Correct,Active,DEL SOL MARKETPLACE,"5405 W. VALENCIA RD TUSCON, AZ 85757",32.133403,-111.08061,POINT (-111.08061 32.133403),Yes,0.0,Pascua Pueblo Yaqui,Pascua Pueblo Yaqui Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIMA,,,,,,,
74,74,74,DESERT DIAMOND CASINO - SAHUARITA,1100 W. PIMA MINE RD.,,SAHUARITA,AZ,85629,32.00134,-110.988419,"1100 W. PIMA MINE RD.  SAHUARITA, AZ 85629",Original,74.0,1.0,yes,Correct,Correct,Correct,Correct,Active,DESERT DIAMOND CASINO - SAHUARITA,"1100 W. PIMA MINE RD. SAHUARITA, AZ 85629",32.00134,-110.988419,POINT (-110.988419 32.00134),No,0.007738874795321645,,,Tohono O'odham Nation,Tohono O'odham Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIMA,,,,,,,
75,75,75,DESERT DIAMOND CASINO - TUCSON,7350 S. NOGALES HWY.,,TUCSON,AZ,85756,32.118025,-110.960733,"7350 S. NOGALES HWY.  TUCSON, AZ 85756",Original,75.0,,,Correct,Correct,Correct,Correct,Active,DESERT DIAMOND CASINO - TUCSON,"7350 S. NOGALES HWY. TUCSON, AZ 85756",32.118025,-110.960733,POINT (-110.960733 32.118025),Yes,0.0,Tohono O'odham Nation,Tohono O'odham Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIMA,,,,,,,
76,76,76,DESERT DIAMOND CASINO - WHY,HWY. 86 MILEPOST 55,,WHY,AZ,85321,32.244112699999995,-112.72644540000002,"HWY. 86 MILEPOST 55  WHY, AZ 85321",Google,76.0,1.0,yes,Correct,Correct,Correct,Correct,Active,DESERT DIAMOND CASINO - WHY,"HWY. 86 MILEPOST 55 WHY, AZ 85321",32.244112699999995,-112.72644540000002,POINT (-112.7264454 32.2441127),Yes,0.0,Tohono O'odham Nation,Tohono O'odham Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIMA,,,,,,,
77,77,77,DOLLAR GENERAL,10255 HARBOR AVE.,,MOHAVE VALLEY,AZ,86440,34.857661,-114.604987,"10255 HARBOR AVE.  MOHAVE VALLEY, AZ 86440",Original,77.0,,,Correct,Correct,Correct,Correct,Active,DOLLAR GENERAL,"10255 HARBOR AVE. MOHAVE VALLEY, AZ 86440",34.857661,-114.604987,POINT (-114.604987 34.857661),No,0.4710165540111638,,,Fort Mojave,Fort Mojave Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,MOHAVE,,,,,,,
78,78,78,GIANT,HWY. 160 & HWY. 163,,KAYENTA,AZ,86033,36.707734,-110.247273,"HWY. 160 & HWY. 163  KAYENTA, AZ 86033",Original,78.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT,"HWY. 160 & HWY. 163 KAYENTA, AZ 86033",36.707734,-110.247273,POINT (-110.247273 36.707734),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
79,79,79,GIANT #2254,OFF HWY. 60,,DILKON,AZ,86047,32.69621277,-113.9583969,"OFF HWY. 60  DILKON, AZ 86047",Original,79.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #2254,"OFF HWY. 60 DILKON, AZ 86047",32.69621277,-113.9583969,POINT (-113.9583969 32.69621277),No,34.50999575710142,,,Fort Yuma,Fort Yuma Indian Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,YUMA,,,,,,,
80,80,80,GIANT #3106,HWY. 191,,ROCK POINT,AZ,86545,36.718056,-109.62596,"HWY. 191  ROCK POINT, AZ 86545",Original,80.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #3106,"HWY. 191 ROCK POINT, AZ 86545",36.718056,-109.62596,POINT (-109.62596 36.718056),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
81,81,81,GIANT #3108 FT. DEFIANCE,12 INDIAN RTE. 110,,FORT DEFIANCE,AZ,86504,35.749465,-109.081382,"12 INDIAN RTE. 110  FORT DEFIANCE, AZ 86504",Original,81.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #3108 FT. DEFIANCE,"12 INDIAN RTE. 110 FORT DEFIANCE, AZ 86504",35.749465,-109.081382,POINT (-109.081382 35.749465),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
82,82,82,GIANT #7252,BURNSIDE JCT. HWY. 264 & 191,,BURNSIDE,AZ,86505,32.27225113,-110.9264679,"BURNSIDE JCT. HWY. 264 & 191  BURNSIDE, AZ 86505",Original,82.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7252,"BURNSIDE JCT. HWY. 264 & 191 BURNSIDE, AZ 86505",32.27225113,-110.9264679,POINT (-110.9264679 32.27225113),No,9.816690135839199,,,Tohono O'odham Nation,Tohono O'odham Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PIMA,,,,,,,
83,83,83,GIANT #7253,JCT. NAVAJO RTE. 12 & 13,,LUKACHUKAI,AZ,86507,36.405575,-109.26499,"JCT. NAVAJO RTE. 12 & 13  LUKACHUKAI, AZ 86507",Original,83.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7253,"JCT. NAVAJO RTE. 12 & 13 LUKACHUKAI, AZ 86507",36.405575,-109.26499,POINT (-109.26499 36.405575),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
84,84,84,GIANT #7255,HWY. 191,,CHINLE,AZ,86503,33.19104767,-111.5077438,"HWY. 191  CHINLE, AZ 86503",Original,84.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7255,"HWY. 191 CHINLE, AZ 86503",33.19104767,-111.5077438,POINT (-111.5077438 33.19104767),No,4.79063512191262,,,Gila River,Gila River Indian Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PINAL,,,,,,,
85,85,85,GIANT #7267,U.S. HWY. 191 & INDIAN RTE. 64,,CHINLE,AZ,86503,36.160393,-109.58318,"U.S. HWY. 191 & INDIAN RTE. 64  CHINLE, AZ 86503",Original,85.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7267,"U.S. HWY. 191 & INDIAN RTE. 64 CHINLE, AZ 86503",36.160393,-109.58318,POINT (-109.58318 36.160393),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
86,86,86,GIANT #7505,77 N. HWY. 28,,WHITE CONE,AZ,86031,35.561756,-110.08018,"77 N. HWY. 28  WHITE CONE, AZ 86031",Original,86.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7505,"77 N. HWY. 28 WHITE CONE, AZ 86031",35.561756,-110.08018,POINT (-110.08018 35.561756),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
87,87,87,GIANT #7506,N.E. CORNER OF HWY. 160 & 264,,TUBA CITY,AZ,86045,36.1186506,-111.2293946,"N.E. CORNER OF HWY. 160 & 264  TUBA CITY, AZ 86045",Google,87.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7506,"N.E. CORNER OF HWY. 160 & 264 TUBA CITY, AZ 86045",36.1186506,-111.2293946,POINT (-111.2293946 36.1186506),Yes,0.0,Hopi,Hopi Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,COCONINO,,,,,,,
88,88,88,GIANT #7601,HWY. 264,,ST. MICHAELS,AZ,86511,35.716286,-109.34819,"HWY. 264  ST. MICHAELS, AZ 86511",Original,88.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,GIANT #7601,"HWY. 264 ST. MICHAELS, AZ 86511",35.716286,-109.34819,POINT (-109.34819 35.716286),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,APACHE,,,,,,,
89,89,89,76 / SERVICE CENTER / FOOD MART,185 W. PIMA ST.,,SACATON,AZ,85147,33.080208,-111.74252,"185 W. PIMA ST.  SACATON, AZ 85147",Original,89.0,,,Correct,Correct,Correct,Correct,Active,76 / SERVICE CENTER / FOOD MART,"185 W. PIMA ST. SACATON, AZ 85147",33.080208,-111.74252,POINT (-111.74252 33.080208),Yes,0.0,Gila River,Gila River Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,PINAL,,,,,,,
90,90,90,H MARKET,506 N. CHIEF AVE.,,WHITERIVER,AZ,85941,33.838466,-109.964432,"506 N. CHIEF AVE.  WHITERIVER, AZ 85941",Original,90.0,,,Correct,Correct,Correct,Correct,Active,H MARKET,"506 N. CHIEF AVE. WHITERIVER, AZ 85941",33.838466,-109.964432,POINT (-109.964432 33.838466),Yes,0.0,Fort Apache,Fort Apache Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
91,91,91,HARRAH'S AK-CHIN,15406 JOHN WAYNE PARKWAY,,MARICOPA,AZ,85139,33.024219,-112.048012,"15406 JOHN WAYNE PARKWAY  MARICOPA, AZ 85139",Original,91.0,,,Correct,"15406 N Maricopa Rd, Maricopa, AZ 85139, USA",33.023989,-112.050679,Active,HARRAH'S AK-CHIN,"15406 N Maricopa Rd, Maricopa, AZ 85139, USA",33.023989,-112.050679,POINT (-112.050679 33.023989),Yes,0.0,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation,,,From Original List,,,,,,15406 N  RD,MARICOPA,AZ,85139,,PINAL,,,,,,,
92,92,92,HAVASUPAI TRADING POST & GENERAL STORE,SUPAI VILLAGE TRL.,,SUPAI,AZ,86435,36.202927,-112.58916,"SUPAI VILLAGE TRL.  SUPAI, AZ 86435",Original,92.0,,,Correct,Correct,Correct,Correct,Active,HAVASUPAI TRADING POST & GENERAL STORE,"SUPAI VILLAGE TRL. SUPAI, AZ 86435",36.202927,-112.58916,POINT (-112.58916 36.202927),Yes,0.0,Havasupai,Havasupai Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,COCONINO,,,,,,,
93,93,93,HON-DAH MINI MART,777 HWY. 260,,PINETOP,AZ,85935,34.128693,-109.945519,"777 HWY. 260  PINETOP, AZ 85935",Original,93.0,,,Correct,Correct,Correct,Correct,Active,HON-DAH MINI MART,"777 HWY. 260 PINETOP, AZ 85935",34.128693,-109.945519,POINT (-109.945519 34.128693),No,0.9047338817451648,,,Fort Apache,Fort Apache Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
94,94,94,HON-DAH RESORT & CASINO,777 HWY. 260,,PINETOP,AZ,85935,34.128693,-109.945519,"777 HWY. 260  PINETOP, AZ 85935",Original,94.0,,,Correct,"777 AZ-260, Pinetop, AZ 85935, USA",34.0789184,-109.9047824,Active,HON-DAH RESORT & CASINO,"777 AZ-260, Pinetop, AZ 85935, USA",34.0789184,-109.9047824,POINT (-109.9047824 34.0789184),Yes,0.0,Fort Apache,Fort Apache Reservation,,,From Original List,,,,,,777 -260,PINETOP,AZ,85935,,NAVAJO,,,,,,,
95,95,95,HOPI TRAVEL PLAZA,I-40 EXIT 292,,HOLBROOK,AZ,86025,34.974003,-110.09013,"I-40 EXIT 292  HOLBROOK, AZ 86025",Original,95.0,,,Correct,Correct,Correct,Correct,Active,HOPI TRAVEL PLAZA,"I-40 EXIT 292 HOLBROOK, AZ 86025",34.974003,-110.09013,POINT (-110.09013 34.974003),No,12.834253091150794,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,NAVAJO,,,,,,,
