IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status,matchsource,Longitude,Latitude
2103,201405010333,BROOKLYN DELI & MINI MARKET LLC,3800 S NORTON AVE  LOS ANGELES CA 90008,3800 S NORTON AVE  LOS ANGELES CA 90008,3800 S NORTON AVE  LOS ANGELES CA 90008,HAKEEM DOLPHIN,3800 S NORTON AVE LOS ANGELES CA 90008,ACTIVE,Census,-117.463394,33.98126
2103,200934110067,"CARDELLI'S ITALIAN MARKET, DELI, & CATERING ""LLC""",,8319 WHISPERING TREE DR  RIVERSIDE CA 92509,8319 WHISPERING TREE DR  RIVERSIDE CA 92509,TERESA GUZIEJKA,8319 WHISPERING TREE DR RIVERSIDE CA 92509,FTB SUSPENDED,Census,-118.44871,34.18509
2103,200912010126,"CHATSWORTH INTERNATIONAL DELI MARKET, LLC",,6314 VAN NUYS BLVD #202  VAN NUYS CA 91401,6314 VAN NUYS BLVD #202  VAN NUYS CA 91401,,,CANCELED,Census,-120.09345,39.347363
2103,201627110206,"COMMUNITY TABLE DELI + MARKET, LLC",PO BOX 1756  TRUCKEE CA 96161,15881 WINDSOR WAY  TRUCKEE CA 96161,15881 WINDSOR WAY  TRUCKEE CA 96161,RICHARD E MOLSBY,10280 DONNER PASS RD TRUCKEE CA 96161,CANCELED,Census,-122.44343,37.762
2103,201615810447,CORONA HEIGHTS MARKET AND DELI LLC,4400 17TH STREET  SAN FRANCISCO CA 94114,4400 17TH STREET  SAN FRANCISCO CA 94114,4400 17TH STREET  SAN FRANCISCO CA 94114,MAZEN SALFITI,236 WEST PORTAL STE 174 SAN FRANCISCO CA 94127,CANCELED,Census,-120.94476,38.536568
2103,201405510353,CROSSROADS MARKET & DELI LLC,8481 WHITE HAWK RD  SHINGLE SPRINGS CA 95682,8481 WHITE HAWK RD  SHINGLE SPRINGS CA 95682,8481 WHITE HAWK RD  SHINGLE SPRINGS CA 95682,,,SOS/FTB SUSPENDED,Google,-121.273403,38.13466349999999
2103,200123310070,DOWNTOWN MARKET AND DELI LLC,,8 N. SCHOOL ST.  LODI CA 95240,8 N. SCHOOL ST.  LODI CA 95240,MONEER A. BANDY,8 N. SCHOOL ST. LODI CA 95240,SOS/FTB SUSPENDED,Google,-121.35123610000001,38.659380799999994
2103,199803610006,"GOOD NEIGHBOR EUROPEAN DELI MARKET, LLC",5111 COLLEGE OAK DR STE A& B  SACRAMENTO CA 95841,5111 COLLEGE OAK DR STE A& B  SACRAMENTO CA 95841,5111 COLLEGE OAK DR STE A& B  SACRAMENTO CA 95841,PAUL MOSKALETS,5111 COLLEGE OAK DR STE A& B SACRAMENTO CA 95841,ACTIVE,Census,-122.15834,38.050095
2112,C3793935,"ALBERTSON'S ABBEY CARPET AND FLOOR, INC.",736 FIRST STREET  BENICIA CA 94510,736 FIRST STREET  BENICIA CA 94510,736 FIRST STREET  BENICIA CA 94510,M KENDALL HILLMAN,"ONE HARBOR CENTER, SUITE 220 SUISUN CITY CA 94585",ACTIVE,Census,-122.12533,38.08109
2112,C2566552,"ALBERTSON'S ABBEY CARPET, INC.","5000 E 2ND STREET, #E  BENICIA CA 94510","5000 E 2ND STREET, #E  BENICIA CA 94510","5000 E 2ND STREET, #E  BENICIA CA 94510",,,DISSOLVED,Census,-122.20662,38.10236
2112,C3364625,"ALBERTSON'S CARPET CLENING AND SALES, INC.",281 COTTONWOOD DRIVE  VALLEJO CA 94591,281 COTTONWOOD DRIVE  VALLEJO CA 94591,281 COTTONWOOD DRIVE  VALLEJO CA 94591,M. KENDALL HILLMAN,"ONE HARBOR CENTER, SUITE 220 SUISUN CITY CA 94585",ACTIVE,Google,-118.2919106,34.0693356
2112,C0650739,"ALBERTSON'S FASHION DISCOUNT CENTER, INC.",245 N. VERMONT AVE.  LOS ANGELES CA 90004,245 N. VERMONT AVE.  LOS ANGELES CA 90004,245 N. VERMONT AVE.  LOS ANGELES CA 90004,,,FTB SUSPENDED,Census,-116.18337,43.598694
2112,C0680580,"ALBERTSON'S REALTY, INC.",250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,,,SURRENDER,Google,-84.389488,33.791638
2112,C0473949,"ALBERTSON'S, INC.",,,,,,SURRENDER,Census,-116.18337,43.598694
2112,C0587366,"ALBERTSON'S, INC.",250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,,,SURRENDER,Census,-116.18337,43.598694
2112,C3827270,"ALBERTSONS COMPANIES, INC.",PO BOX 20  BOISE ID 83726,250 E PARKCENTER BLVD  BOISE ID 83726,250 E PARKCENTER BLVD  BOISE ID 83726,,,ACTIVE,Census,-116.18337,43.598694
2112,C2789471,"NEW ALBERTSON'S, INC.",250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,250 PARKCENTER BLVD  BOISE ID 83706,,,SURRENDER,Census,-116.18337,43.598694
2112,C3197380,"NEW ALBERTSON'S, INC.",PO BOX 20  BOISE ID 83726,250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,SURRENDER,Census,-122.12533,38.08109
2112,200308710041,"ALBERTSON'S ABBEY CARPET, L.L.C.",,5000 EAST 2ND STREET #E  BENICIA CA 94510,5000 EAST 2ND STREET #E  BENICIA CA 94510,FRANK R. ACUNA,1460 MARIA LANE STE 200 WALNUT CREEK CA 94596,CONVERTED-OUT,Google,-117.88049960000001,33.664597
2112,200217600021,"ALBERTSON'S CENTER, L.P.",,"355 BRISTOL STREET, STE. C  COSTA MESA CA 92626","355 BRISTOL STREET, STE. C  COSTA MESA CA 92626",ROGER DEYOUNG,"355 BRISTOL STREET, STE. C COSTA MESA CA 92626",CANCELED,Census,-116.18337,43.598694
2112,200609510117,ALBERTSON'S HOLDINGS LLC,,250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,CANCELED,Census,-116.18337,43.598694
2112,200618910265,ALBERTSON'S LLC,"TAX DEPT 81017, PO BOX 20  BOISE ID 83726-0020",250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,ACTIVE,Census,-116.18337,43.598694
2112,200627510217,ALBERTSON'S REALTY LLC,"PO BOX 20, TAX DEPT 81017  BOISE ID 83726-0020",250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,ACTIVE,Census,-116.18337,43.598694
2112,201526710337,ALBERTSON'S STORES SUB LLC,PO BOX 20  BOISE ID 83726,250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,ACTIVE,Census,-116.18337,43.598694
2112,201703910760,"ALBERTSONS COMPANIES SPECIALTY CARE, LLC","PO BOX 20, TAX DEPT 81017  BOISE ID 83726-0020",250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,ACTIVE,Census,-116.18337,43.598694
2112,201608210177,"ALBERTSONS COMPANIES, LLC",PO BOX 20  BOISE ID 83726,250 E PARKCENTER BLVD  BOISE ID 83706,250 E PARKCENTER BLVD  BOISE ID 83706,,,CANCELED,Google,-122.4736362,37.78869900000001
2112,200534810196,"ALBERTSONS VILLAGE PUEBLO, LLC",1806 BELLES ST STE 9B  SAN FRANCISCO CA 94129,1806 BELLES ST STE 9B  SAN FRANCISCO CA 94129,1806 BELLES ST STE 9B  SAN FRANCISCO CA 94129,JOSEPH MERLE HARRIS JR,1806 BELLES ST STE 9B SAN FRANCISCO CA 94129,ACTIVE,Census,-122.422226,37.77268
2137,C0114146,"1687 MARKET STREET, INC.",1687 MARKET ST  SAN FRANCISCO CA 94103,1687 MARKET ST  SAN FRANCISCO CA 94103,1687 MARKET ST  SAN FRANCISCO CA 94103,ROBERT L AZEVEDO,16 SLOAT BLVD SAN FRANCISCO CA 94132,ACTIVE,Google,-84.389488,33.791638
2137,C0297012,30TH AND MARKET GAS MART,,,,,,DISSOLVED,Google,-116.931352,34.088661
2137,C0334601,4 KS MARKET,40998 FOREST HOME BLVD BOX 610  FORREST FALLS CA 92339,,40998 FOREST HOME BLVD BOX 610  FORREST FALLS CA 92339,,,DISSOLVED,Census,-122.400795,37.79148
2137,C0057887,"685 MARKET STREET, INC.",114 SANSOME ST. #1108  SAN FRANCISCO CA 94104,,114 SANSOME ST. #1108  SAN FRANCISCO CA 94104,,,MERGED OUT,Google,-84.389488,33.791638
2137,C0441266,930 MARKET STREET CO.,,,,,,FTB SUSPENDED,Census,-118.27394,33.994015000000005
2137,C0290330,A. B. C. MARKET CORP.,5318 SO. MAIN ST.  LOS ANGELES CA 90037,,5318 SO. MAIN ST.  LOS ANGELES CA 90037,JOSEPH HENRY WOLF,9454 WILSHIRE BLVD #901 BEVERLY HILLS CA 90212,MERGED OUT,Census,-117.67676999999999,33.46733
2137,C0503355,"ACORD'S MARKET, INC.",34099 DOHENY PARK RD  DANA POINT CA 92624,34099 DOHENY PARK RD  DANA POINT CA 92624,34099 DOHENY PARK RD  DANA POINT CA 92624,DENNIS D. DULL,34099 DOHENY PARK RD DANA POINT CA 92624,FTB SUSPENDED,Google,-84.389488,33.791638
2137,C0230653,ACTORS HOBBY MARKET,,,,,,FTB SUSPENDED,Google,-84.389488,33.791638
2137,C0211572,"ALL AMERICAN MARKET, INC.",,,,,,FTB SUSPENDED,Google,-117.95020819999999,34.041007
2137,C0313582,ALLENE CAR MARKET,1149 N. HACIENDA BLVD.  LA PUENTE CA 91744,,1149 N. HACIENDA BLVD.  LA PUENTE CA 91744,CLAUDE W ROBERTS JR,1149 N HACIENDA BLVD LA PUENTE CA 91744,DISSOLVED,Google,-83.254491,42.4834571
2137,200015310117,"1035 MARKET STREET, LLC",,ONE TOWNE SQUARE STE 1913  SOUTHFIELD MI 48076,ONE TOWNE SQUARE STE 1913  SOUTHFIELD MI 48076,,,CANCELED,Census,-122.40026,37.799652
2137,198432000060,"1049 MARKET STREET ASSOCIATES, A CALIFORNIA LIMITED PARTNERSHIP",,111 VALLEJO STREET  SAN FRANCISCO CA 94111,111 VALLEJO STREET  SAN FRANCISCO CA 94111,HARVEY RIFKIN,111 VALLEJO STREET SAN FRANCISCO CA 94111,ACTIVE,Census,-122.40248000000001,37.791412
2137,199901910099,"1066 MARKET, LLC",,235 MONTGOMERY ST 16TH FL  SAN FRANCISCO CA 94104,235 MONTGOMERY ST 16TH FL  SAN FRANCISCO CA 94104,,,ACTIVE,Google,-122.2846556,37.394104399999996
2137,199902510075,"1067 MARKET STREET, LLC",16351 SKYLINE BLVD  WOODSIDE CA 94062,16351 SKYLINE BLVD  WOODSIDE CA 94062,16351 SKYLINE BLVD  WOODSIDE CA 94062,JOHN GALL,1005 MARKET ST #310 SAN FRANCISCO CA 94103,ACTIVE,Google,-122.32614070000001,47.6408723
2137,199816910055,"1077 MARKET ST., LLC",,2341 EASTLAKE AVE E. P.O.BOX 2602  SEATTLE WA 98111-2602,2341 EASTLAKE AVE E. P.O.BOX 2602  SEATTLE WA 98111-2602,,,CANCELED,Census,-122.06623,37.90761
2137,198430400027,"1095 MARKET STREET ASSOCIATES, A LIMITED PARTNERSHIP",,"1990 N. CALIFORNIA BLVD., SUITE 20  WALNUT CREEK CA 94596","1990 N. CALIFORNIA BLVD., SUITE 20  WALNUT CREEK CA 94596",JAMES H. CANTRELL,"1990 N. CALIFORNIA BLVD., SUITE 20 WALNUT CREEK CA 94596",DISSOLVED,Google,-83.254491,42.4834571
2137,200024310039,"1095 MARKET STREET, LLC",,ONE TOWNE SQUARE SUITE 1913  SOUTHFIELD MI 48076,ONE TOWNE SQUARE SUITE 1913  SOUTHFIELD MI 48076,,,CANCELED,Census,-122.39246999999999,37.793594
2137,200119910047,10TH & MARKET ENTERPRISE LLC,,"100 THE EMBARCADERO, PENTHOUSE  SAN FRANCISCO CA 94105-1217","100 THE EMBARCADERO, PENTHOUSE  SAN FRANCISCO CA 94105-1217",STEVEN KAY,"100 THE EMBARCADERO, PENTHOUSE SAN FRANCISCO CA 94105-1217",FTB SUSPENDED,Google,-122.32616180000001,47.6408778
2137,199816910056,"1127 MARKET ST., LLC",,2341 EASTLAKE E. POBOX 2602  SEATTLE WA 98111-2602,2341 EASTLAKE E. POBOX 2602  SEATTLE WA 98111-2602,,,CANCELED,Census,-122.41533000000001,37.77832
2137,198501800044,"1242 MARKET STREET, LTD.",,"1242 MARKET STREET, FIFTH FLOOR  SAN FRANCISCO CA 94102","1242 MARKET STREET, FIFTH FLOOR  SAN FRANCISCO CA 94102",SUZIE S. THORN,"1242 MARKET STREET, FIFTH FLOOR SAN FRANCISCO CA 94102",ACTIVE,Census,-119.33175,36.324863
2141,C3133890,"BJ'S EXPRESS MART, INC.",700 S. DEMAREE ST.  VISALIA CA 93277,700 S. DEMAREE ST.  VISALIA CA 93277,700 S. DEMAREE ST.  VISALIA CA 93277,WAEL AROUCH,700 S. DEMAREE ST. VISALIA CA 93277,ACTIVE,Census,-117.14116999999999,32.89071
2141,C2588355,"EXPRESS DELI MART, INC.",8278 MIRAMAR ROAD  SAN DIEGO CA 92126,8278 MIRAMAR ROAD  SAN DIEGO CA 92126,8278 MIRAMAR ROAD  SAN DIEGO CA 92126,ANDY JAMMO,8278 MIRAMAR ROAD SAN DIEGO CA 92126,DISSOLVED,Census,-122.42018999999999,37.788162
2141,C1245806,"EXPRESS FOOD MART, INC.",1224 POLK STREET  SAN FRANCISCO CA 94109,1224 POLK STREET  SAN FRANCISCO CA 94109,1224 POLK STREET  SAN FRANCISCO CA 94109,GRACIANO R. ENRIQUEZ,104 JAMES CT. SOUTH SAN FRANCISCO CA 94080,SOS/FTB SUSPENDED,Census,-122.20123000000001,37.784008
2141,C2629028,"EXPRESS GAS AND MART, INC.",2951 HIGH STREET  OAKLAND CA 94619,,2951 HIGH STREET  OAKLAND CA 94619,MICHAEL WAYNE VILLALOBOS,2951 HIGH STREET OAKLAND CA 94619,FTB SUSPENDED,Google,-121.0618632,39.198274100000006
2141,C0926428,"EXPRESS MART, INC.",151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,THOMAS A COMPTON,151 W MCKNIGHT WAY STE G GRASS VALLEY CA 95949,FTB SUSPENDED,Census,-118.28421999999999,34.16982
2141,C2543099,"EXPRESS PASADENA MART, INC.",1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,ANITA FAYAZZADEH,1151 SONORA AVE. UNIT 306 GLENDALE CA 91201,FTB SUSPENDED,Census,-96.91529,32.936170000000004
2141,C1961951,"EYE-MART EXPRESS, INC.",2110 HUTTON DR STE 100  CARROLLTON TX 75006,2110 HUTTON DR STE 100  CARROLLTON TX 75006,2110 HUTTON DR STE 100  CARROLLTON TX 75006,** RESIGNED ON 08/30/2000,* ,SOS/FTB FORFEITED,Google,-121.0621301,39.215105
2141,C3566686,GRASS VALLEY EXPRESS MART,234 S AUBURN ST.  GRASS VALLEY CA 95945,234 S AUBURN ST.  GRASS VALLEY CA 95945,234 S AUBURN ST.  GRASS VALLEY CA 95945,DEAN HERNANDEZ,234 S. AUBURN ST. GRASS VALLEY CA 95945,ACTIVE,Census,-121.09491000000001,38.697308
2141,C4184938,GV EXPRESS MART INC,2649 GIORNO WAY  EL DORADO HILLS CA 95762,2649 GIORNO WAY  EL DORADO HILLS CA 95762,2649 GIORNO WAY  EL DORADO HILLS CA 95762,SUKHWINDER S BHANGU,2649 GIORNO WAY EL DORADO HILLS CA 95762,ACTIVE,Census,-118.24538999999999,34.021175
2141,C2934831,JEWEL MART EXPRESS INC,1915 TARLETON ST  LOS ANGELES CA 90011,1915 TARLETON ST  LOS ANGELES CA 90011,1915 TARLETON ST  LOS ANGELES CA 90011,BAHMAN TAGHDIRIQZAR,1915 TARLETON ST LOS ANGELES CA 90011,SOS/FTB SUSPENDED,Census,-118.79935,34.157090000000004
2141,201405610475,EXPRESS CASH MART OF CALFORNIA LLC,225 E DANIA BEACH BLVD STE 220  DANIA BEACH FL 33004,5715 CORSA AVE STE 110  WESTLAKE VILLAGE CA 91362-7354,5715 CORSA AVE STE 110  WESTLAKE VILLAGE CA 91362-7354,,,SOS/FTB SUSPENDED,Google,-118.4849821,34.1931558
2141,199015700025,"VILLAGE EXPRESS MART, L.P., A CALIFORNIA LIMITED PARTNERSHIP",,"6746 VALJEAN, SUITE 101  LOS ANGELES CA 91406","6746 VALJEAN, SUITE 101  LOS ANGELES CA 91406",ROBERT LIPPMAN,6746 VALJEAN AVENUE #101 VAN NUYS CA 91406,ACTIVE,Census,-121.35257,38.662804
2141,201608910147,"WILLIAMSON EXPRESS MART, LLC",4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,ANGELA  IRENE VANNUCCI,4811 CHIPPENDALE DRIVE STE 101 SACRAMENTO CA 95841,ACTIVE,Census,-118.60671,34.24398
2142,C3272850,"CHATSWORTH CIRCLE K, INC.",9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,MUNTHER HAWATMEH,2698 MT VERNON AVE BAKERSFIELD CA 93306,FTB SUSPENDED,Not Geocoded,,
2142,C0692771,CIRCLE K AVIATION CORPORATION,P O BOX 1  ARTOIS CA 95913,,P O BOX 1  ARTOIS CA 95913,,,FTB SUSPENDED,Census,-118.03371399999999,33.71754
2142,C0954354,"CIRCLE K BEEF PROCESSORS, INC.",5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,DAVID KORMONDY,5431 MEADOW CIRCLE HUNTINGTON BEACH CA 92647,SOS/FTB SUSPENDED,Google,-118.28842809999999,33.7394729
2142,C0464734,CIRCLE K COMPANY,505 N PACIFIC AVE  SAN PEDRO CA 90731,505 N PACIFIC AVE  SAN PEDRO CA 90731,505 N PACIFIC AVE  SAN PEDRO CA 90731,WILLIAM P KUEHN,505 N PACIFIC AVE SAN PEDRO CA 90731,FTB SUSPENDED,Census,-121.761665,36.929134000000005
2142,C1016310,CIRCLE K DEVELOPMENT CO.,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,ROBERT R KRANDEL,1100 SUNBIRD DRIVE WATSONVILLE CA 95070,DISSOLVED,Not Geocoded,,
2142,C0714531,CIRCLE K ENERGY COMPANY,P. O. BOX 807  DALLAS TX 75221,,P. O. BOX 807  DALLAS TX 75221,AGENT RESIGNED 09/26/1975,* ,FTB FORFEITED,Census,-121.92071999999999,37.530502
2142,C1267527,CIRCLE K ENTERPRISES,43485 ELLSWORTH ST.  FREMONT CA 94539,,43485 ELLSWORTH ST.  FREMONT CA 94539,GISELLE JURKANIN,49 QUAIL CT STE 311 WALNUT CREEK CA 94596,SOS/FTB SUSPENDED,Google,-111.956172,33.336187699999996
2142,C2650167,"CIRCLE K ENTERPRISES, INC.","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284",,,SURRENDER,Census,-118.38361,34.065353
2142,C0505788,"CIRCLE K ENTERPRISES, INC.",185 NO. ROBERTSON BLVD.  BEVERLY HILLS CA 90211,,185 NO. ROBERTSON BLVD.  BEVERLY HILLS CA 90211,,,FTB SUSPENDED,Not Geocoded,,
2142,C0695411,CIRCLE K FARMS CORPORATION,P. O. BOX 1  ARTOIS CA 95913,,P. O. BOX 1  ARTOIS CA 95913,,,FTB SUSPENDED,Census,-121.10284399999999,38.680515
2142,200308300019,"CIRCLE K INVESTMENTS, LTD, LIMITED PARTNERSHIP",,1167 BURWICK LANE  FOLSOM CA 95630,1167 BURWICK LANE  FOLSOM CA 95630,WILLIAM KLINGER,1167 BURWICK LANE FOLSOM CA 95630,CANCELED,Census,-122.190025,37.471165
2142,201831710037,"CIRCLE K OPELIKA AL, LLC",85 MARSH ROAD  ATHERTON CA 94027,85 MARSH ROAD  ATHERTON CA 94027,85 MARSH ROAD  ATHERTON CA 94027,ELAINE M MOORE,85 MARSH ROAD ATHERTON CA 94027,ACTIVE,Census,-118.39998999999999,34.071459999999995
2142,200810110156,"CIRCLE K PRODUCTIONS, LLC",360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,,,CANCELED,Census,-121.3,38.431496
2142,201211410085,CIRCLE K RANCH ENTERPRISES LLC,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,NORMAN ALFRED KUHN JR,8976 GRANTLINE RD ELK GROVE CA 95624,ACTIVE,Census,-121.3,38.431496
2142,201210110454,CIRCLE K RANCH REVIVIAL LLC,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,NORMAN ALFRED KUHN JR,8976 GRANTLINE RD ELK GROVE CA 95624,ACTIVE,Google,-121.9645967,37.349763200000005
2142,201305210224,K CIRCLE LLC,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,,,CANCELED,Census,-73.0792,40.736027
2142,200726010185,MICHAEL & LINDA ZAIA CIRCLE K LLC,,173 N MAIN ST #400  SAYVILLE NY 11782,173 N MAIN ST #400  SAYVILLE NY 11782,MICHAEL ZAIA,5822 CHESTERFIELD COURT SAN JOSE CA 95138,CANCELED,Census,-118.44103,33.981083
2147,C1769236,"A.M./P.M. PRODUCTIONS, INC.","4640 ADMIRALITY WAY, STE 429  MARINA DEL REY CA 90292",,"4640 ADMIRALITY WAY, STE 429  MARINA DEL REY CA 90292",MONTE MARKHAM,11811 W. OLYMPIC BLVD LOS ANGELES CA 90064,DISSOLVED,Census,-117.89235,33.803337
2147,C1398496,"A.M./P.M. REALTY, INC.",1556 E KATELLA AVE  ANAHEIM CA 92805,1556 E KATELLA AVE  ANAHEIM CA 92805,1556 E KATELLA AVE  ANAHEIM CA 92805,INEZ MORITA,1556 E KATELLA AVE ANAHEIM CA 92805,FTB SUSPENDED,Census,-117.72426599999999,33.625664
2147,C2513859,A.M.P.M. CONSTRUCTION INC,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,ALBERTO A MOBRICI,23276 S POINTE DR STE 112 LAGUNA HILLS CA 92653,FTB SUSPENDED,Census,-118.60588,34.178535
2147,C3501809,AIR CONDITIONING REPAIR AMPM,5919 ROLLING RD  WOODLAND HILLS CA 91367,5919 ROLLING RD  WOODLAND HILLS CA 91367,5919 ROLLING RD  WOODLAND HILLS CA 91367,ARIEL MALKA,5919 ROLLING RD WOODLAND HILLS CA 91367,ACTIVE,Census,-116.47558000000001,33.822903000000004
2147,C2902117,"AM/PM ASSURED CARE, INC.","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270",,,SOS SUSPENDED,Census,-117.83735,33.853237
2147,C1416106,"AM/PM COMMUNICATIONS, INCORPORATED",1054 N. TUSTIN AVE.  ANAHEIM CA 92807,1054 N. TUSTIN AVE.  ANAHEIM CA 92807,1054 N. TUSTIN AVE.  ANAHEIM CA 92807,GEORGE R. BEAN,1054 N. TUSTIN AVE. ANAHEIM CA 92807,DISSOLVED,Google,-118.35490870000001,33.9305614
2147,C1369975,AM/PM DONUTS & PIZZA INC.,4500 W IMPERIAL HWY  HAWTHORNE CA 90304,,4500 W IMPERIAL HWY  HAWTHORNE CA 90304,BERHE SULTAN,222 W KELSO #5 INGLEWOOD CA 90301,FTB SUSPENDED,Census,-118.407555,34.246548
2147,C1967962,"AM/PM DOOR, INC.",9723 TELFAIR AVE  PACOIMA CA 91331,9723 TELFAIR AVE  PACOIMA CA 91331,9723 TELFAIR AVE  PACOIMA CA 91331,KELVIN TAYLOR,9723 TELFAIR AVE PACOIMA CA 91331,ACTIVE,Census,-117.78876499999998,34.023426
2147,C1429761,"AM/PM EXPRESS, INC.",477 WAYSIDE PL.  DIAMOND BAR CA 91765,477 WAYSIDE PL.  DIAMOND BAR CA 91765,477 WAYSIDE PL.  DIAMOND BAR CA 91765,NABIL N. ATAYA,477 WAYSIDE PL. DIAMOND BAR CA 91765,DISSOLVED,Census,-118.30606999999999,34.176743
2147,C1967963,"AM/PM GATE WORKS, INC.",80 E SANTA ANITA AVE  BURBANK CA 91502,80 E SANTA ANITA AVE  BURBANK CA 91502,80 E SANTA ANITA AVE  BURBANK CA 91502,KELVIN D TAYLOR,80 E SANTA ANITA AVE BURBANK CA 91502,FTB SUSPENDED,Census,-122.22648999999998,38.101925
2147,201905310433,A.M.P.M MAINTENANCE LLC,2767 WEBB ST  VALLEJO CA 94591,2767 WEBB ST  VALLEJO CA 94591,2767 WEBB ST  VALLEJO CA 94591,,,ACTIVE,Census,-121.03114,37.623734000000006
2147,201213110320,"AM/PM AUTO SALES AND REPAIR, LLC",,1300 GIAHOS AVENUE  MODESTO CA 95358,1300 GIAHOS AVENUE  MODESTO CA 95358,,,FTB SUSPENDED,Census,-120.43821000000001,34.92483
2147,200430210106,AM/PM CONSTRUCTION LLC,,222 W CARMEN LN 103  SANTA MARIA CA 93458,222 W CARMEN LN 103  SANTA MARIA CA 93458,A DALE AMBLER,222 W CARMEN LN 103 SANTA MARIA CA 93458,FTB SUSPENDED,Census,-121.79586,37.98104
2147,201721510479,"AM/PM EXPRESS SERVICES, LLC",4006 CINNABAR ST.  ANTIOCH CA 94509,4006 CINNABAR ST.  ANTIOCH CA 94509,4006 CINNABAR ST.  ANTIOCH CA 94509,,,ACTIVE,Census,-115.95368,36.128516999999995
2147,200234510116,"AM/PM HOLDINGS, LLC",,6281 S. HAWKINS WAY  PAHRUMP NV 89061,6281 S. HAWKINS WAY  PAHRUMP NV 89061,TIMOTHY J. KREITLER,809 MAIN STREET SUSANVILLE CA,FTB FORFEITED,Census,-116.883896,32.708923
2147,200334410075,"AM/PM HOME CARE, LLC",,2890 POPLAR MEADOW LN  JAMUL CA 91935,2890 POPLAR MEADOW LN  JAMUL CA 91935,JUANITA MARIA WALSH,2890 POPLAR MEADOW LN JAMUL CA 91935,CANCELED,Census,-118.282684,33.996403
2147,200521510027,AM/PM LAUNDROMAT LLC,,5105 S FIGUROA ST  LOS ANGELES CA 90037,5105 S FIGUROA ST  LOS ANGELES CA 90037,DIMITRY ABHBEL,14558 SYLVAN ST VAN NUYS CA 91411,CANCELED,Google,-118.28562,34.044371000000005
