address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"449 Shanks Rd, Basom, NY, 14013",1022.0,37.0,2911985.0,43.05065,-78.445114,True,Exact,"449 SHANKS RD, BASOM, NY, 14013",L,36.0,48146127.0,940100.0,Census,POINT (-78.445114 43.05065),True,Tonawanda,Tonawanda Reservation
"3621 N State Road 7, Hollywood, FL, 33021",,,1522031.0,26.0414397,-80.2086693,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-80.2086693 26.0414397),True,Hollywood,Hollywood Reservation
"4500 N State Road 7, Hollywood, FL, 33021",3001.0,11.0,1522032.0,26.043104,-80.208855,True,Non_Exact,"4500 N STATE RD 7, HOLLYWOOD, FL, 33021",L,12.0,616396283.0,90504.0,Census,POINT (-80.208855 26.043104),True,Hollywood,Hollywood Reservation
"11263 Indian Hill Rd, Perrysburg, NY, 14129",,,7436518.0,42.4864359,-78.9823243,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-78.9823243 42.4864359),True,Cattaraugus,Cattaraugus Reservation
"1000 E Prospect Ave, Ponca City, OK, 74601",6030.0,71.0,2159675.0,36.73875,-97.09438,True,Non_Exact,"1000 W PROSPECT AVE, PONCA CITY, OK, 74601",L,40.0,115903245.0,100.0,Census,POINT (-97.09438 36.73875),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"40770 Mt Highway 35, Polson, MT, 59860",4068.0,47.0,7356640.0,47.689133,-114.11873,True,Exact,"40770 HWY 35, POLSON, MT, 59860",L,30.0,642127970.0,940301.0,Census,POINT (-114.11873 47.689133),True,Flathead,Flathead Reservation
"6571 Sheridan St, Hollywood, FL, 33024",5022.0,11.0,1703458.0,26.031847,-80.22091999999998,True,Exact,"6571 SHERIDAN ST, HOLLYWOOD, FL, 33024",R,12.0,114748973.0,90602.0,Census,POINT (-80.22091999999998 26.031847),True,Hollywood,Hollywood Reservation
"1535 E Hubbard Rd, Ponca City, OK, 74604",1164.0,71.0,1615737.0,36.753025,-97.0649,True,Non_Exact,"1535 E HUBBARD RD, PONCA CITY, OK, 74604",R,40.0,115898001.0,600.0,Census,POINT (-97.06489999999999 36.753025),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1955 Richardson Rd, Gowanda, NY, 14070",2002.0,29.0,1834702.0,42.499992,-78.94842,True,Exact,"1955 RICHARDSON RD, GOWANDA, NY, 14070",R,36.0,48318952.0,940000.0,Census,POINT (-78.94842 42.499992),True,Cattaraugus,Cattaraugus Reservation
"11404 Erie Rd, Irving, NY, 14081",,,1532792.0,42.579133,-79.1070676,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-79.10706759999999 42.579133),True,Cattaraugus,Cattaraugus Reservation
"2323 W Edison St, Tulsa, OK, 74127",1052.0,113.0,356183.0,36.161278,-96.01869,True,Non_Exact,"2323 W EDISON ST, TULSA, OK, 74127",R,40.0,82444237.0,940006.0,Census,POINT (-96.01869000000001 36.161278),True,Osage,Osage Reservation
"300 Main St, Hot Springs, MT, 59845",2290.0,89.0,7513142.0,47.608467,-114.67133,True,Exact,"300 MAIN ST, HOT SPRINGS, MT, 59845",R,30.0,204468298.0,940300.0,Census,POINT (-114.67133 47.608467),True,Flathead,Flathead Reservation
"8001 E Mckellips Rd, Scottsdale, AZ, 85257",,,846075.0,33.4506126,-111.90842,True,ROOFTOP,,,,,,Google,POINT (-111.90842 33.4506126),True,Salt River,Salt River Reservation
"200 W State St, Salamanca, NY, 14779",4004.0,9.0,7364463.0,42.162777,-78.72126,True,Exact,"200 W STATE ST, SALAMANCA, NY, 14779",R,36.0,122025546.0,940300.0,Census,POINT (-78.72126 42.162777),True,Allegany,Allegany Reservation
"24413 State Highway 20, Hominy, OK, 74035",,,7400761.0,36.4113783,-96.4157435,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.4157435 36.4113783),True,Osage,Osage Reservation
"6650 Route 417, Kill Buck, NY, 14748",1058.0,9.0,3694995.0,42.150093,-78.6649,True,Non_Exact,"6650 STATE RTE 417, KILL BUCK, NY, 14748",R,36.0,640544729.0,940300.0,Census,POINT (-78.6649 42.150093),True,Allegany,Allegany Reservation
"Western St & Milton St, Metlakatla, AK, 99926",,,747414.0,55.1248468,-131.57154540000002,True,ROOFTOP,,,,,,Google,POINT (-131.5715454 55.1248468),True,Annette Island,Annette Island Reserve
"3000 E Pala Mission, Pala, CA, 92059",,,1420849.0,33.3649616,-117.0742136,True,ROOFTOP,,,,,,Google,POINT (-117.0742136 33.3649616),True,Pala,Pala Reservation
"1031 Ledge Rd, Basom, NY, 14013",1027.0,37.0,1469065.0,43.04524,-78.415146,True,Exact,"1031 LEDGE RD, BASOM, NY, 14013",L,36.0,48146132.0,940100.0,Census,POINT (-78.41514599999999 43.04524),True,Tonawanda,Tonawanda Reservation
"91 5431 Kapolei Pkwy Ste 427, Kapolei, HI, 96707",,,7548892.0,21.3330212,-158.05224669999996,True,ROOFTOP,,,,,,Google,POINT (-158.0522467 21.3330212),True,Kapolei,Kapolei Hawaiian Home Land
"9716 W F St, Worley, ID, 83876",,,1665144.0,47.4005625,-116.9172322,True,ROOFTOP,,,,,,Google,POINT (-116.9172322 47.4005625),True,Coeur d'Alene,Coeur d'Alene Reservation
"319 Main St, Polson, MT, 59860",5006.0,47.0,7016718.0,47.69313,-114.16338,True,Exact,"319 MAIN ST, POLSON, MT, 59860",R,30.0,206887796.0,940303.0,Census,POINT (-114.16338 47.69313),True,Flathead,Flathead Reservation
"10446 Highway 12, Orofino, ID, 83544",6004.0,35.0,1468198.0,46.493755,-116.28556,True,Non_Exact,"10446 US HWY 12, OROFINO, ID, 83544",L,16.0,640199542.0,940000.0,Census,POINT (-116.28556 46.493755),True,Nez Perce,Nez Perce Reservation
"2906 N 14th St, Ponca City, OK, 74601",2002.0,71.0,2136938.0,36.73732800000001,-97.067276,True,Non_Exact,"2906 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06727600000001 36.73732800000001),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"597 Milestrip Rd, Irving, NY, 14081",1011.0,29.0,1469267.0,42.573742,-79.08485,True,Exact,"597 MILESTRIP RD, IRVING, NY, 14081",R,36.0,48323333.0,940000.0,Census,POINT (-79.08485 42.573742),True,Cattaraugus,Cattaraugus Reservation
"9211 E Via De Ventura, Scottsdale, AZ, 85258",1030.0,13.0,7442399.0,33.553005,-111.88974,True,Exact,"9211 E VIA DE VENTURA, SCOTTSDALE, AZ, 85258",R,4.0,243913025.0,941300.0,Census,POINT (-111.88974 33.553005),True,Salt River,Salt River Reservation
"1378 St Rd 75, Penasco, NM, 87553",,,2122335.0,36.1704838,-105.6874593,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-105.6874593 36.1704838),True,Picuris,Picuris Pueblo
"672 Bloomingdale Rd, Basom, NY, 14013",1010.0,37.0,1469457.0,43.060574,-78.4335,True,Exact,"672 BLOOMINGDALE RD, BASOM, NY, 14013",L,36.0,48146018.0,940100.0,Census,POINT (-78.4335 43.060574),True,Tonawanda,Tonawanda Reservation
"7060 Poodry Rd, Basom, NY, 14013",1003.0,37.0,2222792.0,43.07255,-78.43034,True,Exact,"7060 POODRY RD, BASOM, NY, 14013",L,36.0,48146009.0,940100.0,Census,POINT (-78.43034 43.07255),True,Tonawanda,Tonawanda Reservation
"316 Center St, Salamanca, NY, 14779",4026.0,9.0,1541936.0,42.16484000000001,-78.744644,True,Exact,"316 CENTER ST, SALAMANCA, NY, 14779",R,36.0,122063027.0,940300.0,Census,POINT (-78.74464399999999 42.16484000000001),True,Allegany,Allegany Reservation
"1919 Main Ave, Saint Maries, ID, 83861",2032.0,9.0,1469881.0,47.316044,-116.58013,True,Exact,"1919 MAIN AVE, ST MARIES, ID, 83861",L,16.0,192859559.0,940000.0,Census,POINT (-116.58013 47.316044),True,Coeur d'Alene,Coeur d'Alene Reservation
"1325 Upper Mountain Rd, Lewiston, NY, 14092",1001.0,63.0,1468557.0,43.171436,-78.982445,True,Exact,"1325 UPPER MOUNTAIN RD, LEWISTON, NY, 14092",L,36.0,48685683.0,940001.0,Census,POINT (-78.982445 43.171436),True,Tuscarora Nation,Tuscarora Nation Reservation
"5001 Route 417, Allegany, NY, 14706",1072.0,9.0,1468558.0,42.09437,-78.59697,True,Non_Exact,"5001 STATE RTE 417, ALLEGANY, NY, 14706",R,36.0,122063498.0,940300.0,Census,POINT (-78.59697 42.09437),True,Allegany,Allegany Reservation
"3011 N State Road 7, Hollywood, FL, 33021",,,1526371.0,26.0368831,-80.20781099999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-80.20781099999998 26.0368831),True,Hollywood,Hollywood Reservation
"2856 N State Road 7, Hollywood, FL, 33021",3001.0,11.0,1526372.0,26.04303,-80.20881,True,Non_Exact,"2856 N STATE RD 7, HOLLYWOOD, FL, 33021",L,12.0,616396283.0,90504.0,Census,POINT (-80.20881 26.04303),True,Hollywood,Hollywood Reservation
"31401 NW 31st Ave, Ridgefield, WA, 98642",,,7570772.0,45.8477116,-122.7020856,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-122.7020856 45.8477116),True,Cowlitz,Cowlitz Reservation
"2323 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,1742691.0,43.143253,-78.92184,True,Exact,"2323 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.92184 43.143253),True,Tuscarora Nation,Tuscarora Nation Reservation
"9 Broad St, Salamanca, NY, 14779",5008.0,9.0,982154.0,42.155106,-78.71641,True,Exact,"9 BROAD ST, SALAMANCA, NY, 14779",L,36.0,122025364.0,940300.0,Census,POINT (-78.71641 42.155106),True,Allegany,Allegany Reservation
"833A Tsali Blvd, Cherokee, NC, 28719",,,3995583.0,35.48827929999999,-83.31542850000002,True,ROOFTOP,,,,,,Google,POINT (-83.31542850000002 35.48827929999999),True,Eastern Cherokee,Eastern Cherokee Reservation
"2293 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,971080.0,43.143238,-78.922775,True,Exact,"2293 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.922775 43.143238),True,Tuscarora Nation,Tuscarora Nation Reservation
"6590 Route 417, Kill Buck, NY, 14748",1058.0,9.0,7209526.0,42.148586,-78.663536,True,Non_Exact,"6590 STATE RTE 417, KILL BUCK, NY, 14748",R,36.0,640544729.0,940300.0,Census,POINT (-78.66353599999999 42.148586),True,Allegany,Allegany Reservation
"438 N Riverside Dr, Espanola, NM, 87532",,,7031683.0,35.997413,-106.0643636,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.0643636 35.997413),True,Santa Clara,Santa Clara Pueblo
"986 Bloomingdale Rd, Basom, NY, 14013",1016.0,37.0,1497537.0,43.067474,-78.41696999999998,True,Exact,"986 BLOOMINGDALE RD, BASOM, NY, 14013",R,36.0,48146067.0,940100.0,Census,POINT (-78.41696999999998 43.067474),True,Tonawanda,Tonawanda Reservation
"1972 W Perimeter Rd, Steamburg, NY, 14783",2050.0,9.0,1669298.0,42.086376,-78.89369,True,Exact,"1972 W PERIMETER RD, STEAMBURG, NY, 14783",R,36.0,122028644.0,940300.0,Census,POINT (-78.89369000000001 42.086376),True,Allegany,Allegany Reservation
"10115 E Mcdowell Rd, Scottsdale, AZ, 85256",3000.0,13.0,846069.0,33.46578,-111.863365,True,Exact,"10115 E MCDOWELL RD, SCOTTSDALE, AZ, 85256",R,4.0,128233470.0,941300.0,Census,POINT (-111.863365 33.46578),True,Salt River,Salt River Reservation
"215 Tribal Road 2, Bosque Farms, NM, 87068",,,1820720.0,34.8689808,-106.6844493,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.6844493 34.8689808),True,Isleta,Isleta Pueblo
"664 Cherokee Crossing, Whittier, NC, 28789",,,7206456.0,35.4626262,-83.31394759999998,True,ROOFTOP,,,,,,Google,POINT (-83.31394759999998 35.4626262),True,Eastern Cherokee,Eastern Cherokee Reservation
"24 Main St, Salamanca, NY, 14779",3029.0,9.0,1816697.0,42.155758,-78.71584,True,Exact,"24 MAIN ST, SALAMANCA, NY, 14779",R,36.0,122025359.0,940300.0,Census,POINT (-78.71584 42.155758),True,Allegany,Allegany Reservation
"525 S 8th St, Fairfax, OK, 74637",5115.0,113.0,1528190.0,36.56571,-96.71036,True,Exact,"525 S 8TH ST, FAIRFAX, OK, 74637",L,40.0,82319694.0,940003.0,Census,POINT (-96.71035999999999 36.56571),True,Osage,Osage Reservation
"4231 W Riggs Rd, Chandler, AZ, 85248",,,700028.0,33.2187088,-111.914989,True,ROOFTOP,,,,,,Google,POINT (-111.914989 33.2187088),True,Gila River,Gila River Indian Reservation
"103 Rooseveltown Rd, Hogansburg, NY, 13655",1030.0,33.0,1772377.0,44.97714600000001,-74.71505,True,Exact,"103 ROOSEVELTOWN RD, HOGANSBURG, NY, 13655",L,36.0,639214197.0,940000.0,Census,POINT (-74.71505000000001 44.97714600000001),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"702 Broad St, Salamanca, NY, 14779",6007.0,9.0,1625202.0,42.159237,-78.74176999999997,True,Exact,"702 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122025276.0,940300.0,Census,POINT (-78.74176999999997 42.159237),True,Allegany,Allegany Reservation
"1225 N Main St, Las Vegas, NV, 89101",2002.0,3.0,744050.0,36.185226,-115.13752,True,Non_Exact,"1225 N MAIN ST, LAS VEGAS, NV, 89101",L,32.0,201936594.0,401.0,Census,POINT (-115.13752 36.185226),True,Las Vegas,Las Vegas Indian Colony
"318 Main St, Kamiah, ID, 83536",,,1804190.0,46.2283211,-116.02837759999998,True,ROOFTOP,,,,,,Google,POINT (-116.0283776 46.2283211),True,Nez Perce,Nez Perce Reservation
"1 State Road 45 SW, Albuquerque, NM, 87105",,,1527011.0,34.90336370000001,-106.7080522,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.7080522 34.90336370000001),True,Isleta,Isleta Pueblo
"44 Frontier Dr, Cherokee, NC, 28719",,,7482941.0,35.4690709,-83.30667,True,ROOFTOP,,,,,,Google,POINT (-83.30667 35.4690709),True,Eastern Cherokee,Eastern Cherokee Reservation
"1443 N Rosedale Ave, Tulsa, OK, 74127",2020.0,113.0,1468074.0,36.175404,-96.00772,True,Exact,"1443 N ROSEDALE AVE, TULSA, OK, 74127",R,40.0,82333544.0,940006.0,Census,POINT (-96.00772000000001 36.175404),True,Osage,Osage Reservation
"11525 Nu Wav Kaiv Blvd, Las Vegas, NV, 89124",1184.0,3.0,1527026.0,36.361404,-115.3401,True,Exact,"11525 NU WAV KAIV BLVD, LAS VEGAS, NV, 89124",R,32.0,638578159.0,7500.0,Census,POINT (-115.3401 36.361404),True,Las Vegas,Las Vegas Indian Colony
"1643 Isleta Blvd SW, Albuquerque, NM, 87105",1120.0,1.0,626502.0,34.918392,-106.69299,True,Non_Exact,"1643 ISLETA BLVD, ALBUQUERQUE, NM, 87105",L,35.0,206768343.0,940700.0,Census,POINT (-106.69299 34.918392),True,Isleta,Isleta Pueblo
"2073 Route 219, Limestone, NY, 14753",1043.0,9.0,1468069.0,42.086464,-78.63214,True,Non_Exact,"2073 US HWY 219, LIMESTONE, NY, 14753",L,36.0,122029757.0,940300.0,Census,POINT (-78.63214000000001 42.086464),True,Allegany,Allegany Reservation
"48 Herne Rd, Hogansburg, NY, 13655",1021.0,33.0,1865175.0,44.978848,-74.72015,True,Exact,"48 HERNE RD, HOGANSBURG, NY, 13655",R,36.0,173850103.0,940000.0,Census,POINT (-74.72015 44.978848),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"35 Church St, Salamanca, NY, 14779",3021.0,9.0,18635.0,42.159206,-78.71339,True,Exact,"35 CHURCH ST, SALAMANCA, NY, 14779",R,36.0,642871184.0,940300.0,Census,POINT (-78.71339 42.159206),True,Allegany,Allegany Reservation
"Rte 11, Nedrow, NY, 13120",,,1832264.0,42.9647593,-76.1406868,True,ROOFTOP,,,,,,Google,POINT (-76.1406868 42.9647593),True,Onondaga Nation,Onondaga Nation Reservation
"3741 State Highway 47, Bosque Farms, NM, 87068",,,1468042.0,34.9047099,-106.6813431,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.6813431 34.9047099),True,Isleta,Isleta Pueblo
"15 W Main St, Carnegie, OK, 73015",,,655450.0,35.1063301,-98.6040966,True,ROOFTOP,,,,,,Google,POINT (-98.60409660000001 35.1063301),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"334 Main St, New Town, ND, 58763",2059.0,61.0,2016007.0,47.979668,-102.48715,True,Exact,"334 MAIN ST, NEW TOWN, ND, 58763",L,38.0,200598157.0,940400.0,Census,POINT (-102.48715 47.979668),True,Fort Berthold,Fort Berthold Reservation
"1303 S State Road 7, Fort Lauderdale, FL, 33317",,,1625878.0,26.1041659,-80.2018683,True,ROOFTOP,,,,,,Google,POINT (-80.2018683 26.1041659),True,Seminole (FL),Seminole (FL) Trust Land
"Pima St & Hwy 7, Sacaton, AZ, 85147",,,1526199.0,33.0804413,-111.7431247,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-111.7431247 33.0804413),True,Gila River,Gila River Indian Reservation
"63417 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,167281.0,47.535645,-114.09941,True,Non_Exact,"63417 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census,POINT (-114.09941 47.535645),True,Flathead,Flathead Reservation
"326 Main St, Lake Andes, SD, 57356",1227.0,23.0,390750.0,43.156246,-98.54112,True,Exact,"326 MAIN ST, LAKE ANDES, SD, 57356",L,46.0,174514529.0,940200.0,Census,POINT (-98.54112000000001 43.156246),True,Yankton,Yankton Reservation
"204 Highway 95, Lapwai, ID, 83540",,,619716.0,46.4040784,-116.8012791,True,ROOFTOP,,,,,,Google,POINT (-116.8012791 46.4040784),True,Nez Perce,Nez Perce Reservation
"236 E Main St, Pawhuska, OK, 74056",,,98037.0,36.6626661,-96.336815,True,ROOFTOP,,,,,,Google,POINT (-96.336815 36.6626661),True,Osage,Osage Reservation
"100 Main St & Hwy 18, Pine Ridge, SD, 57770",,,80513.0,43.023668,-102.5412215,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-102.5412215 43.023668),True,Pine Ridge,Pine Ridge Reservation
"10840 Highway 12, Orofino, ID, 83544",6006.0,35.0,251303.0,46.49476,-116.29234,True,Non_Exact,"10840 US HWY 12, OROFINO, ID, 83544",L,16.0,201684247.0,940000.0,Census,POINT (-116.29234 46.49476),True,Nez Perce,Nez Perce Reservation
"6088 Us Highway 101, Amanda Park, WA, 98526",1016.0,27.0,349282.0,47.45919,-123.895325,True,Non_Exact,"6088 US HWY 101, AMANDA PARK, WA, 98526",R,53.0,180596309.0,940000.0,Census,POINT (-123.895325 47.45919),True,Quinault,Quinault Reservation
"106 S Veterans Memorial Dr, Niobrara, NE, 68760",,,1628256.0,42.841586,-97.8445589,True,ROOFTOP,,,,,,Google,POINT (-97.8445589 42.841586),True,Santee,Santee Reservation
"18475 Augusta Ave NE, Suquamish, WA, 98392",4023.0,35.0,757816.0,47.730537,-122.55242,True,Exact,"18475 AUGUSTA AVE NE, SUQUAMISH, WA, 98392",L,53.0,187636590.0,940100.0,Census,POINT (-122.55242 47.730537),True,Port Madison,Port Madison Reservation
"1130 Michigan Ave, Orofino, ID, 83544",4006.0,35.0,111278.0,46.4837,-116.24231,True,Exact,"1130 MICHIGAN AVE, OROFINO, ID, 83544",L,16.0,637450009.0,940000.0,Census,POINT (-116.24231 46.4837),True,Nez Perce,Nez Perce Reservation
"13030 Highway 12, Orofino, ID, 83544",7006.0,35.0,111276.0,46.499443,-116.320175,True,Non_Exact,"13030 US HWY 12, OROFINO, ID, 83544",L,16.0,201692428.0,940000.0,Census,POINT (-116.320175 46.499443),True,Nez Perce,Nez Perce Reservation
"146 S Shore Rte, Polson, MT, 59860",,,2598591.0,47.6874547,-114.12372759999998,True,ROOFTOP,,,,,,Google,POINT (-114.1237276 47.6874547),True,Flathead,Flathead Reservation
"6 Hwy 22, Santo Domingo Pueblo, NM, 87052",,,7189113.0,35.47270250000001,-106.3064641,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.3064641 35.47270250000001),True,Santo Domingo,Santo Domingo Pueblo
"508 3rd St, Kamiah, ID, 83536",,,111268.0,46.2297218,-116.0273924,True,ROOFTOP,,,,,,Google,POINT (-116.0273924 46.2297218),True,Nez Perce,Nez Perce Reservation
"506 Oak St, Nezperce, ID, 83543",1146.0,61.0,111275.0,46.233368,-116.24046,True,Exact,"506 OAK ST, NEZPERCE, ID, 83543",L,16.0,638329513.0,940002.0,Census,POINT (-116.24046 46.233368),True,Nez Perce,Nez Perce Reservation
"185 W Pima St, Sacaton, AZ, 85147",4058.0,21.0,1995586.0,33.079357,-111.74071,True,Non_Exact,"185 E PIMA ST, SACATON, AZ, 85147",L,4.0,129311109.0,941200.0,Census,POINT (-111.74071 33.079357),True,Gila River,Gila River Indian Reservation
"121 W Main St, Craigmont, ID, 83523",2158.0,61.0,111263.0,46.24077,-116.47503,True,Non_Exact,"121 W MAIN ST, CRAIGMONT, ID, 83523",L,16.0,201755304.0,940002.0,Census,POINT (-116.47503 46.24077),True,Nez Perce,Nez Perce Reservation
"117 Hwy 249, Fort Thompson, SD, 57339",,,80340.0,44.0684281,-99.4371455,True,ROOFTOP,,,,,,Google,POINT (-99.4371455 44.0684281),True,Crow Creek,Crow Creek Reservation
"14122 State Rte 75, Penasco, NM, 87553",,,3938478.0,36.1768123,-105.69583,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-105.69583 36.1768123),True,Picuris,Picuris Pueblo
"975 Eagle Dr, New Town, ND, 58763",,,80904.0,47.9814869,-102.4719332,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.4719332 47.9814869),True,Fort Berthold,Fort Berthold Reservation
"369 Main St, New Town, ND, 58763",,,80903.0,47.9796505,-102.4849521,True,ROOFTOP,,,,,,Google,POINT (-102.4849521 47.9796505),True,Fort Berthold,Fort Berthold Reservation
"240 E 15th St, Horton, KS, 66439",,,90740.0,39.667641,-95.5245354,True,ROOFTOP,,,,,,Google,POINT (-95.5245354 39.667641),True,Kickapoo (KS),Kickapoo (KS) Reservation
"100 W Riverside Dr, Parker, AZ, 85344",2018.0,12.0,3607665.0,34.154324,-114.27984,True,Exact,"100 RIVERSIDE DR, PARKER, AZ, 85344",L,4.0,129602771.0,940200.0,Census,POINT (-114.27984 34.154324),True,Colorado River,Colorado River Indian Reservation
"2405 N 14th St, Ponca City, OK, 74601",,,339884.0,36.7328595,-97.0655581,True,ROOFTOP,,,,,,Google,POINT (-97.0655581 36.7328595),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"47021 W Farrell Rd, Maricopa, AZ, 85139",,,769878.0,33.028630699999994,-112.0727876,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-112.0727876 33.02863069999999),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"20750 Us Highway 93 N, Missoula, MT, 59808",3135.0,63.0,684568.0,47.07029,-114.065285,True,Non_Exact,"20750 US HWY 93 N, MISSOULA, MT, 59808",R,30.0,641196506.0,1800.0,Census,POINT (-114.065285 47.07029),True,Flathead,Flathead Reservation
"210 Los Alamos Hwy, Espanola, NM, 87532",3070.0,39.0,1882257.0,35.98842600000001,-106.080444,True,Exact,"210 LOS ALAMOS HWY, ESPANOLA, NM, 87532",R,35.0,143275187.0,940700.0,Census,POINT (-106.080444 35.98842600000001),True,Santa Clara,Santa Clara Pueblo
"36318 Memory Ln, Polson, MT, 59860",,,7275589.0,47.6847076,-114.1211188,True,ROOFTOP,,,,,,Google,POINT (-114.1211188 47.6847076),True,Flathead,Flathead Reservation
"7889 Highway 57, Saint Michael, ND, 58370",1063.0,5.0,3942311.0,48.013027,-98.901634,True,Non_Exact,"7889 STATE HWY 57, SAINT MICHAEL, ND, 58370",L,38.0,635881587.0,940200.0,Census,POINT (-98.901634 48.013027),True,Spirit Lake,Spirit Lake Reservation
"19307 St Hwy 1 E, Redby, MN, 56670",,,1838795.0,47.8811118,-94.9041591,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-94.9041591 47.8811118),True,Red Lake,Red Lake Reservation
"24400 Hwy 1 E, Redlake, MN, 56671",,,449282.0,47.876421,-95.0166962,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-95.0166962 47.876421),True,Red Lake,Red Lake Reservation
"9726 W F St, Worley, ID, 83876",,,1910672.0,47.4005189,-116.9183446,True,ROOFTOP,,,,,,Google,POINT (-116.9183446 47.4005189),True,Coeur d'Alene,Coeur d'Alene Reservation
"50331 US Highway 93, Polson, MT, 59860",2049.0,47.0,3889823.0,47.692776,-114.14047,True,Non_Exact,"50331 US HWY 93, POLSON, MT, 59860",L,30.0,206903083.0,940301.0,Census,POINT (-114.14047 47.692776),True,Flathead,Flathead Reservation
