address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource
"3130 Main Ave, Durango, CO, 81301",1033.0,67.0,110614.0,37.299595000000004,-107.87123000000001,True,Exact,"3130 MAIN AVE, DURANGO, CO, 81301",R,8.0,91696850.0,970900.0,Census
"73430 Us Highway 2, Odanah, WI, 54861",,,3500615.0,46.59190039999999,-90.64536159999999,True,ROOFTOP,,,,,,Google
"320 Pioneer St, Ridgefield, WA, 98642",1086.0,11.0,759773.0,45.81538,-122.74436000000001,True,Exact,"320 PIONEER ST, RIDGEFIELD, WA, 98642",R,53.0,158336701.0,40302.0,Census
"2375 E Valley Pkwy, Escondido, CA, 92027",2000.0,73.0,1441657.0,33.14085,-117.04449,True,Non_Exact,"2375 E VALLEY PKWY, ESCONDIDO, CA, 92027",R,6.0,612878933.0,20209.0,Census
"9359 Sheridan St, Hollywood, FL, 33024",3006.0,11.0,1690093.0,26.030432,-80.2689,True,Exact,"9359 SHERIDAN ST, HOLLYWOOD, FL, 33024",L,12.0,640895102.0,70501.0,Census
"133 County Rd W, Manitowish Waters, WI, 54545",,,76739.0,46.1368912,-89.8859938,True,RANGE_INTERPOLATED,,,,,,Google
"4801 Central Ave, Richmond, CA, 94804",2067.0,13.0,1839005.0,37.89705,-122.321266,True,Exact,"4801 CENTRAL AVE, RICHMOND, CA, 94804",L,6.0,192043823.0,380000.0,Census
"13110 San Pablo Ave, Richmond, CA, 94805",,,945446.0,37.9505556,-122.33056640000001,True,ROOFTOP,,,,,,Google
"2101 S Parrott Ave, Okeechobee, FL, 34974",1019.0,93.0,947869.0,27.2297,-80.829895,True,Non_Exact,"2101 N PARROTT AVE, OKEECHOBEE, FL, 34974",R,12.0,636394092.0,910500.0,Census
"1610 N Riverside Dr, Espanola, NM, 87532",3087.0,39.0,949804.0,35.987972,-106.06092,True,Non_Exact,"1610 N RIVERSIDE DR, ESPANOLA, NM, 87532",L,35.0,143273856.0,940700.0,Census
"6 Town Plz Shop Ctr, Durango, CO, 81301",,,110609.0,37.2742165,-107.8823928,True,ROOFTOP,,,,,,Google
"901 Avenue E, Wisner, NE, 68791",,,165752.0,41.98651829999999,-96.9136135,True,ROOFTOP,,,,,,Google
"18882 Front St, Poulsbo, WA, 98370",3009.0,35.0,1547969.0,47.734634,-122.64618999999999,True,Non_Exact,"18882 FRONT ST NE, POULSBO, WA, 98370",R,53.0,187667880.0,90501.0,Census
"201 W Main St, Beulah, ND, 58523",,,133924.0,47.2630429,-101.7805126,True,ROOFTOP,,,,,,Google
"781 S State Highway 49, Jackson, CA, 95642",,,935643.0,38.3393262,-120.76678249999999,True,ROOFTOP,,,,,,Google
"782 Main St, Presque Isle, ME, 47692",,,2929410.0,46.6973494,-68.0100316,True,ROOFTOP,,,,,,Google
"2501 S Avenue B, Yuma, AZ, 85364",1053.0,27.0,1854644.0,32.681683,-114.650375,True,Non_Exact,"2501 S AVE B, YUMA, AZ, 85364",L,4.0,129624662.0,907.0,Census
"165 Country Center Dr, Pagosa Springs, CO, 81147",,,908269.0,37.2567836,-107.0768118,True,ROOFTOP,,,,,,Google
"5035 W Baseline Rd, Laveen, AZ, 85339",2041.0,13.0,2719792.0,33.377552,-112.16686999999999,True,Non_Exact,"5035 W BASELINE RD, LAVEEN, AZ, 85339",L,4.0,640589708.0,116610.0,Census
"12110 Industry Blvd, Jackson, CA, 95642",,,2057834.0,38.3682445,-120.80004740000001,True,ROOFTOP,,,,,,Google
"Hwy 56, Kilauea, HI, 96754",,,1685738.0,22.2103255,-159.41410869999999,True,GEOMETRIC_CENTER,,,,,,Google
"3102 Griffin Rd, Fort Lauderdale, FL, 33312",,,1446080.0,26.0614984,-80.1849505,True,ROOFTOP,,,,,,Google
"67 Trimble Crossing Rd, Durango, CO, 81301",1124.0,67.0,3658340.0,37.39103,-107.84487,True,Non_Exact,"67 TRIMBLE CROSSING DR, DURANGO, CO, 81301",L,8.0,618383535.0,970704.0,Census
"1017 Bridge St, Colusa, CA, 95932",5037.0,11.0,404695.0,39.2042,-122.00437,True,Exact,"1017 BRIDGE ST, COLUSA, CA, 95932",R,6.0,67129882.0,200.0,Census
"2939 Harding Ave, Honolulu, HI, 96816",1010.0,3.0,459109.0,21.288439999999998,-157.81425,True,Exact,"2939 HARDING AVE, HONOLULU, HI, 96816",R,15.0,607830036.0,2100.0,Census
"4760 W Hillsboro Blvd, Pompano Beach, FL, 33073",1000.0,11.0,1762969.0,26.317604,-80.20249,True,Non_Exact,"4760 W HILLSBORO BLVD, POMPANO BEACH, FL, 33073",L,12.0,636802925.0,10609.0,Census
"2731 S Market St, Redding, CA, 96001",1026.0,89.0,3937820.0,40.571667,-122.38797,True,Non_Exact,"2731 S MARKET ST, REDDING, CA, 96001",L,6.0,126705297.0,10400.0,Census
"6775 Taft St, Hollywood, FL, 33024",,,463848.0,26.0259878,-80.2232431,True,ROOFTOP,,,,,,Google
"2415 N Main St, Miami, OK, 74354",,,1535730.0,36.904214200000006,-94.8789696,True,GEOMETRIC_CENTER,,,,,,Google
"4915 N Pima Rd, Scottsdale, AZ, 85251",1079.0,13.0,539066.0,33.509003,-111.89158,True,Exact,"4915 PIMA RD, SCOTTSDALE, AZ, 85251",R,4.0,128780425.0,941300.0,Census
"15290 Lakeshore Dr, Clearlake, CA, 95422",1028.0,33.0,138392.0,38.950367,-122.625626,True,Exact,"15290 LAKESHORE DR, CLEARLAKE, CA, 95422",R,6.0,67047420.0,802.0,Census
"4785 State Route 109, Moclips, WA, 98562",,,2082561.0,47.235665999999995,-124.21404709999999,True,ROOFTOP,,,,,,Google
"1637 N Trekell Rd, Casa Grande, AZ, 85122",2068.0,21.0,1830688.0,32.8956,-111.73997,True,Non_Exact,"1637 N TREKELL RD, CASA GRANDE, AZ, 85122",L,4.0,129300563.0,1306.0,Census
"206 N Main St, Robbinsville, NC, 28771",3020.0,75.0,1873380.0,35.322887,-83.80623,True,Non_Exact,"206 E MAIN ST, ROBBINSVILLE, NC, 28771",R,37.0,639563166.0,920300.0,Census
"5997 Stirling Rd, Fort Lauderdale, FL, 33314",1020.0,11.0,1769352.0,26.046470000000003,-80.217735,True,Exact,"5997 STIRLING RD, FORT LAUDERDALE, FL, 33314",R,12.0,608972614.0,70102.0,Census
"332 Thain Rd, Lewiston, ID, 83501",1002.0,69.0,506166.0,46.381855,-116.97785,True,Exact,"332 THAIN RD, LEWISTON, ID, 83501",L,16.0,173132769.0,960800.0,Census
"11702 Main St, Versailles, NY, 14168",3004.0,9.0,1543987.0,42.51935,-78.987976,True,Exact,"11702 MAIN ST, VERSAILLES, NY, 14168",L,36.0,122061843.0,960400.0,Census
"3740 Highland Springs Rd, Lakeport, CA, 95453",3027.0,33.0,3831326.0,39.003067,-122.894066,True,Exact,"3740 HIGHLAND SPRINGS RD, LAKEPORT, CA, 95453",R,6.0,634210627.0,1000.0,Census
"101 N Main St, Interior, SD, 57750",1525.0,71.0,528539.0,43.726734,-101.98513,True,Exact,"101 MAIN ST, INTERIOR, SD, 57750",R,46.0,200106181.0,961100.0,Census
"2929 E Ocotillo Rd, Chandler, AZ, 85249",,,7456407.0,33.2459317,-111.7915879,True,ROOFTOP,,,,,,Google
"1021 E Pine St, Deming, NM, 88030",,,1765666.0,32.2705495,-107.7471513,True,ROOFTOP,,,,,,Google
"2336 Highway 19, Murphy, NC, 28906",,,1521955.0,35.1100482,-84.00622800000001,True,ROOFTOP,,,,,,Google
"601 W South St, Newkirk, OK, 74647",,,146611.0,36.8751014,-97.0611881,True,ROOFTOP,,,,,,Google
"907 Main St, Klamath Falls, OR, 97601",5015.0,35.0,2434277.0,42.226814000000005,-121.78027,True,Exact,"907 MAIN ST, KLAMATH FALLS, OR, 97601",L,41.0,156657459.0,971900.0,Census
"401 W Sd Highway 46, Wagner, SD, 57380",1006.0,23.0,80369.0,43.081646,-98.29793000000001,True,Exact,"401 STATE HWY 46, WAGNER, SD, 57380",L,46.0,174525759.0,940300.0,Census
"307 S Main St, Tripp, SD, 57376",2046.0,67.0,80367.0,43.22955,-97.96571999999999,True,Non_Exact,"307 N MAIN ST, TRIPP, SD, 57376",L,46.0,172983090.0,968800.0,Census
"277 Piikea Ave, Kihei, HI, 96753",3012.0,9.0,1490577.0,20.75071,-156.45084,True,Exact,"277 PIIKEA AVE, KIHEI, HI, 96753",L,15.0,85102278.0,30707.0,Census
"960 S Camino Del Pueblo, Bernalillo, NM, 87004",,,472765.0,35.301472600000004,-106.55013149999999,True,ROOFTOP,,,,,,Google
"1041 Grass Valley Rd, Winnemucca, NV, 89445",2017.0,13.0,526121.0,40.960403,-117.73666999999999,True,Exact,"1041 GRASS VALLEY RD, WINNEMUCCA, NV, 89445",R,32.0,170905973.0,10701.0,Census
"2200 Winthrop Rd, Lincoln, NE, 68502",1001.0,109.0,92574.0,40.791214000000004,-96.67554,True,Exact,"2200 WINTHROP RD, LINCOLN, NE, 68502",L,31.0,28255918.0,2400.0,Census
"26180 US Highway 70 E, Ruidoso Downs, NM, 88346",,,908290.0,33.3243929,-105.6142679,True,ROOFTOP,,,,,,Google
"201 N Main St, Fairfax, OK, 74637",,,1790182.0,36.5721547,-96.7043324,True,ROOFTOP,,,,,,Google
"1709 Washington St, Lincoln, NE, 68502",7003.0,109.0,92572.0,40.79802,-96.69646999999999,True,Exact,"1709 WASHINGTON ST, LINCOLN, NE, 68502",R,31.0,28254848.0,2300.0,Census
"3325 N Hunt Hwy, Florence, AZ, 85132",,,2172920.0,33.0626129,-111.4837624,True,ROOFTOP,,,,,,Google
"1410 E Bridge St, Redwood Falls, MN, 56283",2038.0,127.0,492124.0,44.541374,-95.090744,True,Non_Exact,"1410 E BRIDGE ST, REDWOOD FALLS, MN, 56283",L,27.0,33822857.0,750200.0,Census
"32225 Highway 550, Durango, CO, 81301",,,934322.0,37.4122774,-107.83756149999999,True,GEOMETRIC_CENTER,,,,,,Google
"17 S Main St, Parshall, ND, 58770",1155.0,61.0,246362.0,47.95122,-102.13344000000001,True,Exact,"17 MAIN ST, PARSHALL, ND, 58770",L,38.0,200599142.0,940300.0,Census
"17225 Jersey Ave, Lemoore, CA, 93245",2014.0,31.0,7549281.0,36.240047,-119.76635,True,Exact,"17225 JERSEY AVE, LEMOORE, CA, 93245",L,6.0,625340185.0,1601.0,Census
"6105 Portal Way, Ferndale, WA, 98248",1036.0,73.0,2626532.0,48.863087,-122.58469,True,Exact,"6105 PORTAL WAY, FERNDALE, WA, 98248",L,53.0,183764042.0,10502.0,Census
"5000 Rhonda Rd, Anderson, CA, 96007",,,1902798.0,40.431495700000006,-122.28949879999999,True,GEOMETRIC_CENTER,,,,,,Google
"2001 17th Ave, Lewiston, ID, 83501",3011.0,69.0,7348034.0,46.403053,-117.00344,True,Exact,"2001 17TH AVE, LEWISTON, ID, 83501",R,16.0,642556969.0,960500.0,Census
"260 E 300 S, Kanab, UT, 84741",,,484738.0,37.042327,-112.5225537,True,ROOFTOP,,,,,,Google
"1235 Airport Park Blvd, Ukiah, CA, 95482",,,949605.0,39.1312334,-123.1964655,True,ROOFTOP,,,,,,Google
"208 S 5th St, Chickasha, OK, 73018",,,96723.0,35.0496715,-97.9387715,True,ROOFTOP,,,,,,Google
"75-1027 Henry St, Kailua Kona, HI, 96740",1012.0,1.0,854472.0,19.649379999999997,-155.98866,True,Exact,"75-1027 HENRY ST, KAILUA KONA, HI, 96740",L,15.0,203038968.0,21601.0,Census
"1071 11th St, Lakeport, CA, 95453",2010.0,33.0,165154.0,39.049065,-122.92626000000001,True,Exact,"1071 11TH ST, LAKEPORT, CA, 95453",L,6.0,67046905.0,400.0,Census
"4800 Mcmahon Blvd NW, Albuquerque, NM, 87114",2015.0,1.0,2245055.0,35.206226,-106.67645,True,Exact,"4800 MCMAHON BLVD NW, ALBUQUERQUE, NM, 87114",L,35.0,639504026.0,4745.0,Census
"40774 Mt Highway 35, Polson, MT, 59860",4068.0,47.0,451606.0,47.689133,-114.11873,True,Exact,"40774 HWY 35, POLSON, MT, 59860",L,30.0,642127970.0,940301.0,Census
"12270 Industry Blvd, Jackson, CA, 95642",,,2171615.0,38.370032200000004,-120.79885359999999,True,ROOFTOP,,,,,,Google
"280 E Frontage Rd, Mancos, CO, 81328",,,470326.0,37.3478946,-108.2867465,True,ROOFTOP,,,,,,Google
"1010 Kaili St, Honolulu, HI, 96819",2013.0,3.0,1476924.0,21.332142,-157.87697,True,Exact,"1010 KAILI ST, HONOLULU, HI, 96819",L,15.0,203234882.0,6100.0,Census
"5330 Ave Maria Blvd, Immokalee, FL, 34142",,,7250874.0,26.324100599999998,-81.4397227,True,ROOFTOP,,,,,,Google
"323 W Chocktoot St, Chiloquin, OR, 97624",,,1472562.0,42.578378799999996,-121.86679720000001,True,ROOFTOP,,,,,,Google
"116 N Main St, Saint Ignatius, MT, 59865",,,81473.0,47.319271,-114.09623090000001,True,ROOFTOP,,,,,,Google
"381 E Makaala St, Hilo, HI, 96720",,,3890568.0,19.700693899999997,-155.0606425,True,ROOFTOP,,,,,,Google
"1002 11th St, Onawa, IA, 51040",3001.0,133.0,73839.0,42.026585,-96.09869,True,Exact,"1002 11TH ST, ONAWA, IA, 51040",L,19.0,95132721.0,960300.0,Census
"545 Broad St, Salamanca, NY, 14779",6046.0,9.0,18636.0,42.158215000000006,-78.73566,True,Exact,"545 BROAD ST, SALAMANCA, NY, 14779",L,36.0,638552860.0,940300.0,Census
"1061 W Owens Ave, Las Vegas, NV, 89106",2004.0,3.0,562245.0,36.188408,-115.1555,True,Non_Exact,"1061 W OWENS AVE, LAS VEGAS, NV, 89106",L,32.0,201865213.0,302.0,Census
"56555 Hwy 371, Anza, CA, 92539",3066.0,65.0,340184.0,33.555122,-116.67376999999999,True,Non_Exact,"56555 STATE RTE 371, ANZA, CA, 92539",L,6.0,194697397.0,44403.0,Census
"1014 N Main St, Miami, OK, 74354",3014.0,115.0,7093276.0,36.887478,-94.87747,True,Non_Exact,"1014 N MAIN ST, MIAMI, OK, 74354",R,40.0,56288732.0,574300.0,Census
"3520 Pioneer Pkwy, Santa Clara, UT, 84765",,,7446609.0,37.1484154,-113.659706,True,ROOFTOP,,,,,,Google
"701 S Fortuna Blvd, Fortuna, CA, 95540",3030.0,23.0,165148.0,40.584644,-124.14665,True,Exact,"701 S FORTUNA BLVD, FORTUNA, CA, 95540",R,6.0,113039873.0,10901.0,Census
"5365 Lyons Rd, Pompano Beach, FL, 33073",,,946560.0,26.297422499999996,-80.1882911,True,ROOFTOP,,,,,,Google
"213 E Main St, Grantsville, UT, 84029",,,111725.0,40.600882899999995,-112.45717859999999,True,ROOFTOP,,,,,,Google
"311 W College Dr, Durango, CO, 81301",,,508937.0,37.271991299999996,-107.8852304,True,ROOFTOP,,,,,,Google
"2nd St Bldg 5114, Dugway, UT, 84022",,,111724.0,40.2226506,-112.74454920000001,True,ROOFTOP,,,,,,Google
"116 E Railroad Ave, Plains, MT, 59859",3036.0,89.0,81467.0,47.45955,-114.882576,True,Exact,"116 RAILROAD AVE, PLAINS, MT, 59859",L,30.0,204451686.0,100.0,Census
"1800 W Highway 70, Ruidoso Downs, NM, 88346",3001.0,27.0,7362397.0,33.325996,-105.61243400000001,True,Non_Exact,"1800 US HWY 70, RUIDOSO DOWNS, NM, 88346",L,35.0,169155980.0,960600.0,Census
"10131 Coors Blvd NW, Albuquerque, NM, 87114",3000.0,1.0,321679.0,35.20527,-106.65921000000002,True,Non_Exact,"10131 COORS BLVD BYP NW, ALBUQUERQUE, NM, 87114",R,35.0,206772189.0,4717.0,Census
"100 La Vega Dr SW, Albuquerque, NM, 87105",1010.0,1.0,2052578.0,35.06917,-106.66399399999999,True,Non_Exact,"100 LA VEGA DR SW, ALBUQUERQUE, NM, 87105",L,35.0,206776525.0,4300.0,Census
"4071 Old Post Rd, Charlestown, RI, 28132",,,678764.0,41.3868295,-71.6281665,True,ROOFTOP,,,,,,Google
"730 E Mckellips Rd, Mesa, AZ, 85203",2019.0,13.0,1796746.0,33.451496,-111.81505600000001,True,Non_Exact,"730 E MCKELLIPS RD, MESA, AZ, 85203",L,4.0,128376895.0,420401.0,Census
"264 S 100 E, Kanab, UT, 84741",,,251921.0,37.043788,-112.52720990000002,True,ROOFTOP,,,,,,Google
"878 Front St Ste B6, Lahaina, HI, 96761",1003.0,9.0,523084.0,20.87629,-156.68068,True,Exact,"878 FRONT ST, LAHAINA, HI, 96761",R,15.0,85057660.0,31404.0,Census
"1449 N Arizona Blvd, Coolidge, AZ, 85128",4143.0,21.0,1447103.0,32.991505,-111.52398000000001,True,Non_Exact,"1449 N ARIZONA BLVD, COOLIDGE, AZ, 85128",R,4.0,129321123.0,1100.0,Census
"8001 E Mckellips Rd, Scottsdale, AZ, 85257",,,1634557.0,33.4506126,-111.90841999999999,True,ROOFTOP,,,,,,Google
"7949 E Thomas Rd, Scottsdale, AZ, 85251",1000.0,13.0,633422.0,33.480385,-111.90985,True,Non_Exact,"7949 E THOMAS RD, SCOTTSDALE, AZ, 85251",R,4.0,128265563.0,217900.0,Census
"10 Buffalo St, Gowanda, NY, 14070",2046.0,29.0,249664.0,42.464859999999994,-78.934135,True,Exact,"10 BUFFALO ST, GOWANDA, NY, 14070",L,36.0,48282139.0,17501.0,Census
"7217 Hwy 83, Condon, MT, 59826",2203.0,63.0,752978.0,47.564972,-113.74569,True,Non_Exact,"7217 STATE HWY 83, CONDON, MT, 59826",L,30.0,205285857.0,1800.0,Census
"9714 Hwy 95 W, Worley, ID, 83876",,,1534832.0,47.4005055,-116.9172355,True,RANGE_INTERPOLATED,,,,,,Google
"650 W Finnie Flat Rd, Camp Verde, AZ, 86322",,,308201.0,34.5671182,-111.86487,True,ROOFTOP,,,,,,Google
"201 W Bennett Ave, Martin, SD, 57551",,,7013131.0,43.172423200000004,-101.7321408,True,ROOFTOP,,,,,,Google
"5211 Sheridan St, Hollywood, FL, 33021",,,454059.0,26.034679699999998,-80.1971675,True,ROOFTOP,,,,,,Google
"8111 Mt Highway 35, Bigfork, MT, 59911",,,81490.0,48.0727174,-114.07862420000001,True,ROOFTOP,,,,,,Google
"427 Crescent St, Greenville, CA, 95947",3025.0,63.0,151182.0,40.13937,-120.94938,True,Exact,"427 CRESCENT ST, GREENVILLE, CA, 95947",L,6.0,127215598.0,400.0,Census
"521 Hagins St, Rock Hill, SC, 29730",2058.0,91.0,1436438.0,34.92669,-81.03873399999999,True,Exact,"521 HAGINS ST, ROCK HILL, SC, 29730",L,45.0,19791350.0,60501.0,Census
"47021 W Farrell Rd, Maricopa, AZ, 85139",,,1831351.0,33.028630699999994,-112.0727876,True,GEOMETRIC_CENTER,,,,,,Google
"3507 W Oak St, Jena, LA, 71342",4000.0,59.0,2632123.0,31.688988000000002,-92.139275,True,Non_Exact,"3507 W OAK ST, JENA, LA, 71342",L,22.0,640141527.0,970200.0,Census
"520 S Riverside Dr, Espanola, NM, 87532",3082.0,39.0,472737.0,35.988033,-106.06303,True,Exact,"520 RIVERSIDE DR, ESPANOLA, NM, 87532",L,35.0,640287826.0,940700.0,Census
"1674 Main St, Ramona, CA, 92065",2015.0,73.0,530420.0,33.03593,-116.87958,True,Exact,"1674 MAIN ST, RAMONA, CA, 92065",L,6.0,629811051.0,20806.0,Census
"73-5600 Maiau St, Kailua Kona, HI, 96740",2030.0,1.0,1834624.0,19.68689,-156.01873999999998,True,Exact,"73-5600 MAIAU ST, KAILUA KONA, HI, 96740",R,15.0,614313348.0,21504.0,Census
"190 Chiricahua Plaza, Mescalero, NM, 88340",2095.0,35.0,1668108.0,33.15652,-105.77726000000001,True,Exact,"190 CHIRICAHUA PLZ, MESCALERO, NM, 88340",L,35.0,132364042.0,940000.0,Census
"7 State Rd, Chilmark, MA, 25351",5064.0,7.0,587713.0,41.330395,-70.78699999999999,True,Non_Exact,"7 STATE RD, CHILMARK, MA, 02535",R,25.0,118872018.0,200400.0,Census
"51 Main St, Randolph, NY, 14772",4009.0,9.0,18629.0,42.163654,-78.969376,True,Exact,"51 MAIN ST, RANDOLPH, NY, 14772",R,36.0,122023857.0,961400.0,Census
"1135 W Bush St, Lemoore, CA, 93245",3000.0,31.0,121108.0,36.298195,-119.79789,True,Non_Exact,"1135 W BUSH ST, LEMOORE, CA, 93245",L,6.0,197960734.0,404.0,Census
"759 W Grand Ave, Chickasha, OK, 73018",1013.0,51.0,96728.0,35.029564,-97.94327,True,Non_Exact,"759 W GRAND AVE, CHICKASHA, OK, 73018",L,40.0,15214713.0,500.0,Census
"113 Dean St, Taunton, MA, 27802",,,1587542.0,41.9049239,-71.0733851,True,ROOFTOP,,,,,,Google
"13 N Main St, Kooskia, ID, 83539",,,293797.0,46.140871399999995,-115.9785993,True,ROOFTOP,,,,,,Google
"1024 21st St, Lewiston, ID, 83501",4026.0,69.0,247215.0,46.410053000000005,-117.00194499999999,True,Exact,"1024 21ST ST, LEWISTON, ID, 83501",L,16.0,173130671.0,960600.0,Census
"3542 Zafarano Dr, Santa Fe, NM, 87507",2020.0,49.0,948791.0,35.641815,-106.01228,True,Exact,"3542 ZAFARANO DR, SANTA FE, NM, 87507",R,35.0,638144424.0,1106.0,Census
"6085 W Chandler Blvd, Chandler, AZ, 85226",1000.0,13.0,331436.0,33.30533,-111.94793,True,Non_Exact,"6085 W CHANDLER BLVD, CHANDLER, AZ, 85226",L,4.0,128923882.0,980400.0,Census
"50 E Puainako St, Hilo, HI, 96720",,,162086.0,19.6937115,-155.0666582,True,ROOFTOP,,,,,,Google
"2105 S King St, Honolulu, HI, 96826",1005.0,3.0,948795.0,21.29443,-157.82887,True,Non_Exact,"2105 S KING ST, HONOLULU, HI, 96826",R,15.0,203241660.0,2402.0,Census
"230 Morehead St, Chadron, NE, 69337",5146.0,45.0,93010.0,42.83059,-103.003265,True,Exact,"230 MOREHEAD ST, CHADRON, NE, 69337",R,31.0,164265014.0,950700.0,Census
"6536 Westside Rd, Redding, CA, 96001",4013.0,89.0,162087.0,40.52061,-122.38236,True,Exact,"6536 WESTSIDE RD, REDDING, CA, 96001",R,6.0,126661084.0,11002.0,Census
"274 Winthrop St, Taunton, MA, 27804",2014.0,5.0,1855579.0,41.889587,-71.11766999999999,True,Non_Exact,"274 WINTHROP ST, TAUNTON, MA, 02780",R,25.0,46816484.0,613400.0,Census
"13065 San Pablo Ave, Richmond, CA, 94805",1008.0,13.0,1821115.0,37.950363,-122.33223999999998,True,Exact,"13065 SAN PABLO AVE, RICHMOND, CA, 94805",L,6.0,192039780.0,369001.0,Census
"65 1158 Mamalahoa Hwy, Kamuela, HI, 96743",,,403769.0,20.0222828,-155.66780680000002,True,ROOFTOP,,,,,,Google
"5401 S White Mountain Rd, Show Low, AZ, 85901",3075.0,17.0,956141.0,34.201546,-110.01899999999999,True,Non_Exact,"5401 S WHITE MOUNTAIN RD, SHOW LOW, AZ, 85901",R,4.0,172621613.0,961700.0,Census
"21398 S Ellsworth Loop Rd, Queen Creek, AZ, 85142",1018.0,13.0,2250892.0,33.25306,-111.63786999999999,True,Non_Exact,"21398 S ELLSWORTH LOOP RD, QUEEN CREEK, AZ, 85142",R,4.0,632109854.0,816800.0,Census
"114 Vernon Ave, Morgan, MN, 56266",3053.0,127.0,157962.0,44.41533,-94.928185,True,Exact,"114 VERNON AVE, MORGAN, MN, 56266",R,27.0,33808046.0,750100.0,Census
"3608 Harding Ave, Honolulu, HI, 96816",4009.0,3.0,3610362.0,21.280682000000002,-157.79898,True,Exact,"3608 HARDING AVE, HONOLULU, HI, 96816",L,15.0,203242671.0,1300.0,Census
"1159 W Chandler Blvd, Chandler, AZ, 85224",3001.0,13.0,969460.0,33.306034000000004,-111.86314399999999,True,Non_Exact,"1159 W CHANDLER BLVD, CHANDLER, AZ, 85224",L,4.0,128242730.0,523103.0,Census
"79770 Highway 111, La Quinta, CA, 92253",3029.0,65.0,1973755.0,33.707466,-116.273476,True,Non_Exact,"79770 STATE RTE 111, LA QUINTA, CA, 92253",L,6.0,639325187.0,45215.0,Census
"2005 N 14th St Ste 110, Ponca City, OK, 74601",1000.0,71.0,515279.0,36.726288000000004,-97.06721,True,Non_Exact,"2005 N 14TH ST, PONCA CITY, OK, 74601",R,40.0,115892347.0,202.0,Census
"381 Mountain Hwy S, Show Low, AZ, 85901",,,7008802.0,,,False,,,,,,,
"7800 Enchanted Hills Blvd NE, Rio Rancho, NM, 87144",3024.0,43.0,995717.0,35.325665,-106.58061000000001,True,Exact,"7800 ENCHANTED HILLS BLVD NE, RIO RANCHO, NM, 87144",R,35.0,194022989.0,10717.0,Census
"222 S Martin L King Blvd, Las Vegas, NV, 89106",,,1834641.0,36.1718195,-115.16088,True,RANGE_INTERPOLATED,,,,,,Google
"1666 Main St, Fortuna, CA, 95540",1031.0,23.0,3774759.0,40.597702000000005,-124.14838999999999,True,Exact,"1666 MAIN ST, FORTUNA, CA, 95540",R,6.0,113021829.0,10901.0,Census
"2345 E Valley Pkwy, Escondido, CA, 92027",2000.0,73.0,162082.0,33.140614,-117.045,True,Non_Exact,"2345 E VALLEY PKWY, ESCONDIDO, CA, 92027",R,6.0,612892983.0,20209.0,Census
"1310 S Kihei Rd, Kihei, HI, 96753",,,165593.0,20.7480802,-156.4558878,True,ROOFTOP,,,,,,Google
"74 5594 Palani Rd, Kailua Kona, HI, 96740",,,162084.0,19.644658,-155.995455,True,ROOFTOP,,,,,,Google
"19245 10th Ave NE, Poulsbo, WA, 98370",1021.0,35.0,7308883.0,47.738274,-122.63582,True,Exact,"19245 10TH AVE NE, POULSBO, WA, 98370",L,53.0,640636707.0,90502.0,Census
"2255 Las Vegas Blvd N, North Las Vegas, NV, 89030",5000.0,3.0,435561.0,36.201285999999996,-115.12151999999999,True,Exact,"2255 LAS VEGAS BLVD N, NORTH LAS VEGAS, NV, 89030",L,32.0,201913846.0,3800.0,Census
"56609 Mt Highway 212, Charlo, MT, 59824",4187.0,47.0,437985.0,47.43871,-114.17232,True,Non_Exact,"56609 STATE HWY 212, CHARLO, MT, 59824",L,30.0,206877414.0,940600.0,Census
"1347 Tavern Rd, Alpine, CA, 91901",3005.0,73.0,7352555.0,32.838074,-116.77833999999999,True,Exact,"1347 TAVERN RD, ALPINE, CA, 91901",L,6.0,635964986.0,21205.0,Census
"150 E Cinnamon Dr, Lemoore, CA, 93245",,,3705796.0,36.3075779,-119.7790649,True,ROOFTOP,,,,,,Google
"82338 Us Highway 111, Indio, CA, 92201",2023.0,65.0,537530.0,33.7149,-116.22783000000001,True,Non_Exact,"82338 STATE RTE 111, INDIO, CA, 92201",L,6.0,639326666.0,45502.0,Census
"101 Central Ave, Salamanca, NY, 14779",3014.0,9.0,1535163.0,42.16064,-78.695915,True,Exact,"101 CENTRAL AVE, SALAMANCA, NY, 14779",L,36.0,122025267.0,940300.0,Census
"1 Mather Business Ctr, Grand Canyon, AZ, 86023",,,261583.0,36.0532607,-112.1212561,True,GEOMETRIC_CENTER,,,,,,Google
"7123 E Oak St, Scottsdale, AZ, 85257",2000.0,13.0,113414.0,33.473026000000004,-111.92758,True,Non_Exact,"7123 E OAK ST, SCOTTSDALE, AZ, 85257",R,4.0,128225771.0,218000.0,Census
"7602 E McKellips Rd, Scottsdale, AZ, 85257",2009.0,13.0,330448.0,33.451263,-111.9177,True,Non_Exact,"7602 E MCKELLIPS RD, SCOTTSDALE, AZ, 85257",L,4.0,128780362.0,218200.0,Census
"1279 Pine St, Redding, CA, 96001",1022.0,89.0,1618432.0,40.58702,-122.39046499999999,True,Exact,"1279 PINE ST, REDDING, CA, 96001",L,6.0,126706232.0,10100.0,Census
