IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status
2141,C2588355,"EXPRESS DELI MART, INC.",8278 MIRAMAR ROAD  SAN DIEGO CA 92126,8278 MIRAMAR ROAD  SAN DIEGO CA 92126,8278 MIRAMAR ROAD  SAN DIEGO CA 92126,ANDY JAMMO,8278 MIRAMAR ROAD SAN DIEGO CA 92126,DISSOLVED
2141,C1245806,"EXPRESS FOOD MART, INC.",1224 POLK STREET  SAN FRANCISCO CA 94109,1224 POLK STREET  SAN FRANCISCO CA 94109,1224 POLK STREET  SAN FRANCISCO CA 94109,GRACIANO R. ENRIQUEZ,104 JAMES CT. SOUTH SAN FRANCISCO CA 94080,SOS/FTB SUSPENDED
2141,C2629028,"EXPRESS GAS AND MART, INC.",2951 HIGH STREET  OAKLAND CA 94619,,2951 HIGH STREET  OAKLAND CA 94619,MICHAEL WAYNE VILLALOBOS,2951 HIGH STREET OAKLAND CA 94619,FTB SUSPENDED
2141,C0926428,"EXPRESS MART, INC.",151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,151 W MCKNIGHT WAY STE G  GRASS VALLEY CA 95949,THOMAS A COMPTON,151 W MCKNIGHT WAY STE G GRASS VALLEY CA 95949,FTB SUSPENDED
2141,C2543099,"EXPRESS PASADENA MART, INC.",1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,1151 SONORA AVE. UNIT 306  GLENDALE CA 91201,ANITA FAYAZZADEH,1151 SONORA AVE. UNIT 306 GLENDALE CA 91201,FTB SUSPENDED
2141,C1961951,"EYE-MART EXPRESS, INC.",2110 HUTTON DR STE 100  CARROLLTON TX 75006,2110 HUTTON DR STE 100  CARROLLTON TX 75006,2110 HUTTON DR STE 100  CARROLLTON TX 75006,** RESIGNED ON 08/30/2000,* ,SOS/FTB FORFEITED
2141,C3566686,GRASS VALLEY EXPRESS MART,234 S AUBURN ST.  GRASS VALLEY CA 95945,234 S AUBURN ST.  GRASS VALLEY CA 95945,234 S AUBURN ST.  GRASS VALLEY CA 95945,DEAN HERNANDEZ,234 S. AUBURN ST. GRASS VALLEY CA 95945,ACTIVE
2141,C4184938,GV EXPRESS MART INC,2649 GIORNO WAY  EL DORADO HILLS CA 95762,2649 GIORNO WAY  EL DORADO HILLS CA 95762,2649 GIORNO WAY  EL DORADO HILLS CA 95762,SUKHWINDER S BHANGU,2649 GIORNO WAY EL DORADO HILLS CA 95762,ACTIVE
2141,C2934831,JEWEL MART EXPRESS INC,1915 TARLETON ST  LOS ANGELES CA 90011,1915 TARLETON ST  LOS ANGELES CA 90011,1915 TARLETON ST  LOS ANGELES CA 90011,BAHMAN TAGHDIRIQZAR,1915 TARLETON ST LOS ANGELES CA 90011,SOS/FTB SUSPENDED
2141,201405610475,EXPRESS CASH MART OF CALFORNIA LLC,225 E DANIA BEACH BLVD STE 220  DANIA BEACH FL 33004,5715 CORSA AVE STE 110  WESTLAKE VILLAGE CA 91362-7354,5715 CORSA AVE STE 110  WESTLAKE VILLAGE CA 91362-7354,,,SOS/FTB SUSPENDED
2141,199015700025,"VILLAGE EXPRESS MART, L.P., A CALIFORNIA LIMITED PARTNERSHIP",,"6746 VALJEAN, SUITE 101  LOS ANGELES CA 91406","6746 VALJEAN, SUITE 101  LOS ANGELES CA 91406",ROBERT LIPPMAN,6746 VALJEAN AVENUE #101 VAN NUYS CA 91406,ACTIVE
2141,201608910147,"WILLIAMSON EXPRESS MART, LLC",4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,4811 CHIPPENDALE DRIVE STE 101  SACRAMENTO CA 95841,ANGELA  IRENE VANNUCCI,4811 CHIPPENDALE DRIVE STE 101 SACRAMENTO CA 95841,ACTIVE
2142,C3272850,"CHATSWORTH CIRCLE K, INC.",9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,9589 TOPANGA CANYON BLVD  CHATSWORTH CA 91311,MUNTHER HAWATMEH,2698 MT VERNON AVE BAKERSFIELD CA 93306,FTB SUSPENDED
2142,C0692771,CIRCLE K AVIATION CORPORATION,P O BOX 1  ARTOIS CA 95913,,P O BOX 1  ARTOIS CA 95913,,,FTB SUSPENDED
2142,C0954354,"CIRCLE K BEEF PROCESSORS, INC.",5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,5431 MEADOW CIRCLE  HUNTINGTON BEACH CA 92647,DAVID KORMONDY,5431 MEADOW CIRCLE HUNTINGTON BEACH CA 92647,SOS/FTB SUSPENDED
2142,C0464734,CIRCLE K COMPANY,505 N PACIFIC AVE  SAN PEDRO CA 90731,505 N PACIFIC AVE  SAN PEDRO CA 90731,505 N PACIFIC AVE  SAN PEDRO CA 90731,WILLIAM P KUEHN,505 N PACIFIC AVE SAN PEDRO CA 90731,FTB SUSPENDED
2142,C1016310,CIRCLE K DEVELOPMENT CO.,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,1100 SUNBIRD DRIVE  WATSONVILLE CA 95070,ROBERT R KRANDEL,1100 SUNBIRD DRIVE WATSONVILLE CA 95070,DISSOLVED
2142,C0714531,CIRCLE K ENERGY COMPANY,P. O. BOX 807  DALLAS TX 75221,,P. O. BOX 807  DALLAS TX 75221,AGENT RESIGNED 09/26/1975,* ,FTB FORFEITED
2142,C1267527,CIRCLE K ENTERPRISES,43485 ELLSWORTH ST.  FREMONT CA 94539,,43485 ELLSWORTH ST.  FREMONT CA 94539,GISELLE JURKANIN,49 QUAIL CT STE 311 WALNUT CREEK CA 94596,SOS/FTB SUSPENDED
2142,C2650167,"CIRCLE K ENTERPRISES, INC.","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284","1130 WEST WARNER ROAD, BUILDING B  TEMPE AZ 85284",,,SURRENDER
2142,C0505788,"CIRCLE K ENTERPRISES, INC.",185 NO. ROBERTSON BLVD.  BEVERLY HILLS CA 90211,,185 NO. ROBERTSON BLVD.  BEVERLY HILLS CA 90211,,,FTB SUSPENDED
2142,C0695411,CIRCLE K FARMS CORPORATION,P. O. BOX 1  ARTOIS CA 95913,,P. O. BOX 1  ARTOIS CA 95913,,,FTB SUSPENDED
2142,200308300019,"CIRCLE K INVESTMENTS, LTD, LIMITED PARTNERSHIP",,1167 BURWICK LANE  FOLSOM CA 95630,1167 BURWICK LANE  FOLSOM CA 95630,WILLIAM KLINGER,1167 BURWICK LANE FOLSOM CA 95630,CANCELED
2142,201831710037,"CIRCLE K OPELIKA AL, LLC",85 MARSH ROAD  ATHERTON CA 94027,85 MARSH ROAD  ATHERTON CA 94027,85 MARSH ROAD  ATHERTON CA 94027,ELAINE M MOORE,85 MARSH ROAD ATHERTON CA 94027,ACTIVE
2142,200810110156,"CIRCLE K PRODUCTIONS, LLC",360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,360 N CRESCENT DR SO BLDG  BEVERLY HILLS CA 90210,,,CANCELED
2142,201211410085,CIRCLE K RANCH ENTERPRISES LLC,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,NORMAN ALFRED KUHN JR,8976 GRANTLINE RD ELK GROVE CA 95624,ACTIVE
2142,201210110454,CIRCLE K RANCH REVIVIAL LLC,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,8976 GRANTLINE RD  ELK GROVE CA 95624,NORMAN ALFRED KUHN JR,8976 GRANTLINE RD ELK GROVE CA 95624,ACTIVE
2142,201305210224,K CIRCLE LLC,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,1341 LOS PADRES BLVD  SANTA CLARA CA 95050,,,CANCELED
2142,200726010185,MICHAEL & LINDA ZAIA CIRCLE K LLC,,173 N MAIN ST #400  SAYVILLE NY 11782,173 N MAIN ST #400  SAYVILLE NY 11782,MICHAEL ZAIA,5822 CHESTERFIELD COURT SAN JOSE CA 95138,CANCELED
2147,C1769236,"A.M./P.M. PRODUCTIONS, INC.","4640 ADMIRALITY WAY, STE 429  MARINA DEL REY CA 90292",,"4640 ADMIRALITY WAY, STE 429  MARINA DEL REY CA 90292",MONTE MARKHAM,11811 W. OLYMPIC BLVD LOS ANGELES CA 90064,DISSOLVED
2147,C1398496,"A.M./P.M. REALTY, INC.",1556 E KATELLA AVE  ANAHEIM CA 92805,1556 E KATELLA AVE  ANAHEIM CA 92805,1556 E KATELLA AVE  ANAHEIM CA 92805,INEZ MORITA,1556 E KATELLA AVE ANAHEIM CA 92805,FTB SUSPENDED
2147,C2513859,A.M.P.M. CONSTRUCTION INC,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,23276 S POINTE DR STE 112  LAGUNA HILLS CA 92653,ALBERTO A MOBRICI,23276 S POINTE DR STE 112 LAGUNA HILLS CA 92653,FTB SUSPENDED
2147,C3501809,AIR CONDITIONING REPAIR AMPM,5919 ROLLING RD  WOODLAND HILLS CA 91367,5919 ROLLING RD  WOODLAND HILLS CA 91367,5919 ROLLING RD  WOODLAND HILLS CA 91367,ARIEL MALKA,5919 ROLLING RD WOODLAND HILLS CA 91367,ACTIVE
2147,C2902117,"AM/PM ASSURED CARE, INC.","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270","31200 LANDAU BLVD., #2708  CATHEDRAL CITY CA 92270",,,SOS SUSPENDED
2147,C1416106,"AM/PM COMMUNICATIONS, INCORPORATED",1054 N. TUSTIN AVE.  ANAHEIM CA 92807,1054 N. TUSTIN AVE.  ANAHEIM CA 92807,1054 N. TUSTIN AVE.  ANAHEIM CA 92807,GEORGE R. BEAN,1054 N. TUSTIN AVE. ANAHEIM CA 92807,DISSOLVED
2147,C1369975,AM/PM DONUTS & PIZZA INC.,4500 W IMPERIAL HWY  HAWTHORNE CA 90304,,4500 W IMPERIAL HWY  HAWTHORNE CA 90304,BERHE SULTAN,222 W KELSO #5 INGLEWOOD CA 90301,FTB SUSPENDED
2147,C1967962,"AM/PM DOOR, INC.",9723 TELFAIR AVE  PACOIMA CA 91331,9723 TELFAIR AVE  PACOIMA CA 91331,9723 TELFAIR AVE  PACOIMA CA 91331,KELVIN TAYLOR,9723 TELFAIR AVE PACOIMA CA 91331,ACTIVE
2147,C1429761,"AM/PM EXPRESS, INC.",477 WAYSIDE PL.  DIAMOND BAR CA 91765,477 WAYSIDE PL.  DIAMOND BAR CA 91765,477 WAYSIDE PL.  DIAMOND BAR CA 91765,NABIL N. ATAYA,477 WAYSIDE PL. DIAMOND BAR CA 91765,DISSOLVED
2147,C1967963,"AM/PM GATE WORKS, INC.",80 E SANTA ANITA AVE  BURBANK CA 91502,80 E SANTA ANITA AVE  BURBANK CA 91502,80 E SANTA ANITA AVE  BURBANK CA 91502,KELVIN D TAYLOR,80 E SANTA ANITA AVE BURBANK CA 91502,FTB SUSPENDED
2147,201905310433,A.M.P.M MAINTENANCE LLC,2767 WEBB ST  VALLEJO CA 94591,2767 WEBB ST  VALLEJO CA 94591,2767 WEBB ST  VALLEJO CA 94591,,,ACTIVE
2147,201213110320,"AM/PM AUTO SALES AND REPAIR, LLC",,1300 GIAHOS AVENUE  MODESTO CA 95358,1300 GIAHOS AVENUE  MODESTO CA 95358,,,FTB SUSPENDED
2147,200430210106,AM/PM CONSTRUCTION LLC,,222 W CARMEN LN 103  SANTA MARIA CA 93458,222 W CARMEN LN 103  SANTA MARIA CA 93458,A DALE AMBLER,222 W CARMEN LN 103 SANTA MARIA CA 93458,FTB SUSPENDED
2147,201721510479,"AM/PM EXPRESS SERVICES, LLC",4006 CINNABAR ST.  ANTIOCH CA 94509,4006 CINNABAR ST.  ANTIOCH CA 94509,4006 CINNABAR ST.  ANTIOCH CA 94509,,,ACTIVE
2147,200234510116,"AM/PM HOLDINGS, LLC",,6281 S. HAWKINS WAY  PAHRUMP NV 89061,6281 S. HAWKINS WAY  PAHRUMP NV 89061,TIMOTHY J. KREITLER,809 MAIN STREET SUSANVILLE CA,FTB FORFEITED
2147,200334410075,"AM/PM HOME CARE, LLC",,2890 POPLAR MEADOW LN  JAMUL CA 91935,2890 POPLAR MEADOW LN  JAMUL CA 91935,JUANITA MARIA WALSH,2890 POPLAR MEADOW LN JAMUL CA 91935,CANCELED
2147,200521510027,AM/PM LAUNDROMAT LLC,,5105 S FIGUROA ST  LOS ANGELES CA 90037,5105 S FIGUROA ST  LOS ANGELES CA 90037,DIMITRY ABHBEL,14558 SYLVAN ST VAN NUYS CA 91411,CANCELED
2147,201707610176,"AM/PM LAUNDROMAT, LLC",19528 VENTURA BLVD #640  TARZANA CA 91356,1451 VENICE BLVD  LOS ANGELES CA 90008,1451 VENICE BLVD  LOS ANGELES CA 90008,KAMBIZ DRAKE,23901 CALABASAS RD #1030 CALABASAS CA 91302,ACTIVE
2147,201311711185,"AM/PM SHUTTLE SERVICE, LLC",PO BOX 78  PALM SPRINGS CA 92263,540 DESERT WAY UNIT 5  PALM SPRINGS CA 92264,540 DESERT WAY UNIT 5  PALM SPRINGS CA 92264,GREGORIO L DAFFON JR,540 DESERT WAY UNIT 5 PALM SPRINGS CA 92264,ACTIVE
2147,201426610033,"AM/PM VETERINARY HOSPITAL, LLC",61 WHITE BLOSSOM  IRVINE CA 92620,61 WHITE BLOSSOM  IRVINE CA 92620,61 WHITE BLOSSOM  IRVINE CA 92620,,,CONVERTED-OUT
2173,C3587135,1 ELEVEN AUTO SALES,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,LOUIS MANUEL BECERRA,83957 INDIO BLVD INDIO CA 92201,ACTIVE
2173,C2901337,"1 ELEVEN TRUCK STOP, INC.",1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,NASH MAROKI,1963 SOUTH HWY 111 EL CENTRO CA 92243,DISSOLVED
2173,C4244428,"1-ELEVEN CREATIVE RESOLUTION, INC.",3225 MCLEOD DR STE 100  LAS VEGAS NV 89121,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,,,ACTIVE
2173,C2696273,10 ELEVEN ENTERTAINMENT,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,,,DISSOLVED
2173,C4199798,"11-ELEVEN GROUP, INC",16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,ERIC HERRERA,16309 SAN JACINTO FOUNTAIN VALLEY CA 92708,ACTIVE
2173,C3499061,16 ELEVEN BEVERLY GLEN ASSOCIATION,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,JAY EZRA NAYSSAN,10350 SANTA MONICA BLVD #190 LOS ANGELES CA 90025,FTB SUSPENDED
2173,C3923516,5-ELEVEN HOOPS,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,,,ACTIVE
2173,C2389795,"7-ELEVEN 13898, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED
2173,C2524324,"7-ELEVEN 17124, INC.",10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,,10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,DHARAM BHATIA,8471 CHAPMAN AVENUE GARDEN GROVE CA 92641,DISSOLVED
2173,C2389793,"7-ELEVEN 25122, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED
2173,201815110671,11 ELEVEN DESIGN & DEVELOPMENT LLC,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,ADRIAN RAMON MIRANDA,6328 CALIFORNIA AVE LONG BEACH CA 90805,ACTIVE
2173,201326210092,11 ONE ELEVEN LLC,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,ARA ZAVEN BERBERIAN,1347 N. STANLEY AVE APT 2 LOS ANGELES CA 90046,ACTIVE
2173,201113010011,"19 ELEVEN REAL PROPERTY ASSETS, LLC",1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,JOSHUA HERWALDT,1891 N DARTMOUTH AVE CLOVIS CA 93619,ACTIVE
2173,201731110126,3 ELEVEN INVESTMENT LLC,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,TONG H WONG,9150 LAS TUNAS DR. TEMPLE CITY CA 91780,ACTIVE
2173,201813610322,4 ELEVEN SCREEN PRINTING LLC,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,MATTHEW JOHNSON,364 DOWNEY DR BIG BEAR CITY CA 92314,CANCELED
2173,201320710164,"426 ELEVEN, LLC",3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,MATTHEW FIALHO,3177 STANWOOD LANE LAFAYETTE CA 94549,ACTIVE
2173,200526510022,"43 ELEVEN, LLC",,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,BRIAN COHEE,4935 MC CONNELL AVE #9 LOS ANGELES CA 90066,CANCELED
2173,201123410077,53 ELEVEN SPORTS DISTRIBUTION LLC,,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,ALEX LUGOSCH,1035 PACIFIC AVE SAN FRANCISCO CA 94133,FTB SUSPENDED
2173,200829610055,"7-ELEVEN BEACH, LLC, A CALIFORNIA LIMITED LIABILITY COMPANY",1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,,,ACTIVE
2173,199018300037,"7-ELEVEN PROPERTIES, A CALIFORNIA LIMITED PARTNERSHIP",,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,BRUCE A. GUYETTE,82 SEA ISLAND DR. NEWPORT BEACH CA 92660,ACTIVE
2346,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE
2346,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
2346,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT
2346,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT
2346,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED
2346,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED
2346,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE
2346,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
2346,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED
2346,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE
2346,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED
2374,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE
2374,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
2374,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT
2374,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT
2374,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED
2374,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED
2374,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE
2374,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE
2374,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED
2374,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE
2374,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED
2387,C3277785,"BIG LOTS F&S, INC.",4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,,,ACTIVE
2387,C2698319,"BIG LOTS PROPERTIES, INC.",5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,DOUGLAS GEISLER,5198 ARLINGTON AVE #119 RIVERSIDE CA 92504,FTB SUSPENDED
2387,C2009269,"BIG LOTS STORES, INC.",4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,,,ACTIVE
2395,201706210590,STACY'S @ PALM SPRINGS LLC,220 E ARENAS RD  PALM SPRINGS CA 92262,220 E ARENAS RD  PALM SPRINGS CA 92262,220 E ARENAS RD  PALM SPRINGS CA 92262,,,ACTIVE
