IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Business Status,Business Status_changes,Business Status_update,On Tribe Land,On Tribe Land_changes,On Tribe Land_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,Coordinates,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
1213,ELI TARBELL,TARBELL MANAGEMENT GROUP,TARBELL MANAGEMENT GROUP,320 STATE ROUTE 37,26 EAGLE DRIVE SUITE: A,26 EAGLE DRIVE SUITE: A,HOGANSBURG,AKWESASNE,AKWESASNE,NY,Correct,NY,13655,Correct,13655,44.978272,44.97313870000001,44.97313870000001,-74.694128,-74.7082981,-74.7082981,"320 STATE ROUTE 37  HOGANSBURG, NY 13655","26 Eagle Drive suite: A, Akwesasne, NY 13655, USA","26 Eagle Drive suite: A, Akwesasne, NY 13655, USA",,Correct,FRANKLIN,In Operation,No changes,In Operation,Unknown,Yes,Yes,,Original,1213.0,,,POINT (-74.70829809999999 44.97313870000001),0.0,St. Regis Mohawk,St. Regis Mohawk Reservation,,,From Original List,,,,,
1214,EMERY WILLIAMS,Can't Validate,EMERY WILLIAMS,1358 CAYUGA RD,Can't Validate,1358 CAYUGA RD,IRVING,Can't Validate,IRVING,NY,Can't Validate,NY,14081,Can't Validate,14081,42.554389,Can't Validate,42.554389,-78.99032,Can't Validate,-78.99032,"1358 CAYUGA RD  IRVING, NY 14081",Can't Validate,"1358 CAYUGA RD IRVING, NY 14081",,Can't Validate,ERIE,Out of Business,Can't Validate,Out of Business,Unknown,Yes,Yes,,Original,1214.0,,,POINT (-78.99032 42.554389),0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,
1215,MIKEY G'S SMOKIN CAFE,Correct,MIKEY G'S SMOKIN CAFE,1955 RICHARDSON ROAD,1801- 2009 RICHARDSON RD,1801- 2009 RICHARDSON RD,GOWANDA,Correct,GOWANDA,NY,Correct,NY,14070,Correct,14070,42.499988,42.4998158,42.4998158,-78.94802299999998,-78.9476215,-78.9476215,"1955 RICHARDSON ROAD  GOWANDA, NY 14070","1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA","1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA",,Correct,ERIE,In Operation,No changes,In Operation,Unknown,Yes,Yes,,Original,1215.0,,,POINT (-78.9476215 42.4998158),0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,
1216,INJUN ENTERPRISES LLC,Can't Validate,INJUN ENTERPRISES LLC,255 ROCHESTER ST STE D4,Can't Validate,255 ROCHESTER ST STE D4,SALAMANCA,Can't Validate,SALAMANCA,NY,Can't Validate,NY,14779,Can't Validate,14779,42.158567,Can't Validate,42.158567,-78.70437199999998,Can't Validate,-78.70437199999998,"255 ROCHESTER ST STE D4  SALAMANCA, NY 14779",Can't Validate,"255 ROCHESTER ST STE D4 SALAMANCA, NY 14779",,Can't Validate,CATTARAUGUS,In Operation,Can't Validate,In Operation,Unknown,Yes,Yes,,Original,1216.0,,,POINT (-78.70437199999998 42.158567),0.0,Allegany,Allegany Reservation,,,From Original List,,,,,
1217,NEEPA''S SMOKE SHOP INC.,Correct,NEEPA''S SMOKE SHOP INC.,41 MONTAUK HWY,42 MONTAUK HWY,42 MONTAUK HWY,SOUTHAMPTON,Correct,SOUTHAMPTON,NY,Correct,NY,11968,Correct,11968,40.884653,40.88467199999999,40.88467199999999,-72.393028,-72.42692159999999,-72.42692159999999,"41 MONTAUK HWY  SOUTHAMPTON, NY 11968","42 Montauk Hwy, Southampton, NY 11968, USA","42 Montauk Hwy, Southampton, NY 11968, USA",,Correct,SUFFOLK,In Operation,No changes,In Operation,Unknown,No,No,,Original,1217.0,,,POINT (-72.42692159999999 40.88467199999999),43.40036068754363,,,Mohegan,Mohegan Off-Reservation Trust Land,From Original List,,,,,
1218,R J''S TOBACCO EMPORIUM,Correct,R J''S TOBACCO EMPORIUM,73 FAWN AVE,11177 HWY 20,11177 HWY 20,SALAMANCA,IRVING,IRVING,NY,Correct,NY,14779,14081,14081,42.152542,42.58670619999999,42.58670619999999,-78.719574,-79.0620813,-79.0620813,"73 FAWN AVE  SALAMANCA, NY 14779","11177 Hwy 20, Irving, NY 14081, USA","11177 Hwy 20, Irving, NY 14081, USA",,Correct,ERIE,In Operation,No changes,In Operation,Unknown,No,No,,Original,1218.0,0.0,,POINT (-79.0620813 42.58670619999999),0.28267049549861445,,,Cattaraugus,Cattaraugus Reservation,From Original List,,,,,
1219,SENECA DIRECT.COM,SENECA DIRECT,SENECA DIRECT,1525 CAYUGA RD,Correct,1525 CAYUGA RD,IRVING,Correct,IRVING,NY,Correct,NY,14081,Correct,14081,42.551827,Correct,42.551827,-78.984949,Correct,-78.984949,"1525 CAYUGA RD  IRVING, NY 14081",Correct,"1525 CAYUGA RD IRVING, NY 14081",,Correct,ERIE,Out of Business,No changes,Out of Business,Unknown,Yes,Yes,,Original,1219.0,,,POINT (-78.984949 42.551827),0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,
1220,S.T. SMOKE SHOP,Correct,S.T. SMOKE SHOP,14163 ROUTE 438,14199 -438,14199 -438,GOWANDA,Correct,GOWANDA,NY,Correct,NY,14070,Correct,14070,42.481555,42.48778739999999,42.48778739999999,-78.943709,-78.9516843,-78.9516843,"14163 ROUTE 438  GOWANDA, NY 14070","14199 NY-438, Gowanda, NY 14070, USA","14199 NY-438, Gowanda, NY 14070, USA",,Correct,ERIE,In Operation,No changes,In Operation,Unknown,Yes,Yes,,Original,1220.0,1.0,yes,POINT (-78.9516843 42.48778739999999),0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,
1221,CROSSROADS,Correct,CROSSROADS,12940 ROUTE 438,12940 -438,12940 -438,GOWANDA,Correct,GOWANDA,NY,Correct,NY,14070,Correct,14070,42.5321,42.532084600000005,42.53208460000001,-78.98606,-78.98606400000001,-78.98606400000001,"12940 ROUTE 438  GOWANDA, NY 14070","12940 NY-438, Gowanda, NY 14070, USA","12940 NY-438, Gowanda, NY 14070, USA",,Correct,ERIE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1221.0,,,POINT (-78.98606400000001 42.53208460000001),0.0,Cattaraugus,Cattaraugus Reservation,,,From Original List,,,,,
1222,SHIDLER COUNTRY STORE,Correct,SHIDLER COUNTRY STORE,101 S COSDEN,100 COSDEN AVE,100 COSDEN AVE,SHIDLER,Correct,SHIDLER,OK,Correct,OK,74652,Correct,74652,36.78193431,36.7818191,36.7818191,-96.66130676,-96.6610089,-96.6610089,"101 S COSDEN  SHIDLER, OK 74652","100 Cosden Ave, Shidler, OK 74652, USA","100 Cosden Ave, Shidler, OK 74652, USA",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1222.0,,,POINT (-96.6610089 36.7818191),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1223,TWO RIVERS CASINO,Can't Validate,TWO RIVERS CASINO,101 WHITE EAGLE DR,Can't Validate,101 WHITE EAGLE DR,PONCA CITY,Can't Validate,PONCA CITY,OK,Can't Validate,OK,74601,Can't Validate,74601,36.60630778,Can't Validate,36.60630778,-97.08297937,Can't Validate,-97.08297937,"101 WHITE EAGLE DR  PONCA CITY, OK 74601",Can't Validate,"101 WHITE EAGLE DR PONCA CITY, OK 74601",KAY,Can't Validate,KAY,In Operation,Can't Validate,In Operation,Yes,No,No,,Original,1223.0,,,POINT (-97.08297937 36.60630778),1.7433486955243909,,,Osage,Osage Reservation,From Original List,,,,,
1224,SHIDLER COUNTRY STORE,Correct,SHIDLER COUNTRY STORE,106 S COSDEN,100 COSDEN AVE,100 COSDEN AVE,SHIDLER,Correct,SHIDLER,OK,Correct,OK,74652,Correct,74652,36.78187136,36.7818191,36.7818191,-96.66109092,-96.6610089,-96.6610089,"106 S COSDEN  SHIDLER, OK 74652","100 Cosden Ave, Shidler, OK 74652, USA","100 Cosden Ave, Shidler, OK 74652, USA",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1224.0,,,POINT (-96.6610089 36.7818191),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1225,TONKAWA SMOKE SHOP,Correct,TONKAWA SMOKE SHOP,10750 ALLEN DR,Correct,10750 ALLEN DR,TONKAWA,Correct,TONKAWA,OK,Correct,OK,74659,Correct,74659,36.66768651,Correct,36.66768651,-97.26484022,Correct,-97.26484022,"10750 ALLEN DR  TONKAWA, OK 74659",Correct,"10750 ALLEN DR TONKAWA, OK 74659",KAY,Correct,KAY,In Operation,No changes,In Operation,Yes,No,No,,Original,1225.0,1.0,yes,POINT (-97.26484022 36.66768651),1.7773047517652516,,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,From Original List,,,,,
1226,J BAR S SALOON,Correct,J BAR S SALOON,109 S FIFTH ST,109 5TH ST,109 5TH ST,BARNSDALL,Correct,BARNSDALL,OK,Correct,OK,74002,Correct,74002,36.56170834,36.561460600000004,36.561460600000004,-96.16170654,-96.1616858,-96.1616858,"109 S FIFTH ST  BARNSDALL, OK 74002","109 5th St, Barnsdall, OK 74002, USA","109 5th St, Barnsdall, OK 74002, USA",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1226.0,,,POINT (-96.1616858 36.5614606),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1227,THE STORE #2,Can't Validate,THE STORE #2,109 W OSAGE ST,Can't Validate,109 W OSAGE ST,WYNONA,Can't Validate,WYNONA,OK,Can't Validate,OK,74084,Can't Validate,74084,36.54624002,Can't Validate,36.54624002,-96.32700188,Can't Validate,-96.32700188,"109 W OSAGE ST  WYNONA, OK 74084",Can't Validate,"109 W OSAGE ST WYNONA, OK 74084",OSAGE,Can't Validate,OSAGE,In Operation,Can't Validate,In Operation,Yes,No changes,Yes,,Original,1227.0,,,POINT (-96.32700188 36.54624002),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1228,KEN'S STORE,Correct,KEN'S STORE,11082 NEW PRUE RD,23939  RD,23939  RD,PRUE,Correct,PRUE,OK,Correct,OK,74060,Correct,74060,36.26748621,36.2679729,36.2679729,-96.25519106,-96.2604553,-96.2604553,"11082 NEW PRUE RD  PRUE, OK 74060","23939 Prue Rd, Prue, OK 74060, USA","23939 Prue Rd, Prue, OK 74060, USA",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1228.0,,,POINT (-96.26045529999999 36.2679729),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1229,NATIVE LIGHTS CASINO,Correct,NATIVE LIGHTS CASINO,12375 N HIGHWAY 77,NATIVE LIGHTS CASINO 12375 US-77,NATIVE LIGHTS CASINO 12375 US-77,NEWKIRK,Correct,NEWKIRK,OK,Correct,OK,74647,Correct,74647,36.9756233,36.973998400000006,36.973998400000006,-97.04355308,-97.0451871,-97.0451871,"12375 N HIGHWAY 77  NEWKIRK, OK 74647","Native Lights Casino, 12375 US-77, Newkirk, OK 74647, USA","Native Lights Casino, 12375 US-77, Newkirk, OK 74647, USA",KAY,Correct,KAY,In Operation,No changes,In Operation,Yes,No,No,,Original,1229.0,,,POINT (-97.04518709999999 36.97399840000001),10.771456151056825,,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,From Original List,,,,,
1230,OTOE TRAVEL PLAZA,Can't Validate,OTOE TRAVEL PLAZA,12501 N HWY 177,Can't Validate,12501 N HWY 177,NEWKIRK,Can't Validate,NEWKIRK,OK,Can't Validate,OK,74647,Can't Validate,74647,35.724548,Can't Validate,35.724548,-97.0176291,Can't Validate,-97.0176291,"12501 N HWY 177  NEWKIRK, OK 74647",Can't Validate,"12501 N HWY 177 NEWKIRK, OK 74647",KAY,Can't Validate,KAY,In Operation,Can't Validate,In Operation,Unknown,No,No,,Google,1230.0,,,POINT (-97.01762909999999 35.724548),39.00458984343896,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1231,KAW SMOKE SHOP,Correct,KAW SMOKE SHOP,1535 E HUBBARD RD,Correct,1535 E HUBBARD RD,PONCA CITY,Correct,PONCA CITY,OK,Correct,OK,74604,Correct,74604,36.75347281,Correct,36.75347281,-97.06407562,Correct,-97.06407562,"1535 E HUBBARD RD  PONCA CITY, OK 74604",Correct,"1535 E HUBBARD RD PONCA CITY, OK 74604",KAY,Correct,KAY,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1231.0,,,POINT (-97.06407562 36.75347281),0.0,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,From Original List,,,,,
1232,VELERO/THUNDERBIRD EXPRESS/AST GROCER,Can't Validate,VELERO/THUNDERBIRD EXPRESS/AST GROCER,15730 E HWY 9,Can't Validate,15730 E HWY 9,NORMAN,Can't Validate,NORMAN,OK,Can't Validate,OK,73026,Can't Validate,73026,35.23128061,Can't Validate,35.23128061,-97.20750857,Can't Validate,-97.20750857,"15730 E HWY 9  NORMAN, OK 73026",Can't Validate,"15730 E HWY 9 NORMAN, OK 73026",CLEVELAND,Can't Validate,CLEVELAND,In Operation,Can't Validate,In Operation,Yes,No,No,,Original,1232.0,1.0,maybe,POINT (-97.20750857 35.23128061),46.8522258836521,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1233,RED DEVIL SUPERETTE,Correct,RED DEVIL SUPERETTE,161 S MAIN ST,Correct,161 S MAIN ST,FAIRFAX,Correct,FAIRFAX,OK,Correct,OK,74637,Correct,74637,36.56996415,Correct,36.56996415,-96.70439328,Correct,-96.70439328,"161 S MAIN ST  FAIRFAX, OK 74637",Correct,"161 S MAIN ST FAIRFAX, OK 74637",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1233.0,,,POINT (-96.70439328000001 36.56996415),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1234,HARRAH SMOKESHOP,AST SMOKE SHOP / HARRAH SMOKE SHOP,AST SMOKE SHOP / HARRAH SMOKE SHOP,19857 NE 23RD ST,Correct,19857 NE 23RD ST,HARRAH,Correct,HARRAH,OK,Correct,OK,73045,Correct,73045,35.49352086,Correct,35.49352086,-97.17967594,Correct,-97.17967594,"19857 NE 23RD ST  HARRAH, OK 73045",Correct,"19857 NE 23RD ST HARRAH, OK 73045",OKLAHOMA,Correct,OKLAHOMA,In Operation,No changes,In Operation,Yes,No,No,,Original,1234.0,1.0,yes,POINT (-97.17967594 35.49352086),45.12638284882033,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1235,OSAGE CASINO-PAWHUSKA,Correct,OSAGE CASINO-PAWHUSKA,2017 E 15TH ST,2017 E. 15TH ST & -99,2017 E. 15TH ST & -99,PAWHUSKA,Correct,PAWHUSKA,OK,Correct,OK,74036,74056,74056,36.6729385,36.6735692,36.6735692,-96.31457184,-96.3143599,-96.3143599,"2017 E 15TH ST  PAWHUSKA, OK 74036","2017 E. 15th St &, OK-99, Pawhuska, OK 74056, USA","2017 E. 15th St &, OK-99, Pawhuska, OK 74056, USA",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1235.0,,,POINT (-96.3143599 36.6735692),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1236,JIM'S PLACE,Correct,JIM'S PLACE,2072 CR 3575,Correct,2072 CR 3575,PAWHUSKA,Correct,PAWHUSKA,OK,Correct,OK,74056,Correct,74056,36.91291152,Correct,36.91291152,-96.20121371,Correct,-96.20121371,"2072 CR 3575  PAWHUSKA, OK 74056",Correct,"2072 CR 3575 PAWHUSKA, OK 74056",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1236.0,,,POINT (-96.20121371 36.91291152),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1237,KICKAPOO C STORE,Correct,KICKAPOO C STORE,25200 E HIGHWAY 62,25200 US-62,25200 US-62,HARRAH,Correct,HARRAH,OK,Correct,OK,73045,Correct,73045,35.49263254,35.49313239999999,35.49313239999999,-97.11002207,-97.0845857,-97.0845857,"25200 E HIGHWAY 62  HARRAH, OK 73045","25200 US-62, Harrah, OK 73045, USA","25200 US-62, Harrah, OK 73045, USA",OKLAHOMA,Correct,LINCOLN,In Operation,No changes,In Operation,Yes,No,No,,Original,1237.0,1.0,yes,POINT (-97.08458570000001 35.49313239999999),38.942117062565664,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1238,KICKAPOO CASINO,KICKAPOO CASINO HARRAH,KICKAPOO CASINO HARRAH,25230 E HIGHWAY 62,25230 US-62,25230 US-62,HARRAH,Correct,HARRAH,OK,Correct,OK,73045,Correct,73045,35.49263254,35.4929867,35.4929867,-97.10989616,-97.0833791,-97.0833791,"25230 E HIGHWAY 62  HARRAH, OK 73045","25230 US-62, Harrah, OK 73045, USA","25230 US-62, Harrah, OK 73045, USA",OKLAHOMA,Correct,LINCOLN,In Operation,No changes,In Operation,Yes,No,No,,Original,1238.0,1.0,yes,POINT (-97.0833791 35.4929867),38.86273312102421,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1239,TURTLE STOP,LUCKY TURTLE CASINO,LUCKY TURTLE CASINO,2M E JCT HWY 60 & 137,64499 US-60,64499 US-60,WYANDOTTE,Correct,WYANDOTTE,OK,Correct,OK,74370,Correct,74370,36.8051922,36.804916,36.804916,-94.7196624,-94.7257353,-94.7257353,"2M E JCT HWY 60 & 137  WYANDOTTE, OK 74370","64499 US-60, Wyandotte, OK 74370, USA","64499 US-60, Wyandotte, OK 74370, USA",OTTAWA,Correct,OTTAWA,In Operation,No changes,In Operation,Yes,No,No,,Google,1239.0,1.0,yes,POINT (-94.7257353 36.804916),11.067174821388953,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1240,OTTER STOP,Correct,OTTER STOP,301 S MAIN ST,Correct,301 S MAIN ST,MIAMI,Correct,MIAMI,OK,Correct,OK,74354,Correct,74354,36.87047447,Correct,36.87047447,-94.87706888,Correct,-94.87706888,"301 S MAIN ST  MIAMI, OK 74354",Correct,"301 S MAIN ST MIAMI, OK 74354",OTTAWA,Correct,OTTAWA,In Operation,No changes,In Operation,Yes,No,No,,Original,1240.0,,,POINT (-94.87706888 36.87047447),0.6353241037436385,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1241,MARVIN'S FOODS,Correct,MARVIN'S FOODS,324 N EASTERN AVE,Correct,324 N EASTERN AVE,HOMINY,Correct,HOMINY,OK,Correct,OK,74035,Correct,74035,36.41799672,Correct,36.41799672,-96.38948677,Correct,-96.38948677,"324 N EASTERN AVE  HOMINY, OK 74035",Correct,"324 N EASTERN AVE HOMINY, OK 74035",OSAGE,Correct,OSAGE,In Operation,Out of Business,Out of Business,Yes,No changes,Yes,,Original,1241.0,,,POINT (-96.38948677 36.41799672),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1242,BIG AL'S,Correct,BIG AL'S,3360 N 209TH WEST AVE STE A,3660 NEW PRUE RD,3660 NEW PRUE RD,SAND SPRINGS,Correct,SAND SPRINGS,OK,Correct,OK,74063,Correct,74063,36.18427195,36.2075605,36.2075605,-96.22575626,-96.20995080000002,-96.20995080000002,"3360 N 209TH WEST AVE STE A  SAND SPRINGS, OK 74063","3660 New Prue Rd, Sand Springs, OK 74063, USA","3660 New Prue Rd, Sand Springs, OK 74063, USA",TULSA,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1242.0,,,POINT (-96.20995080000002 36.2075605),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1243,MR BASS,Correct,MR BASS,4000 W ROGERS BLVD,Correct,4000 W ROGERS BLVD,SKIATOOK,Correct,SKIATOOK,OK,Correct,OK,74070,Correct,74070,36.36856,Correct,36.36856,-96.0302,Correct,-96.0302,"4000 W ROGERS BLVD  SKIATOOK, OK 74070",Correct,"4000 W ROGERS BLVD SKIATOOK, OK 74070",TULSA,Correct,TULSA,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1243.0,1.0,maybe,POINT (-96.03019999999999 36.36856),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1244,SEMINOLE FOOD MART,Correct,SEMINOLE FOOD MART,401 W STROTHER AVE,401 W STROTHERS AVE,401 W STROTHERS AVE,SEMINOLE,Correct,SEMINOLE,OK,Correct,OK,74868,Correct,74868,35.23168327,35.231814899999996,35.231814899999996,-96.6747967,-96.67504,-96.67504,"401 W STROTHER AVE  SEMINOLE, OK 74868","401 W Strothers Ave, Seminole, OK 74868, USA","401 W Strothers Ave, Seminole, OK 74868, USA",SEMINOLE,Correct,SEMINOLE,In Operation,No changes,In Operation,Unknown,No,No,,Original,1244.0,,,POINT (-96.67504 35.2318149),12.069475925951586,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1245,GARRETTS COUNTRY STORE & GRILL,Correct,GARRETTS COUNTRY STORE & GRILL,412 W SPRUCE AVE,Correct,412 W SPRUCE AVE,BARNSDALL,Correct,BARNSDALL,OK,Correct,OK,74002,Correct,74002,36.55713281,Correct,36.55713281,-96.15978058,Correct,-96.15978058,"412 W SPRUCE AVE  BARNSDALL, OK 74002",Correct,"412 W SPRUCE AVE BARNSDALL, OK 74002",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1245.0,,,POINT (-96.15978058 36.55713281),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1246,WOODRIDGE MARKET,Correct,WOODRIDGE MARKET,4128 LAKE RD,Correct,4128 LAKE RD,PONCA CITY,Correct,PONCA CITY,OK,Correct,OK,74604,Correct,74604,36.70910027,Correct,36.70910027,-97.0261782,Correct,-97.0261782,"4128 LAKE RD  PONCA CITY, OK 74604",Correct,"4128 LAKE RD PONCA CITY, OK 74604",KAY,Correct,KAY,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1246.0,,,POINT (-97.0261782 36.70910027),0.0,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,From Original List,,,,,
1247,CHIEF LIQUOR,CHIEF LIQUORS,CHIEF LIQUORS,418 S W 15TH ST,Correct,418 S W 15TH ST,WAGONER,Correct,WAGONER,OK,Correct,OK,74467,Correct,74467,35.94417995,Correct,35.94417995,-95.38225539,Correct,-95.38225539,"418 S W 15TH ST  WAGONER, OK 74467",Correct,"418 S W 15TH ST WAGONER, OK 74467",WAGONER,Correct,WAGONER,In Operation,No changes,In Operation,No,No changes,No,,Original,1247.0,1.0,yes,POINT (-95.38225539 35.94417995),42.83844806810383,,,Osage,Osage Reservation,From Original List,,,,,
1248,BILLY B'S OF HOMINY,Correct,BILLY B'S OF HOMINY,501 E 1ST ST,Correct,501 E 1ST ST,HOMINY,Correct,HOMINY,OK,Correct,OK,74035,Correct,74035,36.41466923,Correct,36.41466923,-96.38921698,Correct,-96.38921698,"501 E 1ST ST  HOMINY, OK 74035",Correct,"501 E 1ST ST HOMINY, OK 74035",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1248.0,,,POINT (-96.38921698 36.41466923),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1249,Z MART ENTERPRISES LLC,Correct,Z MART ENTERPRISES LLC,502 E MAIN ST,Correct,502 E MAIN ST,HOMINY,Correct,HOMINY,OK,Correct,OK,74035,Correct,74035,36.41535271,Correct,36.41535271,-96.38850651,Correct,-96.38850651,"502 E MAIN ST  HOMINY, OK 74035",Correct,"502 E MAIN ST HOMINY, OK 74035",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1249.0,,,POINT (-96.38850651 36.41535271),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1250,CHOCTAW TR,CHOCTAW TRAVEL PLAZA,CHOCTAW TRAVEL PLAZA,505 N HIGHWAY 59,505 US-59,505 US-59,HEAVENER,Correct,HEAVENER,OK,Correct,OK,74957,74937,74937,34.8885578,34.91061130000001,34.91061130000001,-94.6033558,-94.6047896,-94.6047896,"505 N HIGHWAY 59  HEAVENER, OK 74957","505 US-59, Heavener, OK 74937, USA","505 US-59, Heavener, OK 74937, USA",LEFLORE,Correct,LE FLORE,In Operation,No changes,In Operation,Yes,No,No,,Google,1250.0,,,POINT (-94.60478959999999 34.91061130000001),120.7212120667101,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1251,HANDY'S GROCERY,Correct,HANDY'S GROCERY,521 EAST MAIN STREET,Correct,521 EAST MAIN STREET,PAWHUSKA,Correct,PAWHUSKA,OK,Correct,OK,74056,Correct,74056,36.66277414,Correct,36.66277414,-96.33309028,Correct,-96.33309028,"521 EAST MAIN STREET  PAWHUSKA, OK 74056",Correct,"521 EAST MAIN STREET PAWHUSKA, OK 74056",OSAGE,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1251.0,1.0,yes,POINT (-96.33309027999999 36.66277414),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1252,OSAGE TRAVEL PLAZA,Correct,OSAGE TRAVEL PLAZA,5591 W ROGERS BLVD,5591 W C ROGERS BLVD,5591 W C ROGERS BLVD,SKIATOOK,Correct,SKIATOOK,OK,Correct,OK,74070,Correct,74070,36.36967,36.369673,36.369673,-96.05348,-96.0534843,-96.0534843,"5591 W ROGERS BLVD  SKIATOOK, OK 74070","5591 W C Rogers Blvd, Skiatook, OK 74070, USA","5591 W C Rogers Blvd, Skiatook, OK 74070, USA",TULSA,Correct,OSAGE,In Operation,No changes,In Operation,Yes,No changes,Yes,,Original,1252.0,1.0,yes,POINT (-96.05348429999999 36.369673),0.0,Osage,Osage Reservation,,,From Original List,,,,,
1253,KAW SOUTHWIND CASINO,Correct,KAW SOUTHWIND CASINO,5640 N LA CANN RD,Correct,5640 N LA CANN RD,NEWKIRK,Correct,NEWKIRK,OK,Correct,OK,74647,Correct,74647,36.87724648,Correct,36.87724648,-97.03095359,Correct,-97.03095359,"5640 N LA CANN RD  NEWKIRK, OK 74647",Correct,"5640 N LA CANN RD NEWKIRK, OK 74647",KAY,Correct,KAY,In Operation,No changes,In Operation,Yes,No,No,,Original,1253.0,,,POINT (-97.03095359 36.87724648),4.974044725229025,,,Kaw/Ponca,Kaw/Ponca joint-use OTSA,From Original List,,,,,
1254,FASTRIP #5,Can't Validate,FASTRIP #5,611 E STEVE OWENS BLVD,Can't Validate,611 E STEVE OWENS BLVD,MIAMI,Can't Validate,MIAMI,OK,Can't Validate,OK,74954,Can't Validate,74954,36.87127285,Can't Validate,36.87127285,-94.8710898,Can't Validate,-94.8710898,"611 E STEVE OWENS BLVD  MIAMI, OK 74954",Can't Validate,"611 E STEVE OWENS BLVD MIAMI, OK 74954",OTTAWA,Can't Validate,OTTAWA,In Operation,Can't Validate,In Operation,Unknown,No,No,,Original,1254.0,,,POINT (-94.87108979999999 36.87127285),0.7179292522225095,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
