,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
977,977,GIANT #7270 STORE,Can't Validate,GIANT #7270 STORE,3214 HWY. 64,Can't Validate,3214 HWY. 64,WATERFLOW,Can't Validate,WATERFLOW,NM,Can't Validate,NM,87421,Can't Validate,87421.0,36.750424,Can't Validate,36.750424,-108.529903,Can't Validate,-108.529903,"3214 HWY. 64  WATERFLOW, NM 87421",Can't Validate,"3214 HWY. 64 WATERFLOW, NM 87421",,Can't Validate,SAN JUAN,,Original,977.0,,,Can't Validate,POINT (-108.529903 36.750424),No,0.3655871082003943,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
978,978,GIANT #7270 WATERFLOW LIQUORS,Can't Validate,GIANT #7270 WATERFLOW LIQUORS,3215 HWY. 64,Can't Validate,3215 HWY. 64,WATERFLOW,Can't Validate,WATERFLOW,NM,Can't Validate,NM,87421,Can't Validate,87421.0,36.750464,Can't Validate,36.750464,-108.529449,Can't Validate,-108.529449,"3215 HWY. 64  WATERFLOW, NM 87421",Can't Validate,"3215 HWY. 64 WATERFLOW, NM 87421",,Can't Validate,SAN JUAN,,Original,978.0,,,Can't Validate,POINT (-108.529449 36.750464),No,0.3590130504407487,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
979,979,GIANT #7310,Can't Validate,GIANT #7310,3890 U.S. HWY. 64 (ZIA TRADING POST),Can't Validate,3890 U.S. HWY. 64 (ZIA TRADING POST),WATERFLOW,Can't Validate,WATERFLOW,NM,Can't Validate,NM,87421,Can't Validate,87421.0,36.75985410000001,Can't Validate,36.75985410000001,-108.4912857,Can't Validate,-108.4912857,"3890 U.S. HWY. 64 (ZIA TRADING POST)  WATERFLOW, NM 87421",Can't Validate,"3890 U.S. HWY. 64 (ZIA TRADING POST) WATERFLOW, NM 87421",,Can't Validate,SAN JUAN,,Google,979.0,,,Can't Validate,POINT (-108.4912857 36.75985410000001),No,0.2973712424639104,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
980,980,GIANT/CONOCO #5109 TSE BONITO,Can't Validate,GIANT/CONOCO #5109 TSE BONITO,HWY. 264,Can't Validate,HWY. 264,TSE BONITO,Can't Validate,TSE BONITO,NM,Can't Validate,NM,86515,Can't Validate,86515.0,35.657109999999996,Can't Validate,35.657109999999996,-109.04,Can't Validate,-109.04,"HWY. 264  TSE BONITO, NM 86515",Can't Validate,"HWY. 264 TSE BONITO, NM 86515",,Can't Validate,MCKINLEY,,Original,980.0,,,Can't Validate,POINT (-109.04 35.65711),No,0.2241977071437953,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
981,981,GIANT/MUSTANG #7251,Can't Validate,GIANT/MUSTANG #7251,U.S. HWY. 491,Can't Validate,U.S. HWY. 491,TOHATCHI,Can't Validate,TOHATCHI,NM,Can't Validate,NM,87325,Can't Validate,87325.0,35.85528,Can't Validate,35.85528,-108.7541,Can't Validate,-108.7541,"U.S. HWY. 491  TOHATCHI, NM 87325",Can't Validate,"U.S. HWY. 491 TOHATCHI, NM 87325",,Can't Validate,MCKINLEY,,Original,981.0,,,Can't Validate,POINT (-108.7541 35.85528),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
982,982,LITTLEWATER EXPRESS #522,Can't Validate,LITTLEWATER EXPRESS #522,U.S. HWY. 491,Can't Validate,U.S. HWY. 491,LITTLEWATER,Can't Validate,LITTLEWATER,NM,Can't Validate,NM,87420,Can't Validate,87420.0,36.44354000000001,Can't Validate,36.44354000000001,-108.7215,Can't Validate,-108.7215,"U.S. HWY. 491  LITTLEWATER, NM 87420",Can't Validate,"U.S. HWY. 491 LITTLEWATER, NM 87420",,Can't Validate,SAN JUAN,,Original,982.0,,,Can't Validate,POINT (-108.7215 36.44354000000001),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
983,983,NNOG #140 TOHATCHI CHEVRON,Can't Validate,NNOG #140 TOHATCHI CHEVRON,309 U.S. HWY. 491,Can't Validate,309 U.S. HWY. 491,TOHATCHI,Can't Validate,TOHATCHI,NM,Can't Validate,NM,87325,Can't Validate,87325.0,35.85528,Can't Validate,35.85528,-108.7541,Can't Validate,-108.7541,"309 U.S. HWY. 491  TOHATCHI, NM 87325",Can't Validate,"309 U.S. HWY. 491 TOHATCHI, NM 87325",,Can't Validate,MCKINLEY,,Original,983.0,,,Can't Validate,POINT (-108.7541 35.85528),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
984,984,NNOG 520 TEXACO,Can't Validate,NNOG 520 TEXACO,HWY. 264,Can't Validate,HWY. 264,TSE BONITO,Can't Validate,TSE BONITO,NM,Can't Validate,NM,86515,Can't Validate,86515.0,35.657109999999996,Can't Validate,35.657109999999996,-109.04,Can't Validate,-109.04,"HWY. 264  TSE BONITO, NM 86515",Can't Validate,"HWY. 264 TSE BONITO, NM 86515",,Can't Validate,MCKINLEY,,Original,984.0,,,Can't Validate,POINT (-109.04 35.65711),No,0.2241977071437953,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
985,985,NORTHERN EDGE NAVAJO CASINO,Correct,NORTHERN EDGE NAVAJO CASINO,NM HWY. 371 S. & BISTI HWY. ON UPPER FRUITLAND RD. (NAVAJO RTE. 36),Correct,2752 INDIAN SERVICE RD 36,SAN JUAN,Correct,FRUITLAND,NM,Correct,NM,87401,Correct,87416.0,36.7109098,Correct,36.7162915,-108.2377822,Correct,-108.255667,"NM HWY. 371 S. & BISTI HWY. ON UPPER FRUITLAND RD. (NAVAJO RTE. 36)  SAN JUAN, NM 87401",Correct,"2752 Indian Service Rd 36, Fruitland, NM 87416, USA",,Correct,SAN JUAN,,Google,985.0,,,Active,POINT (-108.255667 36.7162915),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
986,986,SHELL / QUIK MART,Can't Validate,SHELL / QUIK MART,HIGHWAY 64 AND 491 SOUTH,Can't Validate,HIGHWAY 64 AND 491 SOUTH,SHIPROCK,Can't Validate,SHIPROCK,NM,Can't Validate,NM,87420,Can't Validate,87420.0,36.77718,Can't Validate,36.77718,-108.6966,Can't Validate,-108.6966,"HIGHWAY 64 AND 491 SOUTH  SHIPROCK, NM 87420",Can't Validate,"HIGHWAY 64 AND 491 SOUTH SHIPROCK, NM 87420",SAN JUAN,Can't Validate,SAN JUAN,,Original,986.0,,,Can't Validate,POINT (-108.6966 36.77718),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
987,987,RED MESA #507,Can't Validate,RED MESA #507,U.S. HWY. 491,Can't Validate,U.S. HWY. 491,NASCHITTI,Can't Validate,NASCHITTI,NM,Can't Validate,NM,87364,Can't Validate,87364.0,36.065020000000004,Can't Validate,36.065020000000004,-108.682,Can't Validate,-108.682,"U.S. HWY. 491  NASCHITTI, NM 87364",Can't Validate,"U.S. HWY. 491 NASCHITTI, NM 87364",,Can't Validate,SAN JUAN,,Original,987.0,,,Can't Validate,POINT (-108.682 36.06502),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
988,988,RED MESA #511,Can't Validate,RED MESA #511,JCT. HWY. 491 & 134,Can't Validate,JCT. HWY. 491 & 134,SHEEP SPRINGS,Can't Validate,SHEEP SPRINGS,NM,Can't Validate,NM,87364,Can't Validate,87364.0,36.1455,Can't Validate,36.1455,-108.7074,Can't Validate,-108.7074,"JCT. HWY. 491 & 134  SHEEP SPRINGS, NM 87364",Can't Validate,"JCT. HWY. 491 & 134 SHEEP SPRINGS, NM 87364",,Can't Validate,SAN JUAN,,Original,988.0,,,Can't Validate,POINT (-108.7074 36.1455),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
989,989,RED MESA EXPRESS,Correct,RED MESA EXPRESS,30 YATAHEY LOOP RD. (JCT. HWY. 491 & 264),Correct,US-491,YAHTAHEY,Correct,YAH-TA-HEY,NM,Correct,NM,87375,Correct,87375.0,37.8722591,Correct,35.626616,-109.33804750000002,Correct,-108.7812186,"30 YATAHEY LOOP RD. (JCT. HWY. 491 & 264)  YAHTAHEY, NM 87375",Correct,"US-491, Yah-Ta-Hey, NM 87375, USA",,Correct,MCKINLEY,,Google,989.0,,,Closed,POINT (-108.7812186 35.626616),No,0.20443258784755647,,,Navajo Nation,Navajo Nation Off-Reservation Trust Land,From Original List,,,,,
990,990,RED MESA EXPRESS #520,Can't Validate,RED MESA EXPRESS #520,NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.),Can't Validate,NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.),TORREON,Can't Validate,TORREON,NM,Can't Validate,NM,87313,Can't Validate,87313.0,35.8923941,Can't Validate,35.8923941,-107.1569618,Can't Validate,-107.1569618,"NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.)  TORREON, NM 87313",Can't Validate,"NM HWY. 197/NAVAJO RTE. 9 (27 MILES WEST OF CUBA N.W.) TORREON, NM 87313",,Can't Validate,SANDOVAL,,Google,990.0,,,Can't Validate,POINT (-107.1569618 35.8923941),No,1.803222806755504,,,Navajo Nation,Navajo Nation Off-Reservation Trust Land,From Original List,,,,,
991,991,SAGEBRUSH LIQUORS,Can't Validate,SAGEBRUSH LIQUORS,452A HWY. 264,Can't Validate,452A HWY. 264,YAHTAHEY,Can't Validate,YAHTAHEY,NM,Can't Validate,NM,87375,Can't Validate,87375.0,35.63595,Can't Validate,35.63595,-108.8551,Can't Validate,-108.8551,"452A HWY. 264  YAHTAHEY, NM 87375",Can't Validate,"452A HWY. 264 YAHTAHEY, NM 87375",,Can't Validate,MCKINLEY,,Original,991.0,,,Can't Validate,POINT (-108.8551 35.63595),No,0.17066452684368386,,,Navajo Nation,Navajo Nation Off-Reservation Trust Land,From Original List,,,,,
992,992,SOC/NAVAJO CONOCO #30,Can't Validate,SOC/NAVAJO CONOCO #30,NAVAJO RT. 12 & SHEPPARD SPRINGS RD.,Can't Validate,NAVAJO RT. 12 & SHEPPARD SPRINGS RD.,NAVAJO,Can't Validate,NAVAJO,NM,Can't Validate,NM,87328,Can't Validate,87328.0,35.908229999999996,Can't Validate,35.908229999999996,-109.0345,Can't Validate,-109.0345,"NAVAJO RT. 12 & SHEPPARD SPRINGS RD.  NAVAJO, NM 87328",Can't Validate,"NAVAJO RT. 12 & SHEPPARD SPRINGS RD. NAVAJO, NM 87328",,Can't Validate,MCKINLEY,,Original,992.0,,,Can't Validate,POINT (-109.0345 35.90823),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
993,993,VALLEY TRADING POST,Correct,VALLEY TRADING POST,3435 U.S. HWY. 64,Correct,3435 US-64,WATERFLOW,Correct,WATERFLOW,NM,Correct,NM,87421,Correct,87421.0,36.76005900000001,Correct,36.75985410000001,-108.49138799999999,Correct,-108.4912857,"3435 U.S. HWY. 64  WATERFLOW, NM 87421",Correct,"3435 US-64, Waterflow, NM 87421, USA",,Correct,SAN JUAN,,Original,993.0,,,Active,POINT (-108.4912857 36.75985410000001),No,0.2973712424639104,,,Navajo Nation,Navajo Nation Reservation,From Original List,,,,,
994,994,OHKAY CASINO,Correct,OHKAY HOTEL CASINO,68 NM-291,Correct,68 NM-291,OHKAY OWINGEH,Correct,OHKAY OWINGEH,NM,Correct,NM,87566,Correct,87566.0,36.084540000000004,Correct,36.084540000000004,-106.0785,Correct,-106.0785,"68 NM-291  OHKAY OWINGEH, NM 87566",Correct,"68 NM-291 OHKAY OWINGEH, NM 87566",,Correct,RIO ARRIBA,,Original,994.0,,,Active,POINT (-106.0785 36.08454),Yes,0.0,Ohkay Owingeh,Ohkay Owingeh,,,From Original List,,,,,
995,995,SKY CITY CASINO,Correct,SKY CITY CASINO HOTEL,"INTERSTATE 40, EXIT 102",Correct,I-40 EXIT 102,ACOMA,Correct,ACOMA PUEBLO,NM,Correct,NM,87034,Correct,87034.0,35.07617,Correct,35.07616779999999,-107.5554,Correct,-107.5554442,"INTERSTATE 40, EXIT 102  ACOMA, NM 87034",Correct,"I-40 Exit 102, Acoma Pueblo, NM 87034, USA",,Correct,CIBOLA,,Original,995.0,0.0,,Active,POINT (-107.5554442 35.07616779999999),Yes,0.0,Acoma,Acoma Pueblo,,,From Original List,,,,,
996,996,SKY CITY TRAVEL CENTER,Correct,SKY CITY TRAVEL CENTER,I-40 & EXIT 102,Correct,I-40 & EXIT 102,PUEBLO OF ACOMA,Correct,PUEBLO OF ACOMA,NM,Correct,NM,87034,Correct,87034.0,34.71002,Correct,34.71002,-107.5742,Correct,-107.5742,"I-40 & EXIT 102  PUEBLO OF ACOMA, NM 87034",Correct,"I-40 & EXIT 102 PUEBLO OF ACOMA, NM 87034",,Correct,CIBOLA,,Original,996.0,,,Active,POINT (-107.5742 34.71002),Yes,0.0,Laguna,Laguna Pueblo,,,From Original List,,,,,
997,997,SKY WAY TRAVEL CENTER,Correct,SKYWAY TRAVEL CENTER,600 MCBRIDE RD.,Correct,600 MCBRIDE RD.,GRANTS,Correct,GRANTS,NM,Correct,NM,87020,Correct,87020.0,35.085479,Correct,35.085479,-107.769508,Correct,-107.769508,"600 MCBRIDE RD.  GRANTS, NM 87020",Correct,"600 MCBRIDE RD. GRANTS, NM 87020",,Correct,CIBOLA,,Original,997.0,1.0,maybe,Active,POINT (-107.769508 35.085479),No,1.1770471844560586,,,Acoma,Acoma Pueblo,From Original List,,,,,
998,998,PUEBLO DE COCHITI CONVENIENCE STORE,Correct,PUEBLO DE COCHITI CONVENIENCE STORE,1405 COCHITI HIGHWAY,Correct,1405 COCHITI HIGHWAY,COCHITI LAKE,Correct,COCHITI LAKE,NM,Correct,NM,87083,Correct,87083.0,35.647701,Correct,35.647701,-106.331848,Correct,-106.331848,"1405 COCHITI HIGHWAY  COCHITI LAKE, NM 87083",Correct,"1405 COCHITI HIGHWAY COCHITI LAKE, NM 87083",,Correct,SANDOVAL,,Original,998.0,,,Active,POINT (-106.331848 35.647701),Yes,0.0,Cochiti,Pueblo de Cochiti,,,From Original List,,,,,
999,999,ROMEROS MARKET  INC.,Correct,ROMEROS MARKET  INC.,PO BOX 1245,Correct,PO BOX 1245,PENA BLANCA,Correct,PENA BLANCA,NM,Correct,NM,87041,Correct,87041.0,35.5608705,Correct,35.5608705,-106.340877,Correct,-106.340877,"PO BOX 1245  PENA BLANCA, NM 87041",Correct,"PO BOX 1245 PENA BLANCA, NM 87041",,Correct,SANDOVAL,,Google,999.0,,,Active,POINT (-106.340877 35.5608705),No,0.07825371199768122,,,Santo Domingo,Santo Domingo Pueblo,From Original List,,,,,
1000,1000,LIL' ISLAND TOBACCO & COFFEE,Correct,LIL' ISLAND TOBACCO & COFFEE,215 TRIBAL ROAD 2,Correct,3513 -47,BOSQUE FARMS,Correct,BOSQUE FARMS,NM,Correct,NM,87068,Correct,87068.0,34.880877000000005,Correct,34.875682,-106.687068,Correct,-106.6906867,"215 TRIBAL ROAD 2  BOSQUE FARMS, NM 87068",Correct,"3513 NM-47, Bosque Farms, NM 87068, USA",,Correct,VALENCIA,,Original,1000.0,,,Active,POINT (-106.6906867 34.875682),Yes,0.0,Isleta,Isleta Pueblo,,,From Original List,,,,,
1001,1001,CITY MARKET,Correct,CITY MARKET,U.S. HWY. 66 & NM HWY. 504,Correct,"US 491 & NM, US-64",SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,35.0426401,Correct,36.77607310000001,-106.14511850000001,Correct,-108.6996273,"U.S. HWY. 66 & NM HWY. 504  SHIPROCK, NM 87420",Correct,"Us 491 & Nm, US-64, Shiprock, NM 87420, USA",,Correct,SAN JUAN,,Google,1001.0,,,Active,POINT (-108.6996273 36.77607310000001),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
1002,1002,MUSTANG,Can't Validate,MUSTANG,491 S. HWY. 64 W.,Can't Validate,491 S. HWY. 64 W.,SHIPROCK,Can't Validate,SHIPROCK,NM,Can't Validate,NM,87420,Can't Validate,87420.0,36.78435,Can't Validate,36.78435,-108.667,Can't Validate,-108.667,"491 S. HWY. 64 W.  SHIPROCK, NM 87420",Can't Validate,"491 S. HWY. 64 W. SHIPROCK, NM 87420",,Can't Validate,SAN JUAN,,Original,1002.0,0.0,,Can't Validate,POINT (-108.667 36.78435),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
1003,1003,RED MESA TRADING CO.,Correct,RED MESA TRADING CO.,HWY. 666 & 64,Correct,HWY. 666 & 64,SHIPROCK,Correct,SHIPROCK,NM,Correct,NM,87420,Correct,87420.0,36.785554299999994,Correct,36.785554299999994,-108.68703219999999,Correct,-108.68703219999999,"HWY. 666 & 64  SHIPROCK, NM 87420",Correct,"HWY. 666 & 64 SHIPROCK, NM 87420",,Correct,SAN JUAN,,Google,1003.0,,,Active,POINT (-108.6870322 36.78555429999999),Yes,0.0,Navajo Nation,Navajo Nation Reservation,,,From Original List,,,,,
1004,1004,FOUR WINDS TRAVEL CENTER,Correct,FOUR WINDS TRAVEL CENTER,2401 12TH ST NW,Correct,2401 12TH ST NW,ALBUQUERQUE,Correct,ALBUQUERQUE,NM,Correct,NM,87104,Correct,87102.0,35.109977,Correct,35.1092933,-106.65839299999999,Correct,-106.6591123,"2401 12TH ST NW  ALBUQUERQUE, NM 87104",Correct,"2401 12th St NW, Albuquerque, NM 87102, USA",,Correct,BERNALILLO,,Original,1004.0,,,Active,POINT (-106.6591123 35.1092933),No,6.915906742425287,,,Sandia,Sandia Pueblo,From Original List,,,,,
1005,1005,I-80 SMOKE SHOP,Correct,I-80 SMOKE SHOP,1000 SMOKE SHOP CIRCLE,Correct,1000 SMOKE SHOP CIRCLE,WADSWORTH,Correct,WADSWORTH,NV,Correct,NV,89442,Correct,89442.0,39.61762,Correct,39.61762,-119.3028,Correct,-119.3028,"1000 SMOKE SHOP CIRCLE  WADSWORTH, NV 89442",Correct,"1000 SMOKE SHOP CIRCLE WADSWORTH, NV 89442",,Correct,WASHOE,,Original,1005.0,1.0,yes,Active,POINT (-119.3028 39.61762),Yes,0.0,Pyramid Lake Paiute,Pyramid Lake Paiute Reservation,,,From Original List,,,,,
1006,1006,RSIC #3,Can't Validate,RSIC #3,11450 S VIRGINIA ST,Can't Validate,11450 S VIRGINIA ST,RENO,Can't Validate,RENO,NV,Can't Validate,NV,89511,Can't Validate,89511.0,39.42767424,Can't Validate,39.42767424,-119.76067959999999,Can't Validate,-119.76067959999999,"11450 S VIRGINIA ST  RENO, NV 89511",Can't Validate,"11450 S VIRGINIA ST RENO, NV 89511",,Can't Validate,WASHOE,,Original,1006.0,,,Can't Validate,POINT (-119.7606796 39.42767424),Yes,0.0,Reno-Sparks,Reno-Sparks Off-Reservation Trust Land,,,From Original List,,,,,
1007,1007,FOX PEAK STATION-FERNLEY,Correct,FOX PEAK STATION-FERNLEY,1200 NEVADA PACIFIC BOULEVARD,Correct,1200 NEVADA PACIFIC PKWY,FERNLEY,Correct,FERNLEY,NV,Correct,NV,89408,Correct,89408.0,39.59624454,Correct,39.59767739999999,-119.19819609999999,Correct,-119.1962511,"1200 NEVADA PACIFIC BOULEVARD  FERNLEY, NV 89408",Correct,"1200 Nevada Pacific Pkwy, Fernley, NV 89408, USA",,Correct,LYON,,Original,1007.0,1.0,yes,Active,POINT (-119.1962511 39.59767739999999),Yes,0.0,Fallon Paiute-Shoshone (Colony),Fallon Paiute-Shoshone (Colony) Off-Reservation Trust Land,,,From Original List,,,,,
1008,1008,WELLS SMOKE SHOP,Correct,WELLS SMOKE SHOP,1700 MTN VIEW DR,Correct,1700 MTN VIEW DR,WELLS,Correct,WELLS,NV,Correct,NV,89835,Correct,89835.0,41.11666176,Correct,41.11666176,-114.9826636,Correct,-114.9826636,"1700 MTN VIEW DR  WELLS, NV 89835",Correct,"1700 MTN VIEW DR WELLS, NV 89835",,Correct,ELKO,,Original,1008.0,,,Active,POINT (-114.9826636 41.11666176),Yes,0.0,Wells,Wells Colony,,,From Original List,,,,,
1009,1009,ELKO SMOKE SHOP,Correct,ELKO SMOKE SHOP,1750 SILVER EAGLE,Correct,1750 SILVER EAGLE,ELKO,Correct,ELKO,NV,Correct,NV,89801,Correct,89801.0,40.84722342,Correct,40.84722342,-115.7648878,Correct,-115.7648878,"1750 SILVER EAGLE  ELKO, NV 89801",Correct,"1750 SILVER EAGLE ELKO, NV 89801",,Correct,ELKO,,Original,1009.0,,,Active,POINT (-115.7648878 40.84722342),No,0.00044962427489130165,,,Elko,Elko Colony,From Original List,,,,,
1010,1010,RENO SPARKS INDIAN COLONY SMOKE SHOP,Correct,RENO SPARKS INDIAN COLONY SMOKE SHOP,1962 PYRAMID WAY,Correct,1962 PYRAMID WAY,SPARKS,Correct,SPARKS,NV,Correct,NV,89431,Correct,89431.0,39.54960462,Correct,39.54960462,-119.75255279999999,Correct,-119.75255279999999,"1962 PYRAMID WAY  SPARKS, NV 89431",Correct,"1962 PYRAMID WAY SPARKS, NV 89431",,Correct,WASHOE,,Original,1010.0,1.0,yes,Active,POINT (-119.7525528 39.54960462),No,0.02112977038973012,,,Reno-Sparks,Reno-Sparks Indian Colony,From Original List,,,,,
1011,1011,RSIC SMOKE SHOP 1,Correct,RSIC SMOKESHOP 1,2001 E 2ND ST,Correct,2001 E 2ND ST,RENO,Correct,RENO,NV,Correct,NV,89502,Correct,89502.0,39.52754421,Correct,39.52754421,-119.7859953,Correct,-119.7859953,"2001 E 2ND ST  RENO, NV 89502",Correct,"2001 E 2ND ST RENO, NV 89502",,Correct,WASHOE,,Original,1011.0,1.0,yes,Active,POINT (-119.7859953 39.52754421),Yes,0.0,Reno-Sparks,Reno-Sparks Indian Colony,,,From Original List,,,,,
1012,1012,WAL-MART SC #2106,Can't Validate,WAL-MART SC #2106,2425 E 2ND ST,Can't Validate,2425 E 2ND ST,RENO,Can't Validate,RENO,NV,Can't Validate,NV,89502,Can't Validate,89502.0,39.52759001,Can't Validate,39.52759001,-119.78210940000001,Can't Validate,-119.78210940000001,"2425 E 2ND ST  RENO, NV 89502",Can't Validate,"2425 E 2ND ST RENO, NV 89502",,Can't Validate,WASHOE,,Original,1012.0,,,Can't Validate,POINT (-119.7821094 39.52759001),Yes,0.0,Reno-Sparks,Reno-Sparks Indian Colony,,,From Original List,,,,,
1013,1013,WASHOE ONE STOP #62,Can't Validate,WASHOE ONE STOP #62,2990 S CURRY ST,Can't Validate,2990 S CURRY ST,CARSON CITY,Can't Validate,CARSON CITY,NV,Can't Validate,NV,89703,Can't Validate,89703.0,39.13977859,Can't Validate,39.13977859,-119.77054809999998,Can't Validate,-119.77054809999998,"2990 S CURRY ST  CARSON CITY, NV 89703",Can't Validate,"2990 S CURRY ST CARSON CITY, NV 89703",,Can't Validate,CARSON CITY,,Original,1013.0,,,Can't Validate,POINT (-119.7705481 39.13977859),Yes,0.0,Carson,Carson Colony,,,From Original List,,,,,
1014,1014,RSIC #4,Can't Validate,RSIC #4,420 OLD US HIGHWAY 40,Can't Validate,420 OLD US HIGHWAY 40,VERDI,Can't Validate,VERDI,NV,Can't Validate,NV,89439,Can't Validate,89439.0,,Can't Validate,,,Can't Validate,,"420 OLD US HIGHWAY 40  VERDI, NV 89439",Can't Validate,"420 OLD US HIGHWAY 40 VERDI, NV 89439",,Can't Validate,,,Original,1014.0,,,Can't Validate,POINT (nan nan),Unknown,,Unknown,Unknown,,,From Original List,,,,,
1015,1015,YERINGTON PAIUTE SHO,Correct,YERINGTON PAIUTE TRIBE TRIBAL,601 W BRIDGE ST,Correct,601 W BRIDGE ST,YERINGTON,Correct,YERINGTON,NV,Correct,NV,89447,Correct,89447.0,38.98107992,Correct,38.98107992,-119.1702298,Correct,-119.1702298,"601 W BRIDGE ST  YERINGTON, NV 89447",Correct,"601 W BRIDGE ST YERINGTON, NV 89447",,Correct,LYON,,Original,1015.0,,,Active,POINT (-119.1702298 38.98107992),Yes,0.0,Yerington,Yerington Colony,,,From Original List,,,,,
1016,1016,FOX PEAK SMOKESHOP,Correct,FOX PEAK SMOKESHOP,615 E WILLIAMS AVE,Correct,615 E WILLIAMS AVE,FALLON,Correct,FALLON,NV,Correct,NV,89406,Correct,89406.0,39.47552717,Correct,39.47552717,-118.7684936,Correct,-118.7684936,"615 E WILLIAMS AVE  FALLON, NV 89406",Correct,"615 E WILLIAMS AVE FALLON, NV 89406",,Correct,CHURCHILL,,Original,1016.0,1.0,yes,Active,POINT (-118.7684936 39.47552717),Yes,0.0,Fallon Paiute-Shoshone (Colony),Fallon Paiute-Shoshone (Colony) Off-Reservation Trust Land,,,From Original List,,,,,
1017,1017,BATTLE MOUNTAIN SMOKE SHOP,Correct,BATTLE MOUNTAIN SMOKE SHOP,710 W FRONT ST,Correct,710 W FRONT ST,BATTLE MOUNTAIN,Correct,BATTLE MOUNTAIN,NV,Correct,NV,89820,Correct,89820.0,40.65341,Correct,40.65341,-116.9504,Correct,-116.9504,"710 W FRONT ST  BATTLE MOUNTAIN, NV 89820",Correct,"710 W FRONT ST BATTLE MOUNTAIN, NV 89820",,Correct,LANDER,,Original,1017.0,1.0,yes,Active,POINT (-116.9504 40.65341),Yes,0.0,Battle Mountain,Battle Mountain Reservation,,,From Original List,,,,,
1018,1018,RSIC SMOKE SHOP 2,Correct,RENO-SPARKS INDIAN SMOKE SHOP,901 GOLDEN LANE,Correct,901 GOLDEN LANE,RENO,Correct,RENO,NV,Correct,NV,89502,Correct,89502.0,39.52136414,Correct,39.52136414,-119.78682260000001,Correct,-119.78682260000001,"901 GOLDEN LANE  RENO, NV 89502",Correct,"901 GOLDEN LANE RENO, NV 89502",,Correct,WASHOE,,Original,1018.0,1.0,yes,Active,POINT (-119.7868226 39.52136414),Yes,0.0,Reno-Sparks,Reno-Sparks Indian Colony,,,From Original List,,,,,
1019,1019,CHEVRON / FOOD MART / WASHOE ONE STOP,Correct,CHEVRON / FOOD MART / WASHOE ONE STOP,915 MICA DR,Correct,915 MICA DR,CARSON CITY,Correct,CARSON CITY,NV,Correct,NV,89705,Correct,89705.0,39.09133706,Correct,39.09133706,-119.7773432,Correct,-119.7773432,"915 MICA DR  CARSON CITY, NV 89705",Correct,"915 MICA DR CARSON CITY, NV 89705",,Correct,DOUGLAS,,Original,1019.0,,,Active,POINT (-119.7773432 39.09133706),No,0.3874897508037296,,,Stewart,Stewart Community,From Original List,,,,,
1020,1020,WASHOE ONE STOP #61,Can't Validate,WASHOE ONE STOP #61,919 SOUTH HIGHWAY 395,Can't Validate,919 SOUTH HIGHWAY 395,GARDNERVILLE,Can't Validate,GARDNERVILLE,NV,Can't Validate,NV,89410,Can't Validate,89410.0,38.90502002,Can't Validate,38.90502002,-119.7060644,Can't Validate,-119.7060644,"919 SOUTH HIGHWAY 395  GARDNERVILLE, NV 89410",Can't Validate,"919 SOUTH HIGHWAY 395 GARDNERVILLE, NV 89410",,Can't Validate,DOUGLAS,,Original,1020.0,,,Can't Validate,POINT (-119.7060644 38.90502002),Yes,0.0,Dresslerville,Dresslerville Colony,,,From Original List,,,,,
