Unnamed: 0,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip,URL
3076,3076,,,ABBYS,124 US HWY 18 281,Correct,124 US HWY 18 281,PICKSTOWN,Correct,PICKSTOWN,SD,Correct,SD,57367,Correct,57367.0,,,43.069378,,,-98.537476,,,"124 US Hwy 18 281, Pickstown, SD, 57367",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.537476 43.069378),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1762711.0,,,,,,,,
3079,3079,,,YESWAY,102 BENNETT AVE,Correct,102 BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1721645,,,-101.7333838,,,"102 Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7333838 43.1721645),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Yesway HQ,West Des Moines,IA,N,685539.0,UB149702,"BW Gas & Conveniecne Retail, LLC - FL148030 - Owned by an Individual","BW Gas & Conveniecne Retail, LLC - FL148030",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=227237176218082052004152169110043136252086192081
3083,3083,,,DOLLAR GENERAL,101 SD HWY 46 E,101  HWY 46 E,101  HWY 46 E,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.079791799999995,,,-98.304567,,,"101 SD Hwy 46 E, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.30456700000001 43.0797918),Yes,,Yankton,Yankton Reservation,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7593801.0,UB968851,"Dolgen Midwest, LLC - Owned by an Individual","Dolgen Midwest, LLC",,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FictitiousDetail.aspx?CN=170193197033141130149031248018105124075210067250
3085,3085,,,FAMILY DOLLAR,100 ST HWY 12 W,Correct,100 ST HWY 12 W,MCLAUGHLIN,Correct,MCLAUGHLIN,SD,Correct,SD,57642,Correct,57642.0,,,45.81609,,,-100.81424,,,"100 St Hwy 12 W, McLaughlin, SD, 57642",,Correct,CORSON,,,,,,Active,POINT (-100.81424 45.81609),Yes,,Standing Rock,Standing Rock Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7444012.0,,,,,,,,
3086,3086,,,VALLEY CONVENIENCE,800 E HIGHWAY 46,Correct,800 E HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.08168,,,-98.30329,,,"800 E Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.30329 43.08168),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1783022.0,,,,,,,,
3087,3087,,,FAMILY DOLLAR,103 W BENNETT ST,Correct,103 W BENNETT ST,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1721416,,,-101.7333838,,,"103 W Bennett St, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7333838 43.1721416),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,3716865.0,,,,,,,,
3092,3092,,,MACS CORNER,21695 SD HIGHWAY 47,Correct,21695 SD HIGHWAY 47,STEPHAN,Correct,STEPHAN,SD,Correct,SD,57346,Correct,57346.0,,,44.2515026,,,-99.4425702,,,"21695 Sd Highway 47, Stephan, SD, 57346",,Correct,HYDE,,,,,,Active,POINT (-99.44257020000001 44.2515026),Yes,,Crow Creek,Crow Creek Reservation,,,New Retailer,Independent,,,N,1853319.0,,,,,,,,
3093,3093,,,MID TOWNE OIL & WASH,130 E SD HIGHWAY 50,Correct,130 E SD HIGHWAY 50,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081646,,,-98.29156,,,"130 E Sd Highway 50, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29156 43.081646),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,921015.0,,,,,,,,
3094,3094,,,LITTLE EAGLE STORE,11903 STATE HIGHWAY 63,Correct,11903 STATE HIGHWAY 63,LITTLE EAGLE,Correct,LITTLE EAGLE,SD,Correct,SD,57639,Correct,57639.0,,,45.8406244,,,-100.8106051,,,"11903 State Highway 63, Little Eagle, SD, 57639",,Correct,CORSON,,,,,,Active,POINT (-100.8106051 45.8406244),Yes,,Standing Rock,Standing Rock Reservation,,,New Retailer,Independent,,,N,7488230.0,,,,,,,,
3100,3100,,,FAMILY DOLLAR,812 SD HWY 47,Correct,812 SD HWY 47,FORT THOMPSON,Correct,FORT THOMPSON,SD,Correct,SD,57339,Correct,57339.0,,,44.069596000000004,,,-99.4378659,,,"812 Sd Hwy 47, Fort Thompson, SD, 57339",,Correct,BUFFALO,,,,,,Active,POINT (-99.43786590000001 44.069596),Yes,,Crow Creek,Crow Creek Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7560022.0,,,,,,,,
3102,3102,,,SHOPKO HOMETOWN,905 W SD HIGHWAY 46,Correct,905 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081352,,,-98.27745949999999,,,"905 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.27745950000001 43.081352),Yes,,Yankton,Yankton Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,1980039.0,,,,,,,,
3189,3189,,,SPARKYS BAR & GRILLE,21 W MAIN ST,Correct,21 W MAIN ST,ISABEL,Correct,ISABEL,SD,Correct,SD,57633,Correct,57633.0,,,45.39287,,,-101.42951409999999,,,"21 W Main St, Isabel, SD, 57633",,Correct,DEWEY,,,,,,Active,POINT (-101.4295141 45.39287),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,1931562.0,,,,,,,,
3191,3191,,,BIG DADS GRUB & PUB,901 MAIN ST,Correct,901 MAIN ST,TIMBER LAKE,Correct,TIMBER LAKE,SD,Correct,SD,57656,Correct,57656.0,,,45.4304015,,,-101.0741557,,,"901 Main St, Timber Lake, SD, 57656",,Correct,DEWEY,,,,,,Active,POINT (-101.0741557 45.4304015),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,1906147.0,,,,,,,,
3204,3204,,,SUSANS H & H BAR,104 E BENNETT AVE,Correct,104 E BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1721645,,,-101.7333838,,,"104 E Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7333838 43.1721645),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1919982.0,,,,,,,,
3210,3210,,,R BAR,28885 237TH AVE,Correct,28885 237TH AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1306211,,,-101.3755505,,,"28885 237th Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.3755505 43.1306211),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1940124.0,,,,,,,,
3211,3211,,,BOOMDOCKS BAR & GRILL,20906 HWY 18,Correct,20906 HWY 18,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.173317,,,-101.9095658,,,"20906 Hwy 18, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.9095658 43.173317),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1851458.0,DB023491,"BOOMDOCKS BAR AND GRILL, INC.",KONNIE K. BOOMER,29266 SD HWY 73 MARTIN SD 57551-5917 USA,MARTIN,SD,57551,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=243106079208015148013221210173245031211086180219
3212,3212,,,TJS BAR,319 MAIN ST,Correct,319 MAIN ST,DANTE,Correct,DANTE,SD,Correct,SD,57329,Correct,57329.0,,,43.0393,,,-98.18460999999999,,,"319 Main St, Dante, SD, 57329",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.18461000000001 43.0393),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1906274.0,,,,,,,,
3216,3216,,,FAST EDDIES,305 MAIN ST,Correct,305 MAIN ST,MORRISTOWN,Correct,MORRISTOWN,SD,Correct,SD,57645,Correct,57645.0,,,45.938198,,,-101.7205,,,"305 Main St, Morristown, SD, 57645",,Correct,CORSON,,,,,,Active,POINT (-101.7205 45.938198),Yes,,Standing Rock,Standing Rock Reservation,,,New Retailer,Independent,,,N,1908038.0,,,,,,,,
3224,3224,,,DOOGGERS,305 W SD HIGHWAY 46,Correct,305 W SD HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.081641999999995,,,-98.29645500000001,,,"305 W Sd Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29645499999999 43.081642),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,7290018.0,,,,,,,,
3226,3226,,,BENNETT COUNTY GOLF,602 1ST AVE,Correct,602 1ST AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.1758711,,,-101.7318237,,,"602 1st Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7318237 43.1758711),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,7408836.0,,,,,,,,
3251,3251,,,RANDALL HILLS COUNTRY CLUB,516 WHITE SWAN DR,Correct,516 WHITE SWAN DR,PICKSTOWN,Correct,PICKSTOWN,SD,Correct,SD,57367,Correct,57367.0,,,43.06710860000001,,,-98.5270583,,,"516 White Swan Dr, Pickstown, SD, 57367",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.52705829999999 43.06710860000001),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1945528.0,,,,,,,,
3275,3275,,,SPORTSMANS LANES,901 1ST AVE,Correct,901 1ST AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.17803789999999,,,-101.731988,,,"901 1st Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.731988 43.17803789999999),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1950502.0,,,,,,,,
3288,3288,,,VETERANS OF FOREIGN WARS,113 2ND ST SW,Correct,113 2ND ST SW,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.079857000000004,,,-98.29325,,,"113 2nd St SW, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.29325 43.079857),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,Y,1931825.0,,,,,,,,
3292,3292,,,GRAND RIVER CASINO,2 MILES HWY 12 W,Correct,2 MILES HWY 12 W,MOBRIDGE,Correct,MOBRIDGE,SD,Correct,SD,57601,Correct,57601.0,,,45.56323010000001,,,-100.50500040000001,,,"2 Miles Hwy 12 W, Mobridge, SD, 57601",,Correct,CORSON,,,,,,Active,POINT (-100.5050004 45.56323010000001),Yes,,Standing Rock,Standing Rock Reservation,,,New Retailer,Independent,,,N,1834264.0,,,,,,,,
3306,3306,,,WAGNER THEATER,218 S MAIN AVE,Correct,218 S MAIN AVE,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380.0,,,43.082827,,,-98.293454,,,"218 S Main Ave, Wagner, SD, 57380",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.293454 43.082827),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,3887921.0,DB055150,"WAGNER THEATER, INC.",JAMES R. DAUM,128 S PARK ST NE WAGNER SD 57380-9406 USA,WAGNER,SD,57380,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=208108111177006129041134123113092021208150234088
3313,3313,,,TIMBER LAKE RODEO,905 MAIN ST,Correct,905 MAIN ST,TIMBER LAKE,Correct,TIMBER LAKE,SD,Correct,SD,57656,Correct,57656.0,,,45.4304013,,,-101.0742247,,,"905 Main St, Timber Lake, SD, 57656",,Correct,DEWEY,,,,,,Active,POINT (-101.0742247 45.4304013),Yes,,Cheyenne River,Cheyenne River Reservation,,,New Retailer,Independent,,,N,7485745.0,,,,,,,,
3329,3329,,,AMERICAN LEGION,210 E BENNETT AVE,Correct,210 E BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551.0,,,43.172059999999995,,,-101.7206,,,"210 E Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,,,,,Active,POINT (-101.7206 43.17206),Yes,,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,Y,1767834.0,,,,,,,,
3338,3338,,,SOUTH DAKOTA PHEASANT ACRES,28146 382ND AVE,Correct,28146 382ND AVE,ARMOUR,Correct,ARMOUR,SD,Correct,SD,57313,Correct,57313.0,,,43.307854,,,-98.54494,,,"28146 382nd Ave, Armour, SD, 57313",,Correct,CHARLES MIX,,,,,,Active,POINT (-98.54494 43.307854),Yes,,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,3975666.0,,,,,,,,https://sosenterprise.sd.gov/BusinessServices/Business/FilingDetail.aspx?CN=047120244187062037121101211121019013203047199238
